% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
11.201	3	2	1	4.4515	0
11.201	2	3	1	2.03449	0
11.241	1	1	1	1.14121	0
11.241	3	2	1	4.46327	0
11.241	2	3	1	2.03043	0
11.281	1	1	1	1.15139	0
11.281	3	2	1	4.47505	0
11.281	2	3	1	2.02631	0
11.321	1	1	1	1.16169	0
11.321	3	2	1	4.48685	0
11.321	2	3	1	2.02213	0
11.361	1	1	1	1.17212	0
11.361	3	2	1	4.49867	0
11.361	2	3	1	2.01789	0
11.401	1	1	1	1.18267	0
11.401	3	2	1	4.51051	0
11.401	2	3	1	2.01358	0
11.441	1	1	1	1.19335	0
11.441	3	2	1	4.52236	0
11.441	2	3	1	2.00921	0
11.481	1	1	1	1.20415	0
11.481	3	2	1	4.53424	0
11.481	2	3	1	2.00477	0
11.521	1	1	1	1.21509	0
11.521	3	2	1	4.54613	0
11.521	2	3	1	2.00027	0
11.561	1	1	1	1.22615	0
11.561	3	2	1	4.55803	0
11.561	2	3	1	1.9957	0
11.601	1	1	1	1.23735	0
11.601	3	2	1	4.56995	0
11.601	2	3	1	1.99107	0
11.641	1	1	1	1.24868	0
11.641	3	2	1	4.58189	0
11.641	2	3	1	1.98637	0
11.681	1	1	1	1.26015	0
11.681	3	2	1	4.59384	0
11.681	2	3	1	1.98161	0
11.721	1	1	1	1.27176	0
11.721	3	2	1	4.6058	0
11.721	2	3	1	1.97679	0
11.761	1	1	1	1.28351	0
11.761	3	2	1	4.61778	0
11.761	2	3	1	1.97189	0
11.801	1	1	1	1.2954	0
11.801	3	2	1	4.62977	0
11.801	2	3	1	1.96694	0
11.841	1	1	1	1.30744	0
11.841	3	2	1	4.64177	0
11.841	2	3	1	1.96191	0
11.881	1	1	1	1.31962	0
11.881	3	2	1	4.65379	0
11.881	2	3	1	1.95682	0
11.921	1	1	1	1.33195	0
11.921	3	2	1	4.66581	0
11.921	2	3	1	1.95167	0
11.961	1	1	1	1.34444	0
11.961	3	2	1	4.67785	0
11.961	2	3	1	1.94645	0
12.001	1	1	1	1.35707	0
12.001	3	2	1	4.68989	0
12.001	2	3	1	1.94116	0
12.041	1	1	1	1.36987	0
12.041	3	2	1	4.70195	0
12.041	2	3	1	1.93581	0
12.081	1	1	1	1.38282	0
12.081	3	2	1	4.71401	0
12.081	2	3	1	1.93039	0
12.121	1	1	1	1.39593	0
12.121	3	2	1	4.72609	0
12.121	2	3	1	1.92491	0
12.161	1	1	1	1.4092	0
12.161	3	2	1	4.73817	0
12.161	2	3	1	1.91936	0
12.201	1	1	1	1.42264	0
12.201	3	2	1	4.75025	0
12.201	2	3	1	1.91374	0
12.241	1	1	1	1.43625	0
12.241	3	2	1	4.76235	0
12.241	2	3	1	1.90806	0
12.281	1	1	1	1.45002	0
12.281	3	2	1	4.77445	0
12.281	2	3	1	1.90231	0
12.321	1	1	1	1.46397	0
12.321	3	2	1	4.78655	0
12.321	2	3	1	1.8965	0
12.361	1	1	1	1.46885	0
12.361	3	2	1	4.80774	0
12.361	2	3	1	1.89437	0
12.401	1	1	1	1.47147	0
12.401	3	2	1	4.83131	0
12.401	2	3	1	1.89308	0
12.441	1	1	1	1.47409	0
12.441	3	2	1	4.85504	0
12.441	2	3	1	1.89168	0
12.481	1	1	1	1.47671	0
12.481	3	2	1	4.87893	0
12.481	2	3	1	1.89019	0
12.521	1	1	1	1.47934	0
12.521	3	2	1	4.90298	0
12.521	2	3	1	1.8886	0
12.561	1	1	1	1.48197	0
12.561	3	2	1	4.92719	0
12.561	2	3	1	1.88691	0
12.601	1	1	1	1.4846	0
12.601	3	2	1	4.95156	0
12.601	2	3	1	1.88512	0
12.641	1	1	1	1.48723	0
12.641	3	2	1	4.9761	0
12.641	2	3	1	1.88322	0
12.681	1	1	1	1.48987	0
12.681	3	2	1	5.0008	0
12.681	2	3	1	1.88122	0
12.721	1	1	1	1.4925	0
12.721	3	2	1	5.02567	0
12.721	2	3	1	1.87912	0
12.761	1	1	1	1.49514	0
12.761	3	2	1	5.0507	0
12.761	2	3	1	1.87691	0
12.801	1	1	1	1.49778	0
12.801	3	2	1	5.0759	0
12.801	2	3	1	1.87459	0
12.841	1	1	1	1.50042	0
12.841	3	2	1	5.10127	0
12.841	2	3	1	1.87217	0
12.881	1	1	1	1.50306	0
12.881	3	2	1	5.1268	0
12.881	2	3	1	1.86964	0
12.921	1	1	1	1.5057	0
12.921	3	2	1	5.1525	0
12.921	2	3	1	1.867	0
12.961	1	1	1	1.50834	0
12.961	3	2	1	5.17838	0
12.961	2	3	1	1.86424	0
13.001	1	1	1	1.51098	0
13.001	3	2	1	5.20442	0
13.001	2	3	1	1.86138	0
13.041	1	1	1	1.51362	0
13.041	3	2	1	5.23064	0
13.041	2	3	1	1.85841	0
13.081	1	1	1	1.51626	0
13.081	3	2	1	5.25703	0
13.081	2	3	1	1.85532	0
13.121	1	1	1	1.5189	0
13.121	3	2	1	5.28359	0
13.121	2	3	1	1.85212	0
13.161	1	1	1	1.52154	0
13.161	3	2	1	5.31032	0
13.161	2	3	1	1.84881	0
13.201	1	1	1	1.52418	0
13.201	3	2	1	5.33723	0
13.201	2	3	1	1.84538	0
13.241	1	1	1	1.52681	0
13.241	3	2	1	5.36431	0
13.241	2	3	1	1.84183	0
13.281	1	1	1	1.52944	0
13.281	3	2	1	5.39157	0
13.281	2	3	1	1.83817	0
13.321	1	1	1	1.53207	0
13.321	3	2	1	5.419	0
13.321	2	3	1	1.8344	0
13.361	1	1	1	1.5347	0
13.361	3	2	1	5.44661	0
13.361	2	3	1	1.83051	0
13.401	1	1	1	1.53732	0
13.401	3	2	1	5.4744	0
13.401	2	3	1	1.8265	0
13.441	1	1	1	1.53995	0
13.441	3	2	1	5.50236	0
13.441	2	3	1	1.82237	0
13.481	1	1	1	1.54256	0
13.481	3	2	1	5.53051	0
13.481	2	3	1	1.81812	0
13.521	1	1	1	1.54518	0
13.521	3	2	1	5.55883	0
13.521	2	3	1	1.81376	0
13.561	1	1	1	1.54779	0
13.561	3	2	1	5.58733	0
13.561	2	3	1	1.80928	0
13.601	1	1	1	1.55039	0
13.601	3	2	1	5.61601	0
13.601	2	3	1	1.80467	0
13.641	1	1	1	1.55299	0
13.641	3	2	1	5.64488	0
13.641	2	3	1	1.79995	0
13.681	1	1	1	1.55559	0
13.681	3	2	1	5.67392	0
13.681	2	3	1	1.79511	0
13.721	1	1	1	1.55818	0
13.721	3	2	1	5.70314	0
13.721	2	3	1	1.79015	0
13.761	1	1	1	1.56076	0
13.761	3	2	1	5.73255	0
13.761	2	3	1	1.78507	0
13.801	1	1	1	1.56334	0
13.801	3	2	1	5.76214	0
13.801	2	3	1	1.77988	0
13.841	1	1	1	1.56591	0
13.841	3	2	1	5.79191	0
13.841	2	3	1	1.77456	0
13.881	1	1	1	1.56848	0
13.881	3	2	1	5.82186	0
13.881	2	3	1	1.76912	0
13.921	1	1	1	1.57103	0
13.921	3	2	1	5.85199	0
13.921	2	3	1	1.76357	0
13.961	1	1	1	1.57358	0
13.961	3	2	1	5.88231	0
13.961	2	3	1	1.75789	0
14.001	1	1	1	1.57613	0
14.001	3	2	1	5.91281	0
14.001	2	3	1	1.7521	0
14.041	1	1	1	1.57866	0
14.041	3	2	1	5.9435	0
14.041	2	3	1	1.74619	0
14.081	1	1	1	1.58118	0
14.081	3	2	1	5.97437	0
14.081	2	3	1	1.74016	0
14.121	1	1	1	1.5837	0
14.121	3	2	1	6.00542	0
14.121	2	3	1	1.73401	0
14.161	1	1	1	1.5862	0
14.161	3	2	1	6.03665	0
14.161	2	3	1	1.72774	0
14.201	1	1	1	1.5887	0
14.201	3	2	1	6.06807	0
14.201	2	3	1	1.72136	0
14.241	1	1	1	1.59119	0
14.241	3	2	1	6.09968	0
14.241	2	3	1	1.71487	0
14.281	1	1	1	1.59366	0
14.281	3	2	1	6.13146	0
14.281	2	3	1	1.70825	0
14.321	1	1	1	1.59612	0
14.321	3	2	1	6.16344	0
14.321	2	3	1	1.70153	0
14.361	1	1	1	1.59857	0
14.361	3	2	1	6.19559	0
14.361	2	3	1	1.69468	0
14.401	1	1	1	1.60101	0
14.401	3	2	1	6.22793	0
14.401	2	3	1	1.68773	0
14.441	1	1	1	1.60344	0
14.441	3	2	1	6.26045	0
14.441	2	3	1	1.68066	0
14.481	1	1	1	1.60585	0
14.481	3	2	1	6.29316	0
14.481	2	3	1	1.67349	0
14.521	1	1	1	1.60825	0
14.521	3	2	1	6.32604	0
14.521	2	3	1	1.6662	0
14.561	1	1	1	1.61064	0
14.561	3	2	1	6.35911	0
14.561	2	3	1	1.6588	0
14.601	1	1	1	1.61301	0
14.601	3	2	1	6.39236	0
14.601	2	3	1	1.6513	0
14.641	1	1	1	1.61537	0
14.641	3	2	1	6.4258	0
14.641	2	3	1	1.64368	0
14.681	1	1	1	1.61771	0
14.681	3	2	1	6.45941	0
14.681	2	3	1	1.63596	0
14.721	1	1	1	1.62003	0
14.721	3	2	1	6.4932	0
14.721	2	3	1	1.62814	0
14.761	1	1	1	1.62234	0
14.761	3	2	1	6.52718	0
14.761	2	3	1	1.62022	0
14.801	1	1	1	1.62464	0
14.801	3	2	1	6.56133	0
14.801	2	3	1	1.61219	0
14.841	1	1	1	1.62691	0
14.841	3	2	1	6.59566	0
14.841	2	3	1	1.60406	0
14.881	1	1	1	1.62917	0
14.881	3	2	1	6.63017	0
14.881	2	3	1	1.59583	0
14.921	1	1	1	1.63141	0
14.921	3	2	1	6.66486	0
14.921	2	3	1	1.5875	0
14.961	1	1	1	1.63362	0
14.961	3	2	1	6.69972	0
14.961	2	3	1	1.57908	0
15.001	1	1	1	1.63583	0
15.001	3	2	1	6.73476	0
15.001	2	3	1	1.57057	0
15.041	1	1	1	1.63801	0
15.041	3	2	1	6.76997	0
15.041	2	3	1	1.56196	0
15.081	1	1	1	1.64017	0
15.081	3	2	1	6.80535	0
15.081	2	3	1	1.55326	0
15.121	1	1	1	1.6423	0
15.121	3	2	1	6.8409	0
15.121	2	3	1	1.54447	0
15.161	1	1	1	1.64442	0
15.161	3	2	1	6.87663	0
15.161	2	3	1	1.53559	0
15.201	1	1	1	1.64652	0
15.201	3	2	1	6.91252	0
15.201	2	3	1	1.52663	0
15.241	1	1	1	1.64859	0
15.241	3	2	1	6.94858	0
15.241	2	3	1	1.51759	0
15.281	1	1	1	1.65064	0
15.281	3	2	1	6.98481	0
15.281	2	3	1	1.50846	0
15.321	1	1	1	1.65267	0
15.321	3	2	1	7.0212	0
15.321	2	3	1	1.49925	0
15.361	1	1	1	1.65467	0
15.361	3	2	1	7.05776	0
15.361	2	3	1	1.48997	0
15.401	1	1	1	1.65664	0
15.401	3	2	1	7.09448	0
15.401	2	3	1	1.48061	0
15.441	1	1	1	1.6586	0
15.441	3	2	1	7.13135	0
15.441	2	3	1	1.47117	0
15.481	1	1	1	1.66052	0
15.481	3	2	1	7.16838	0
15.481	2	3	1	1.46167	0
15.521	1	1	1	1.66242	0
15.521	3	2	1	7.20557	0
15.521	2	3	1	1.45209	0
15.561	1	1	1	1.66429	0
15.561	3	2	1	7.24292	0
15.561	2	3	1	1.44245	0
15.601	1	1	1	1.66614	0
15.601	3	2	1	7.28041	0
15.601	2	3	1	1.43274	0
15.641	1	1	1	1.66795	0
15.641	3	2	1	7.31805	0
15.641	2	3	1	1.42297	0
15.681	1	1	1	1.66974	0
15.681	3	2	1	7.35584	0
15.681	2	3	1	1.41314	0
15.721	1	1	1	1.6715	0
15.721	3	2	1	7.39377	0
15.721	2	3	1	1.40326	0
15.761	1	1	1	1.67323	0
15.761	3	2	1	7.43185	0
15.761	2	3	1	1.39331	0
15.801	1	1	1	1.67493	0
15.801	3	2	1	7.47007	0
15.801	2	3	1	1.38331	0
15.841	1	1	1	1.67659	0
15.841	3	2	1	7.50842	0
15.841	2	3	1	1.37327	0
15.881	1	1	1	1.67823	0
15.881	3	2	1	7.5469	0
15.881	2	3	1	1.36317	0
15.921	1	1	1	1.67983	0
15.921	3	2	1	7.58552	0
15.921	2	3	1	1.35302	0
15.961	1	1	1	1.6814	0
15.961	3	2	1	7.62426	0
15.961	2	3	1	1.34284	0
16.001	1	1	1	1.68294	0
16.001	3	2	1	7.66313	0
16.001	2	3	1	1.33261	0
16.041	1	1	1	1.68444	0
16.041	3	2	1	7.70212	0
16.041	2	3	1	1.32234	0
16.081	1	1	1	1.68591	0
16.081	3	2	1	7.74123	0
16.081	2	3	1	1.31203	0
16.121	1	1	1	1.68735	0
16.121	3	2	1	7.78045	0
16.121	2	3	1	1.30169	0
16.161	1	1	1	1.68874	0
16.161	3	2	1	7.81978	0
16.161	2	3	1	1.29132	0
16.201	1	1	1	1.69011	0
16.201	3	2	1	7.85922	0
16.201	2	3	1	1.28092	0
16.241	1	1	1	1.69143	0
16.241	3	2	1	7.89877	0
16.241	2	3	1	1.27049	0
16.281	1	1	1	1.69272	0
16.281	3	2	1	7.93841	0
16.281	2	3	1	1.26004	0
16.321	1	1	1	1.69397	0
16.321	3	2	1	7.97815	0
16.321	2	3	1	1.24957	0
16.361	1	1	1	1.69518	0
16.361	3	2	1	8.01798	0
16.361	2	3	1	1.23907	0
16.401	1	1	1	1.69635	0
16.401	3	2	1	8.05789	0
16.401	2	3	1	1.22856	0
16.441	1	1	1	1.69748	0
16.441	3	2	1	8.09789	0
16.441	2	3	1	1.21804	0
16.481	1	1	1	1.69857	0
16.481	3	2	1	8.13797	0
16.481	2	3	1	1.2075	0
16.521	1	1	1	1.69962	0
16.521	3	2	1	8.17812	0
16.521	2	3	1	1.19695	0
16.561	1	1	1	1.70063	0
16.561	3	2	1	8.21834	0
16.561	2	3	1	1.1864	0
16.601	1	1	1	1.7016	0
16.601	3	2	1	8.25862	0
16.601	2	3	1	1.17584	0
16.641	1	1	1	1.70252	0
16.641	3	2	1	8.29896	0
16.641	2	3	1	1.16528	0
16.681	1	1	1	1.70341	0
16.681	3	2	1	8.33936	0
16.681	2	3	1	1.15471	0
16.721	1	1	1	1.70424	0
16.721	3	2	1	8.3798	0
16.721	2	3	1	1.14415	0
16.761	1	1	1	1.70504	0
16.761	3	2	1	8.42028	0
16.761	2	3	1	1.1336	0
16.801	1	1	1	1.70579	0
16.801	3	2	1	8.4608	0
16.801	2	3	1	1.12305	0
16.841	1	1	1	1.70649	0
16.841	3	2	1	8.50136	0
16.841	2	3	1	1.1125	0
16.881	1	1	1	1.70715	0
16.881	3	2	1	8.54193	0
16.881	2	3	1	1.10197	0
16.921	1	1	1	1.70777	0
16.921	3	2	1	8.58253	0
16.921	2	3	1	1.09146	0
16.961	1	1	1	1.70833	0
16.961	3	2	1	8.62314	0
16.961	2	3	1	1.08096	0
17.001	1	1	1	1.70885	0
17.001	3	2	1	8.66375	0
17.001	2	3	1	1.07047	0
17.041	1	1	1	1.70932	0
17.041	3	2	1	8.70437	0
17.041	2	3	1	1.06001	0
17.081	1	1	1	1.70975	0
17.081	3	2	1	8.74498	0
17.081	2	3	1	1.04957	0
17.121	1	1	1	1.71012	0
17.121	3	2	1	8.78557	0
17.121	2	3	1	1.03915	0
17.161	1	1	1	1.71045	0
17.161	3	2	1	8.82615	0
17.161	2	3	1	1.02875	0
17.201	1	1	1	1.71072	0
17.201	3	2	1	8.8667	0
17.201	2	3	1	1.01839	0
17.241	1	1	1	1.71095	0
17.241	3	2	1	8.90721	0
17.241	2	3	1	1.00806	0
17.281	1	1	1	1.71112	0
17.281	3	2	1	8.94769	0
17.281	2	3	1	0.997753	0
17.321	1	1	1	1.71125	0
17.321	3	2	1	8.98811	0
17.321	2	3	1	0.987484	0
17.361	1	1	1	1.71132	0
17.361	3	2	1	9.02848	0
17.361	2	3	1	0.97725	0
17.401	1	1	1	1.71135	0
17.401	3	2	1	9.06878	0
17.401	2	3	1	0.967054	0
17.441	1	1	1	1.71132	0
17.441	3	2	1	9.10901	0
17.441	2	3	1	0.956898	0
17.481	1	1	1	1.71123	0
17.481	3	2	1	9.14916	0
17.481	2	3	1	0.946782	0
17.521	1	1	1	1.7111	0
17.521	3	2	1	9.18923	0
17.521	2	3	1	0.936709	0
17.561	1	1	1	1.71091	0
17.561	3	2	1	9.22919	0
17.561	2	3	1	0.92668	0
17.601	1	1	1	1.71067	0
17.601	3	2	1	9.26905	0
17.601	2	3	1	0.916697	0
17.641	1	1	1	1.71037	0
17.641	3	2	1	9.3088	0
17.641	2	3	1	0.906761	0
17.681	1	1	1	1.71002	0
17.681	3	2	1	9.34843	0
17.681	2	3	1	0.896874	0
17.721	1	1	1	1.70962	0
17.721	3	2	1	9.38792	0
17.721	2	3	1	0.887038	0
17.761	1	1	1	1.70916	0
17.761	3	2	1	9.42728	0
17.761	2	3	1	0.877254	0
17.801	1	1	1	1.70865	0
17.801	3	2	1	9.46648	0
17.801	2	3	1	0.867524	0
17.841	1	1	1	1.70808	0
17.841	3	2	1	9.50553	0
17.841	2	3	1	0.857848	0
17.881	1	1	1	1.70746	0
17.881	3	2	1	9.54441	0
17.881	2	3	1	0.848228	0
17.921	1	1	1	1.70678	0
17.921	3	2	1	9.58311	0
17.921	2	3	1	0.838666	0
17.961	1	1	1	1.70604	0
17.961	3	2	1	9.62163	0
17.961	2	3	1	0.829162	0
18.001	1	1	1	1.70525	0
18.001	3	2	1	9.65995	0
18.001	2	3	1	0.819718	0
18.041	1	1	1	1.7044	0
18.041	3	2	1	9.69806	0
18.041	2	3	1	0.810335	0
18.081	1	1	1	1.70349	0
18.081	3	2	1	9.73596	0
18.081	2	3	1	0.801015	0
18.121	1	1	1	1.70253	0
18.121	3	2	1	9.77364	0
18.121	2	3	1	0.791757	0
18.161	1	1	1	1.70151	0
18.161	3	2	1	9.81108	0
18.161	2	3	1	0.782564	0
18.201	1	1	1	1.70044	0
18.201	3	2	1	9.84827	0
18.201	2	3	1	0.773436	0
18.241	1	1	1	1.6993	0
18.241	3	2	1	9.8852	0
18.241	2	3	1	0.764374	0
18.281	1	1	1	1.69811	0
18.281	3	2	1	9.92187	0
18.281	2	3	1	0.755379	0
18.321	1	1	1	1.69686	0
18.321	3	2	1	9.95827	0
18.321	2	3	1	0.746452	0
18.361	1	1	1	1.69556	0
18.361	3	2	1	9.99437	0
18.361	2	3	1	0.737594	0
18.401	1	1	1	2.20347	0
18.401	2	3	1	20.9801	0
18.402	2	2	2	6483.45	0
18.441	1	1	1	2.20577	0
18.441	2	3	1	21.2453	0
18.442	2	2	2	5328.11	0
18.481	1	1	1	2.20803	0
18.481	2	3	1	21.5151	0
18.482	2	2	2	5328.11	0
18.521	1	1	1	2.21024	0
18.521	2	3	1	21.7897	0
18.522	2	2	2	5328.12	0
18.561	1	1	1	2.21239	0
18.561	2	3	1	22.0691	0
18.562	2	2	2	5328.12	0
18.601	1	1	1	2.21449	0
18.601	2	3	1	22.3533	0
18.602	2	2	2	5328.12	0
18.641	1	1	1	2.21655	0
18.641	2	3	1	22.6426	0
18.642	2	2	2	5328.12	0
18.681	1	1	1	2.21854	0
18.681	2	3	1	22.9368	0
18.682	2	2	2	5328.12	0
18.721	1	1	1	2.22049	0
18.721	2	3	1	23.2362	0
18.722	2	2	2	5328.13	0
18.761	1	1	1	2.22238	0
18.761	2	3	1	23.5407	0
18.762	2	2	2	5328.13	0
18.801	1	1	1	2.22422	0
18.801	2	3	1	23.8505	0
18.802	2	2	2	5328.13	0
18.841	1	1	1	2.226	0
18.841	2	3	1	24.1656	0
18.842	2	2	2	5328.13	0
18.881	1	1	1	2.22773	0
18.881	2	3	1	24.486	0
18.882	2	2	2	5328.13	0
18.921	1	1	1	2.2294	0
18.921	2	3	1	24.8118	0
18.922	2	2	2	5328.13	0
18.961	1	1	1	2.23102	0
18.961	2	3	1	25.1432	0
18.962	2	2	2	5328.13	0
19.001	1	1	1	2.23258	0
19.001	2	3	1	25.48	0
19.002	2	2	2	5328.13	0
19.041	1	1	1	2.23408	0
19.041	2	3	1	25.8225	0
19.042	2	2	2	5328.13	0
19.081	1	1	1	2.23552	0
19.081	2	3	1	26.1705	0
19.082	2	2	2	5328.13	0
19.121	1	1	1	2.23691	0
19.121	2	3	1	26.5243	0
19.122	2	2	2	5328.13	0
19.161	1	1	1	2.23823	0
19.161	2	3	1	26.8837	0
19.162	2	2	2	5328.13	0
19.201	1	1	1	2.2395	0
19.201	2	3	1	27.2489	0
19.202	2	2	2	5328.13	0
19.241	1	1	1	2.24071	0
19.241	2	3	1	27.6198	0
19.242	2	2	2	5328.13	0
19.281	1	1	1	2.24186	0
19.281	2	3	1	27.9965	0
19.282	2	2	2	5328.13	0
19.321	1	1	1	2.24295	0
19.321	2	3	1	28.379	0
19.322	2	2	2	5328.13	0
19.361	1	1	1	2.24398	0
19.361	2	3	1	28.7672	0
19.362	2	2	2	5328.12	0
19.401	1	1	1	2.24495	0
19.401	2	3	1	29.1613	0
19.402	2	2	2	5328.12	0
19.441	1	1	1	2.24585	0
19.441	2	3	1	29.561	0
19.442	2	2	2	5328.12	0
19.481	1	1	1	2.2467	0
19.481	2	3	1	29.9666	0
19.482	2	2	2	5328.12	0
19.521	1	1	1	2.24748	0
19.521	2	3	1	30.3778	0
19.522	2	2	2	5328.11	0
19.561	1	1	1	2.2482	0
19.561	2	3	1	30.7946	0
19.562	2	2	2	5328.11	0
19.601	1	1	1	2.24886	0
19.601	2	3	1	31.217	0
19.602	2	2	2	5328.1	0
19.641	1	1	1	2.24946	0
19.641	2	3	1	31.6449	0
19.642	2	2	2	5328.1	0
19.681	1	1	1	2.24999	0
19.681	2	3	1	32.0783	0
19.682	2	2	2	5328.1	0
19.721	1	1	1	2.25046	0
19.721	2	3	1	32.5169	0
19.722	2	2	2	5328.09	0
19.761	1	1	1	2.25087	0
19.761	2	3	1	32.9607	0
19.762	2	2	2	5328.09	0
19.801	1	1	1	2.25122	0
19.801	2	3	1	33.4095	0
19.802	2	2	2	5328.08	0
19.841	1	1	1	2.2515	0
19.841	2	3	1	33.8632	0
19.842	2	2	2	5328.07	0
19.881	1	1	1	2.25172	0
19.881	2	3	1	34.3216	0
19.882	2	2	2	5328.07	0
19.921	1	1	1	2.25187	0
19.921	2	3	1	34.7845	0
19.922	2	2	2	5328.06	0
19.961	1	1	1	2.25196	0
19.961	2	3	1	35.2517	0
19.962	2	2	2	5328.05	0
20.001	1	1	1	2.25199	0
20.001	2	3	1	35.7229	0
20.002	2	2	2	5328.05	0
20.041	1	1	1	2.25195	0
20.041	2	3	1	36.1978	0
20.042	2	2	2	5328.04	0
20.081	1	1	1	2.25185	0
20.081	2	3	1	36.6762	0
20.082	2	2	2	5328.03	0
20.121	1	1	1	2.25168	0
20.121	2	3	1	37.1578	0
20.122	2	2	2	5328.02	0
20.161	1	1	1	2.25145	0
20.161	2	3	1	37.6421	0
20.162	2	2	2	5328.01	0
20.201	1	1	1	2.25116	0
20.201	2	3	1	38.1288	0
20.202	2	2	2	5328	0
20.241	1	1	1	2.2508	0
20.241	2	3	1	38.6176	0
20.242	2	2	2	5327.99	0
20.281	1	1	1	2.25038	0
20.281	2	3	1	39.1079	0
20.282	2	2	2	5327.98	0
20.321	1	1	1	2.2499	0
20.321	2	3	1	39.5992	0
20.322	2	2	2	5327.97	0
20.361	1	1	1	2.24935	0
20.361	2	3	1	40.0912	0
20.362	2	2	2	5327.96	0
20.401	1	1	1	2.24873	0
20.401	2	3	1	40.5833	0
20.402	2	2	2	5327.95	0
20.441	1	1	1	2.24806	0
20.441	2	3	1	41.0748	0
20.442	2	2	2	5327.93	0
20.481	1	1	1	2.24732	0
20.481	2	3	1	41.5652	0
20.482	2	2	2	5327.92	0
20.521	1	1	1	2.24652	0
20.521	2	3	1	42.0539	0
20.522	2	2	2	5327.91	0
20.561	1	1	1	2.24565	0
20.561	2	3	1	42.5402	0
20.562	2	2	2	5327.89	0
20.601	1	1	1	2.24472	0
20.601	2	3	1	43.0234	0
20.602	2	2	2	5327.88	0
20.641	1	1	1	2.24373	0
20.641	2	3	1	43.5027	0
20.642	2	2	2	5327.86	0
20.681	1	1	1	2.24268	0
20.681	2	3	1	43.9774	0
20.682	2	2	2	5327.85	0
20.721	1	1	1	2.24156	0
20.721	2	3	1	44.4468	0
20.722	2	2	2	5327.83	0
20.761	1	1	1	2.24039	0
20.761	2	3	1	44.9099	0
20.762	2	2	2	5327.81	0
20.801	1	1	1	2.23915	0
20.801	2	3	1	45.3659	0
20.802	2	2	2	5327.8	0
20.841	1	1	1	2.23785	0
20.841	2	3	1	45.814	0
20.842	2	2	2	5327.78	0
20.881	1	1	1	2.23649	0
20.881	2	3	1	46.2533	0
20.882	2	2	2	5327.76	0
20.921	1	1	1	2.23507	0
20.921	2	3	1	46.6827	0
20.922	2	2	2	5327.74	0
20.961	1	1	1	2.23359	0
20.961	2	3	1	47.1015	0
20.962	2	2	2	5327.72	0
21.001	1	1	1	2.23205	0
21.001	2	3	1	47.5085	0
21.002	2	2	2	5327.7	0
21.041	1	1	1	2.23045	0
21.041	2	3	1	47.9029	0
21.042	2	2	2	5327.68	0
21.081	1	1	1	2.22879	0
21.081	2	3	1	48.2837	0
21.082	2	2	2	5327.66	0
21.121	1	1	1	2.22707	0
21.121	2	3	1	48.6498	0
21.122	2	2	2	5327.64	0
21.161	1	1	1	2.2253	0
21.161	2	3	1	49.0004	0
21.162	2	2	2	5327.61	0
21.201	1	1	1	2.22347	0
21.201	2	3	1	49.3344	0
21.202	2	2	2	5327.59	0
21.241	1	1	1	2.22158	0
21.241	2	3	1	49.6508	0
21.242	2	2	2	5327.57	0
21.281	1	1	1	2.21963	0
21.281	2	3	1	49.9488	0
21.282	2	2	2	5327.54	0
21.321	1	1	1	2.21763	0
21.321	2	3	1	50.2273	0
21.322	2	2	2	5327.52	0
21.361	1	1	1	2.21558	0
21.361	2	3	1	50.4856	0
21.362	2	2	2	5327.49	0
21.401	1	1	1	2.21347	0
21.401	2	3	1	50.7226	0
21.402	2	2	2	5327.46	0
21.441	1	1	1	2.21131	0
21.441	2	3	1	50.9377	0
21.442	2	2	2	5327.44	0
21.481	1	1	1	2.20909	0
21.481	2	3	1	51.1299	0
21.482	2	2	2	5327.41	0
21.521	1	1	1	2.20683	0
21.521	2	3	1	51.2986	0
21.522	2	2	2	5327.38	0
21.561	1	1	1	2.20451	0
21.561	2	3	1	51.4432	0
21.562	2	2	2	5327.35	0
21.601	1	1	1	2.20214	0
21.601	2	3	1	51.5628	0
21.602	2	2	2	5327.32	0
21.641	1	1	1	2.19972	0
21.641	2	3	1	51.6571	0
21.642	2	2	2	5327.29	0
21.681	1	1	1	2.19725	0
21.681	2	3	1	51.7256	0
21.682	2	2	2	5327.26	0
21.721	1	1	1	2.19473	0
21.721	2	3	1	51.7677	0
21.722	2	2	2	5327.23	0
21.761	1	1	1	2.19217	0
21.761	2	3	1	51.7832	0
21.762	2	2	2	5327.19	0
21.801	1	1	1	2.18956	0
21.801	2	3	1	51.7719	0
21.802	2	2	2	5327.16	0
21.841	1	1	1	2.1869	0
21.841	2	3	1	51.7335	0
21.842	2	2	2	5327.13	0
21.881	1	1	1	2.1842	0
21.881	2	3	1	51.668	0
21.882	2	2	2	5327.09	0
21.921	1	1	1	2.18145	0
21.921	2	3	1	51.5754	0
21.922	2	2	2	5327.06	0
21.961	1	1	1	2.17866	0
21.961	2	3	1	51.4557	0
21.962	2	2	2	5327.02	0
22.001	1	1	1	2.17582	0
22.001	2	3	1	51.3092	0
22.002	2	2	2	5326.98	0
22.041	1	1	1	2.17295	0
22.041	2	3	1	51.1361	0
22.042	2	2	2	5326.94	0
22.081	1	1	1	2.17003	0
22.081	2	3	1	50.9368	0
22.082	2	2	2	5326.91	0
22.121	1	1	1	2.16707	0
22.121	2	3	1	50.7116	0
22.122	2	2	2	5326.87	0
22.161	1	1	1	2.16407	0
