% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
46.832	5	1	4684	3	2	28	2292	0
46.835	5	1	4684	6	2	28	2292	0
46.836	5	1	4684	7	2	28	2292	0
46.837	4	2	4684	8	2	28	2292	0
46.838	4	2	4684	9	2	28	2292	0
46.839	4	2	4684	10	2	28	2292	0
46.842	5	1	4685	3	2	28	2292	0
46.845	5	1	4685	6	2	28	2292	0
46.846	5	1	4685	7	2	28	2292	0
46.847	4	2	4685	8	2	28	2292	0
46.848	4	2	4685	9	2	28	2292	0
46.849	4	2	4685	10	2	28	2292	0
46.852	5	1	4686	3	2	28	2292	0
46.855	5	1	4686	6	2	28	2292	0
46.856	5	1	4686	7	2	28	2292	0
46.857	4	2	4686	8	2	28	2292	0
46.858	4	2	4686	9	2	28	2292	0
46.859	4	2	4686	10	2	28	2292	0
46.862	5	1	4687	3	2	28	2292	0
46.865	5	1	4687	6	2	28	2292	0
46.866	5	1	4687	7	2	28	2292	0
46.867	4	2	4687	8	2	28	2292	0
46.868	4	2	4687	9	2	28	2292	0
46.869	4	2	4687	10	2	28	2292	0
46.872	5	1	4688	3	2	28	2292	0
46.875	5	1	4688	6	2	28	2292	0
46.876	5	1	4688	7	2	28	2292	0
46.877	4	2	4688	8	2	28	2292	0
46.878	4	2	4688	9	2	28	2292	0
46.879	4	2	4688	10	2	28	2292	0
46.882	5	1	4689	3	2	28	2292	0
46.885	5	1	4689	6	2	28	2292	0
46.886	5	1	4689	7	2	28	2292	0
46.887	4	2	4689	8	2	28	2292	0
46.888	4	2	4689	9	2	28	2292	0
46.889	4	2	4689	10	2	28	2292	0
46.892	5	1	4690	3	2	28	2292	0
46.895	5	1	4690	6	2	28	2292	0
46.896	5	1	4690	7	2	28	2292	0
46.897	4	2	4690	8	2	28	2292	0
46.898	4	2	4690	9	2	28	2292	0
46.899	4	2	4690	10	2	28	2292	0
46.902	5	1	4691	3	2	28	2292	0
46.905	5	1	4691	6	2	28	2292	0
46.906	5	1	4691	7	2	28	2292	0
46.907	4	2	4691	8	2	28	2292	0
46.908	4	2	4691	9	2	28	2292	0
46.909	4	2	4691	10	2	28	2292	0
46.912	5	1	4692	3	2	28	2292	0
46.915	5	1	4692	6	2	28	2292	0
46.916	5	1	4692	7	2	28	2292	0
46.917	4	2	4692	8	2	28	2292	0
46.918	4	2	4692	9	2	28	2292	0
46.919	4	2	4692	10	2	28	2292	0
46.922	5	1	4693	3	2	28	2292	0
46.925	5	1	4693	6	2	28	2292	0
46.926	5	1	4693	7	2	28	2292	0
46.927	4	2	4693	8	2	28	2292	0
46.928	4	2	4693	9	2	28	2292	0
46.929	4	2	4693	10	2	28	2292	0
46.932	5	1	4694	3	2	28	2292	0
46.935	5	1	4694	6	2	28	2292	0
46.936	5	1	4694	7	2	28	2292	0
46.937	4	2	4694	8	2	28	2292	0
46.938	4	2	4694	9	2	28	2292	0
46.939	4	2	4694	10	2	28	2292	0
46.942	5	1	4695	3	2	28	2292	0
46.945	5	1	4695	6	2	28	2292	0
46.946	5	1	4695	7	2	28	2292	0
46.947	4	2	4695	8	2	28	2292	0
46.948	4	2	4695	9	2	28	2292	0
46.949	4	2	4695	10	2	28	2292	0
46.952	5	1	4696	3	2	28	2292	0
46.955	5	1	4696	6	2	28	2292	0
46.956	5	1	4696	7	2	28	2292	0
46.957	4	2	4696	8	2	28	2292	0
46.958	4	2	4696	9	2	28	2292	0
46.959	4	2	4696	10	2	28	2292	0
46.962	5	1	4697	3	2	28	2292	0
46.965	5	1	4697	6	2	28	2292	0
46.966	5	1	4697	7	2	28	2292	0
46.967	4	2	4697	8	2	28	2292	0
46.968	4	2	4697	9	2	28	2292	0
46.969	4	2	4697	10	2	28	2292	0
46.972	5	1	4698	3	2	28	2292	0
46.975	5	1	4698	6	2	28	2292	0
46.976	5	1	4698	7	2	28	2292	0
46.977	4	2	4698	8	2	28	2292	0
46.978	4	2	4698	9	2	28	2292	0
46.979	4	2	4698	10	2	28	2292	0
46.982	5	1	4699	3	2	28	2292	0
46.985	5	1	4699	6	2	28	2292	0
46.986	5	1	4699	7	2	28	2292	0
46.987	4	2	4699	8	2	28	2292	0
46.988	4	2	4699	9	2	28	2292	0
46.989	4	2	4699	10	2	28	2292	0
46.992	5	1	4700	3	2	28	2292	0
46.995	5	1	4700	6	2	28	2292	0
46.996	5	1	4700	7	2	28	2292	0
46.997	4	2	4700	8	2	28	2292	0
46.998	4	2	4700	9	2	28	2292	0
46.999	4	2	4700	10	2	28	2292	0
47.002	5	1	4701	3	2	28	2292	0
47.005	5	1	4701	6	2	28	2292	0
47.006	5	1	4701	7	2	28	2292	0
47.007	4	2	4701	8	2	28	2292	0
47.008	4	2	4701	9	2	28	2292	0
47.009	4	2	4701	10	2	28	2292	0
47.012	5	1	4702	3	2	28	2292	0
47.015	5	1	4702	6	2	28	2292	0
47.016	5	1	4702	7	2	28	2292	0
47.017	4	2	4702	8	2	28	2292	0
47.018	4	2	4702	9	2	28	2292	0
47.019	4	2	4702	10	2	28	2292	0
47.022	5	1	4703	3	2	28	2292	0
47.025	5	1	4703	6	2	28	2292	0
47.026	5	1	4703	7	2	28	2292	0
47.027	4	2	4703	8	2	28	2292	0
47.028	4	2	4703	9	2	28	2292	0
47.029	4	2	4703	10	2	28	2292	0
47.032	5	1	4704	3	2	28	2292	0
47.035	5	1	4704	6	2	28	2292	0
47.036	5	1	4704	7	2	28	2292	0
47.037	4	2	4704	8	2	28	2292	0
47.038	4	2	4704	9	2	28	2292	0
47.039	4	2	4704	10	2	28	2292	0
47.042	5	1	4705	3	2	28	2292	0
47.045	5	1	4705	6	2	28	2292	0
47.046	5	1	4705	7	2	28	2292	0
47.047	4	2	4705	8	2	28	2292	0
47.048	4	2	4705	9	2	28	2292	0
47.049	4	2	4705	10	2	28	2292	0
47.052	5	1	4706	3	2	28	2292	0
47.055	5	1	4706	6	2	28	2292	0
47.056	5	1	4706	7	2	28	2292	0
47.057	4	2	4706	8	2	28	2292	0
47.058	4	2	4706	9	2	28	2292	0
47.059	4	2	4706	10	2	28	2292	0
47.062	5	1	4707	3	2	28	2292	0
47.065	5	1	4707	6	2	28	2292	0
47.066	5	1	4707	7	2	28	2292	0
47.067	4	2	4707	8	2	28	2292	0
47.068	4	2	4707	9	2	28	2292	0
47.069	4	2	4707	10	2	28	2292	0
47.072	5	1	4708	3	2	28	2292	0
47.075	5	1	4708	6	2	28	2292	0
47.076	5	1	4708	7	2	28	2292	0
47.077	4	2	4708	8	2	28	2292	0
47.078	4	2	4708	9	2	28	2292	0
47.079	4	2	4708	10	2	28	2292	0
47.082	5	1	4709	3	2	28	2292	0
47.085	5	1	4709	6	2	28	2292	0
47.086	5	1	4709	7	2	28	2292	0
47.087	4	2	4709	8	2	28	2292	0
47.088	4	2	4709	9	2	28	2292	0
47.089	4	2	4709	10	2	28	2292	0
47.092	5	1	4710	3	2	28	2292	0
47.095	5	1	4710	6	2	28	2292	0
47.096	5	1	4710	7	2	28	2292	0
47.097	4	2	4710	8	2	28	2292	0
47.098	4	2	4710	9	2	28	2292	0
47.099	4	2	4710	10	2	28	2292	0
47.102	5	1	4711	3	2	28	2292	0
47.105	5	1	4711	6	2	28	2292	0
47.106	5	1	4711	7	2	28	2292	0
47.107	4	2	4711	8	2	28	2292	0
47.108	4	2	4711	9	2	28	2292	0
47.109	4	2	4711	10	2	28	2292	0
47.112	5	1	4712	3	2	28	2292	0
47.115	5	1	4712	6	2	28	2292	0
47.116	5	1	4712	7	2	28	2292	0
47.117	4	2	4712	8	2	28	2292	0
47.118	4	2	4712	9	2	28	2292	0
47.119	4	2	4712	10	2	28	2292	0
47.122	5	1	4713	3	2	28	2292	0
47.125	5	1	4713	6	2	28	2292	0
47.126	5	1	4713	7	2	28	2292	0
47.127	4	2	4713	8	2	28	2292	0
47.128	4	2	4713	9	2	28	2292	0
47.129	4	2	4713	10	2	28	2292	0
47.132	5	1	4714	3	2	28	2292	0
47.135	5	1	4714	6	2	28	2292	0
47.136	5	1	4714	7	2	28	2292	0
47.137	4	2	4714	8	2	28	2292	0
47.138	4	2	4714	9	2	28	2292	0
47.139	4	2	4714	10	2	28	2292	0
47.142	5	1	4715	3	2	28	2292	0
47.145	5	1	4715	6	2	28	2292	0
47.146	5	1	4715	7	2	28	2292	0
47.147	4	2	4715	8	2	28	2292	0
47.148	4	2	4715	9	2	28	2292	0
47.149	4	2	4715	10	2	28	2292	0
47.152	5	1	4716	3	2	28	2292	0
47.155	5	1	4716	6	2	28	2292	0
47.156	5	1	4716	7	2	28	2292	0
47.157	4	2	4716	8	2	28	2292	0
47.158	4	2	4716	9	2	28	2292	0
47.159	4	2	4716	10	2	28	2292	0
47.162	5	1	4717	3	2	28	2292	0
47.165	5	1	4717	6	2	28	2292	0
47.166	5	1	4717	7	2	28	2292	0
47.167	4	2	4717	8	2	28	2292	0
47.168	4	2	4717	9	2	28	2292	0
47.169	4	2	4717	10	2	28	2292	0
47.172	5	1	4718	3	2	28	2292	0
47.175	5	1	4718	6	2	28	2292	0
47.176	5	1	4718	7	2	28	2292	0
47.177	4	2	4718	8	2	28	2292	0
47.178	4	2	4718	9	2	28	2292	0
47.179	4	2	4718	10	2	28	2292	0
47.182	5	1	4719	3	2	28	2292	0
47.185	5	1	4719	6	2	28	2292	0
47.186	5	1	4719	7	2	28	2292	0
47.187	4	2	4719	8	2	28	2292	0
47.188	4	2	4719	9	2	28	2292	0
47.189	4	2	4719	10	2	28	2292	0
47.192	5	1	4720	3	2	28	2292	0
47.195	5	1	4720	6	2	28	2292	0
47.196	5	1	4720	7	2	28	2292	0
47.197	4	2	4720	8	2	28	2292	0
47.198	4	2	4720	9	2	28	2292	0
47.199	4	2	4720	10	2	28	2292	0
47.202	5	1	4721	3	2	28	2292	0
47.205	5	1	4721	6	2	28	2292	0
47.206	5	1	4721	7	2	28	2292	0
47.207	4	2	4721	8	2	28	2292	0
47.208	4	2	4721	9	2	28	2292	0
47.209	4	2	4721	10	2	28	2292	0
47.212	5	1	4722	3	2	28	2292	0
47.215	5	1	4722	6	2	28	2292	0
47.216	5	1	4722	7	2	28	2292	0
47.217	4	2	4722	8	2	28	2292	0
47.218	4	2	4722	9	2	28	2292	0
47.219	4	2	4722	10	2	28	2292	0
47.222	5	1	4723	3	2	28	2292	0
47.225	5	1	4723	6	2	28	2292	0
47.226	5	1	4723	7	2	28	2292	0
47.227	4	2	4723	8	2	28	2292	0
47.228	4	2	4723	9	2	28	2292	0
47.229	4	2	4723	10	2	28	2292	0
47.232	5	1	4724	3	2	28	2292	0
47.235	5	1	4724	6	2	28	2292	0
47.236	5	1	4724	7	2	28	2292	0
47.237	4	2	4724	8	2	28	2292	0
47.238	4	2	4724	9	2	28	2292	0
47.239	4	2	4724	10	2	28	2292	0
47.242	5	1	4725	3	2	28	2292	0
47.245	5	1	4725	6	2	28	2292	0
47.246	5	1	4725	7	2	28	2292	0
47.247	4	2	4725	8	2	28	2292	0
47.248	4	2	4725	9	2	28	2292	0
47.249	4	2	4725	10	2	28	2292	0
47.252	5	1	4726	3	2	28	2292	0
47.255	5	1	4726	6	2	28	2292	0
47.256	5	1	4726	7	2	28	2292	0
47.257	4	2	4726	8	2	28	2292	0
47.258	4	2	4726	9	2	28	2292	0
47.259	4	2	4726	10	2	28	2292	0
47.262	5	1	4727	3	2	28	2292	0
47.265	5	1	4727	6	2	28	2292	0
47.266	5	1	4727	7	2	28	2292	0
47.267	4	2	4727	8	2	28	2292	0
47.268	4	2	4727	9	2	28	2292	0
47.269	4	2	4727	10	2	28	2292	0
47.272	5	1	4728	3	2	28	2292	0
47.275	5	1	4728	6	2	28	2292	0
47.276	5	1	4728	7	2	28	2292	0
47.277	4	2	4728	8	2	28	2292	0
47.278	4	2	4728	9	2	28	2292	0
47.279	4	2	4728	10	2	28	2292	0
47.282	5	1	4729	3	2	28	2292	0
47.285	5	1	4729	6	2	28	2292	0
47.286	5	1	4729	7	2	28	2292	0
47.287	4	2	4729	8	2	28	2292	0
47.288	4	2	4729	9	2	28	2292	0
47.289	4	2	4729	10	2	28	2292	0
47.292	5	1	4730	3	2	28	2292	0
47.295	5	1	4730	6	2	28	2292	0
47.296	5	1	4730	7	2	28	2292	0
47.297	4	2	4730	8	2	28	2292	0
47.298	4	2	4730	9	2	28	2292	0
47.299	4	2	4730	10	2	28	2292	0
47.302	5	1	4731	3	2	28	2292	0
47.305	5	1	4731	6	2	28	2292	0
47.306	5	1	4731	7	2	28	2292	0
47.307	4	2	4731	8	2	28	2292	0
47.308	4	2	4731	9	2	28	2292	0
47.309	4	2	4731	10	2	28	2292	0
47.312	5	1	4732	3	2	28	2292	0
47.315	5	1	4732	6	2	28	2292	0
47.316	5	1	4732	7	2	28	2292	0
47.317	4	2	4732	8	2	28	2292	0
47.318	4	2	4732	9	2	28	2292	0
47.319	4	2	4732	10	2	28	2292	0
47.322	5	1	4733	3	2	28	2292	0
47.325	5	1	4733	6	2	28	2292	0
47.326	5	1	4733	7	2	28	2292	0
47.327	4	2	4733	8	2	28	2292	0
47.328	4	2	4733	9	2	28	2292	0
47.329	4	2	4733	10	2	28	2292	0
47.332	5	1	4734	3	2	28	2292	0
47.335	5	1	4734	6	2	28	2292	0
47.336	5	1	4734	7	2	28	2292	0
47.337	4	2	4734	8	2	28	2292	0
47.338	4	2	4734	9	2	28	2292	0
47.339	4	2	4734	10	2	28	2292	0
47.342	5	1	4735	3	2	28	2292	0
47.345	5	1	4735	6	2	28	2292	0
47.346	5	1	4735	7	2	28	2292	0
47.347	4	2	4735	8	2	28	2292	0
47.348	4	2	4735	9	2	28	2292	0
47.349	4	2	4735	10	2	28	2292	0
47.352	5	1	4736	3	2	28	2292	0
47.355	5	1	4736	6	2	28	2292	0
47.356	5	1	4736	7	2	28	2292	0
47.357	4	2	4736	8	2	28	2292	0
47.358	4	2	4736	9	2	28	2292	0
47.359	4	2	4736	10	2	28	2292	0
47.362	5	1	4737	3	2	28	2292	0
47.365	5	1	4737	6	2	28	2292	0
47.366	5	1	4737	7	2	28	2292	0
47.367	4	2	4737	8	2	28	2292	0
47.368	4	2	4737	9	2	28	2292	0
47.369	4	2	4737	10	2	28	2292	0
47.372	5	1	4738	3	2	28	2292	0
47.375	5	1	4738	6	2	28	2292	0
47.376	5	1	4738	7	2	28	2292	0
47.377	4	2	4738	8	2	28	2292	0
47.378	4	2	4738	9	2	28	2292	0
47.379	4	2	4738	10	2	28	2292	0
47.382	5	1	4739	3	2	28	2292	0
47.385	5	1	4739	6	2	28	2292	0
47.386	5	1	4739	7	2	28	2292	0
47.387	4	2	4739	8	2	28	2292	0
47.388	4	2	4739	9	2	28	2292	0
47.389	4	2	4739	10	2	28	2292	0
47.392	5	1	4740	3	2	28	2292	0
47.395	5	1	4740	6	2	28	2292	0
47.396	5	1	4740	7	2	28	2292	0
47.397	4	2	4740	8	2	28	2292	0
47.398	4	2	4740	9	2	28	2292	0
47.399	4	2	4740	10	2	28	2292	0
47.402	5	1	4741	3	2	28	2292	0
47.405	5	1	4741	6	2	28	2292	0
47.406	5	1	4741	7	2	28	2292	0
47.407	4	2	4741	8	2	28	2292	0
47.408	4	2	4741	9	2	28	2292	0
47.409	4	2	4741	10	2	28	2292	0
47.412	5	1	4742	3	2	28	2292	0
47.415	5	1	4742	6	2	28	2292	0
47.416	5	1	4742	7	2	28	2292	0
47.417	4	2	4742	8	2	28	2292	0
47.418	4	2	4742	9	2	28	2292	0
47.419	4	2	4742	10	2	28	2292	0
47.422	5	1	4743	3	2	28	2292	0
47.425	5	1	4743	6	2	28	2292	0
47.426	5	1	4743	7	2	28	2292	0
47.427	4	2	4743	8	2	28	2292	0
47.428	4	2	4743	9	2	28	2292	0
47.429	4	2	4743	10	2	28	2292	0
47.432	5	1	4744	3	2	28	2292	0
47.435	5	1	4744	6	2	28	2292	0
47.436	5	1	4744	7	2	28	2292	0
47.437	4	2	4744	8	2	28	2292	0
47.438	4	2	4744	9	2	28	2292	0
47.439	4	2	4744	10	2	28	2292	0
47.442	5	1	4745	3	2	28	2292	0
47.445	5	1	4745	6	2	28	2292	0
47.446	5	1	4745	7	2	28	2292	0
47.447	4	2	4745	8	2	28	2292	0
47.448	4	2	4745	9	2	28	2292	0
47.449	4	2	4745	10	2	28	2292	0
47.452	5	1	4746	3	2	28	2292	0
47.455	5	1	4746	6	2	28	2292	0
47.456	5	1	4746	7	2	28	2292	0
47.457	4	2	4746	8	2	28	2292	0
47.458	4	2	4746	9	2	28	2292	0
47.459	4	2	4746	10	2	28	2292	0
47.462	5	1	4747	3	2	28	2292	0
47.465	5	1	4747	6	2	28	2292	0
47.466	5	1	4747	7	2	28	2292	0
47.467	4	2	4747	8	2	28	2292	0
47.468	4	2	4747	9	2	28	2292	0
47.469	4	2	4747	10	2	28	2292	0
47.472	5	1	4748	3	2	28	2292	0
47.475	5	1	4748	6	2	28	2292	0
47.476	5	1	4748	7	2	28	2292	0
47.477	4	2	4748	8	2	28	2292	0
47.478	4	2	4748	9	2	28	2292	0
47.479	4	2	4748	10	2	28	2292	0
47.482	5	1	4749	3	2	28	2292	0
47.485	5	1	4749	6	2	28	2292	0
47.486	5	1	4749	7	2	28	2292	0
47.487	4	2	4749	8	2	28	2292	0
47.488	4	2	4749	9	2	28	2292	0
47.489	4	2	4749	10	2	28	2292	0
47.492	5	1	4750	3	2	28	2292	0
47.495	5	1	4750	6	2	28	2292	0
47.496	5	1	4750	7	2	28	2292	0
47.497	4	2	4750	8	2	28	2292	0
47.498	4	2	4750	9	2	28	2292	0
47.499	4	2	4750	10	2	28	2292	0
47.502	5	1	4751	3	2	28	2292	0
47.505	5	1	4751	6	2	28	2292	0
47.506	5	1	4751	7	2	28	2292	0
47.507	4	2	4751	8	2	28	2292	0
47.508	4	2	4751	9	2	28	2292	0
47.509	4	2	4751	10	2	28	2292	0
47.512	5	1	4752	3	2	28	2292	0
47.515	5	1	4752	6	2	28	2292	0
47.516	5	1	4752	7	2	28	2292	0
47.517	4	2	4752	8	2	28	2292	0
47.518	4	2	4752	9	2	28	2292	0
47.519	4	2	4752	10	2	28	2292	0
47.522	5	1	4753	3	2	28	2292	0
47.525	5	1	4753	6	2	28	2292	0
47.526	5	1	4753	7	2	28	2292	0
47.527	4	2	4753	8	2	28	2292	0
47.528	4	2	4753	9	2	28	2292	0
47.529	4	2	4753	10	2	28	2292	0
47.532	5	1	4754	3	2	28	2292	0
47.535	5	1	4754	6	2	28	2292	0
47.536	5	1	4754	7	2	28	2292	0
47.537	4	2	4754	8	2	28	2292	0
47.538	4	2	4754	9	2	28	2292	0
47.539	4	2	4754	10	2	28	2292	0
47.542	5	1	4755	3	2	28	2292	0
47.545	5	1	4755	6	2	28	2292	0
47.546	5	1	4755	7	2	28	2292	0
47.547	4	2	4755	8	2	28	2292	0
47.548	4	2	4755	9	2	28	2292	0
47.549	4	2	4755	10	2	28	2292	0
47.552	5	1	4756	3	2	28	2292	0
47.555	5	1	4756	6	2	28	2292	0
47.556	5	1	4756	7	2	28	2292	0
47.557	4	2	4756	8	2	28	2292	0
47.558	4	2	4756	9	2	28	2292	0
47.559	4	2	4756	10	2	28	2292	0
47.562	5	1	4757	3	2	28	2292	0
47.565	5	1	4757	6	2	28	2292	0
47.566	5	1	4757	7	2	28	2292	0
47.567	4	2	4757	8	2	28	2292	0
47.568	4	2	4757	9	2	28	2292	0
47.569	4	2	4757	10	2	28	2292	0
47.572	5	1	4758	3	2	28	2292	0
47.575	5	1	4758	6	2	28	2292	0
47.576	5	1	4758	7	2	28	2292	0
47.577	4	2	4758	8	2	28	2292	0
47.578	4	2	4758	9	2	28	2292	0
47.579	4	2	4758	10	2	28	2292	0
47.582	5	1	4759	3	2	28	2292	0
47.585	5	1	4759	6	2	28	2292	0
47.586	5	1	4759	7	2	28	2292	0
47.587	4	2	4759	8	2	28	2292	0
47.588	4	2	4759	9	2	28	2292	0
47.589	4	2	4759	10	2	28	2292	0
47.592	5	1	4760	3	2	28	2292	0
47.595	5	1	4760	6	2	28	2292	0
47.596	5	1	4760	7	2	28	2292	0
47.597	4	2	4760	8	2	28	2292	0
47.598	4	2	4760	9	2	28	2292	0
47.599	4	2	4760	10	2	28	2292	0
47.602	5	1	4761	3	2	28	2292	0
47.605	5	1	4761	6	2	28	2292	0
47.606	5	1	4761	7	2	28	2292	0
47.607	4	2	4761	8	2	28	2292	0
47.608	4	2	4761	9	2	28	2292	0
47.609	4	2	4761	10	2	28	2292	0
47.612	5	1	4762	3	2	28	2292	0
47.615	5	1	4762	6	2	28	2292	0
47.616	5	1	4762	7	2	28	2292	0
47.617	4	2	4762	8	2	28	2292	0
47.618	4	2	4762	9	2	28	2292	0
47.619	4	2	4762	10	2	28	2292	0
47.622	5	1	4763	3	2	28	2292	0
47.625	5	1	4763	6	2	28	2292	0
47.626	5	1	4763	7	2	28	2292	0
47.627	4	2	4763	8	2	28	2292	0
47.628	4	2	4763	9	2	28	2292	0
47.629	4	2	4763	10	2	28	2292	0
47.632	5	1	4764	3	2	28	2292	0
47.635	5	1	4764	6	2	28	2292	0
47.636	5	1	4764	7	2	28	2292	0
47.637	4	2	4764	8	2	28	2292	0
47.638	4	2	4764	9	2	28	2292	0
47.639	4	2	4764	10	2	28	2292	0
47.642	5	1	4765	3	2	28	2292	0
47.645	5	1	4765	6	2	28	2292	0
47.646	5	1	4765	7	2	28	2292	0
47.647	4	2	4765	8	2	28	2292	0
47.648	4	2	4765	9	2	28	2292	0
47.649	4	2	4765	10	2	28	2292	0
47.652	5	1	4766	3	2	28	2292	0
47.655	5	1	4766	6	2	28	2292	0
47.656	5	1	4766	7	2	28	2292	0
47.657	4	2	4766	8	2	28	2292	0
47.658	4	2	4766	9	2	28	2292	0
47.659	4	2	4766	10	2	28	2292	0
47.662	5	1	4767	3	2	28	2292	0
47.665	5	1	4767	6	2	28	2292	0
47.666	5	1	4767	7	2	28	2292	0
47.667	4	2	4767	8	2	28	2292	0
47.668	4	2	4767	9	2	28	2292	0
47.669	4	2	4767	10	2	28	2292	0
47.672	5	1	4768	3	2	28	2292	0
47.675	5	1	4768	6	2	28	2292	0
47.676	5	1	4768	7	2	28	2292	0
47.677	4	2	4768	8	2	28	2292	0
47.678	4	2	4768	9	2	28	2292	0
47.679	4	2	4768	10	2	28	2292	0
47.682	5	1	4769	3	2	28	2292	0
47.685	5	1	4769	6	2	28	2292	0
47.686	5	1	4769	7	2	28	2292	0
47.687	4	2	4769	8	2	28	2292	0
47.688	4	2	4769	9	2	28	2292	0
47.689	4	2	4769	10	2	28	2292	0
47.692	5	1	4770	3	2	28	2292	0
47.695	5	1	4770	6	2	28	2292	0
47.696	5	1	4770	7	2	28	2292	0
47.697	4	2	4770	8	2	28	2292	0
47.698	4	2	4770	9	2	28	2292	0
47.699	4	2	4770	10	2	28	2292	0
47.702	5	1	4771	3	2	28	2292	0
47.705	5	1	4771	6	2	28	2292	0
47.706	5	1	4771	7	2	28	2292	0
47.707	4	2	4771	8	2	28	2292	0
47.708	4	2	4771	9	2	28	2292	0
47.709	4	2	4771	10	2	28	2292	0
47.712	5	1	4772	3	2	28	2292	0
47.715	5	1	4772	6	2	28	2292	0
47.716	5	1	4772	7	2	28	2292	0
47.717	4	2	4772	8	2	28	2292	0
47.718	4	2	4772	9	2	28	2292	0
47.719	4	2	4772	10	2	28	2292	0
47.722	5	1	4773	3	2	28	2292	0
47.725	5	1	4773	6	2	28	2292	0
47.726	5	1	4773	7	2	28	2292	0
47.727	4	2	4773	8	2	28	2292	0
47.728	4	2	4773	9	2	28	2292	0
47.729	4	2	4773	10	2	28	2292	0
47.732	5	1	4774	3	2	28	2292	0
47.735	5	1	4774	6	2	28	2292	0
47.736	5	1	4774	7	2	28	2292	0
47.737	4	2	4774	8	2	28	2292	0
47.738	4	2	4774	9	2	28	2292	0
47.739	4	2	4774	10	2	28	2292	0
47.742	5	1	4775	3	2	28	2292	0
47.745	5	1	4775	6	2	28	2292	0
47.746	5	1	4775	7	2	28	2292	0
47.747	4	2	4775	8	2	28	2292	0
47.748	4	2	4775	9	2	28	2292	0
47.749	4	2	4775	10	2	28	2292	0
47.752	5	1	4776	3	2	28	2292	0
47.755	5	1	4776	6	2	28	2292	0
47.756	5	1	4776	7	2	28	2292	0
47.757	4	2	4776	8	2	28	2292	0
47.758	4	2	4776	9	2	28	2292	0
47.759	4	2	4776	10	2	28	2292	0
47.762	5	1	4777	3	2	28	2292	0
47.765	5	1	4777	6	2	28	2292	0
47.766	5	1	4777	7	2	28	2292	0
47.767	4	2	4777	8	2	28	2292	0
47.768	4	2	4777	9	2	28	2292	0
47.769	4	2	4777	10	2	28	2292	0
47.772	5	1	4778	3	2	28	2292	0
47.775	5	1	4778	6	2	28	2292	0
47.776	5	1	4778	7	2	28	2292	0
47.777	4	2	4778	8	2	28	2292	0
47.778	4	2	4778	9	2	28	2292	0
47.779	4	2	4778	10	2	28	2292	0
47.782	5	1	4779	3	2	28	2292	0
47.785	5	1	4779	6	2	28	2292	0
47.786	5	1	4779	7	2	28	2292	0
47.787	4	2	4779	8	2	28	2292	0
47.788	4	2	4779	9	2	28	2292	0
47.789	4	2	4779	10	2	28	2292	0
47.792	5	1	4780	3	2	28	2292	0
47.795	5	1	4780	6	2	28	2292	0
47.796	5	1	4780	7	2	28	2292	0
47.797	4	2	4780	8	2	28	2292	0
47.798	4	2	4780	9	2	28	2292	0
47.799	4	2	4780	10	2	28	2292	0
47.802	5	1	4781	3	2	28	2292	0
47.805	5	1	4781	6	2	28	2292	0
47.806	5	1	4781	7	2	28	2292	0
47.807	4	2	4781	8	2	28	2292	0
47.808	4	2	4781	9	2	28	2292	0
47.809	4	2	4781	10	2	28	2292	0
47.812	5	1	4782	3	2	28	2292	0
47.815	5	1	4782	6	2	28	2292	0
47.816	5	1	4782	7	2	28	2292	0
47.817	4	2	4782	8	2	28	2292	0
47.818	4	2	4782	9	2	28	2292	0
47.819	4	2	4782	10	2	28	2292	0
47.822	5	1	4783	3	2	28	2292	0
47.825	5	1	4783	6	2	28	2292	0
47.826	5	1	4783	7	2	28	2292	0
47.827	4	2	4783	8	2	28	2292	0
47.828	4	2	4783	9	2	28	2292	0
47.829	4	2	4783	10	2	28	2292	0
47.832	5	1	4784	3	2	28	2292	0
47.835	5	1	4784	6	2	28	2292	0
47.836	5	1	4784	7	2	28	2292	0
47.837	4	2	4784	8	2	28	2292	0
47.838	4	2	4784	9	2	28	2292	0
47.839	4	2	4784	10	2	28	2292	0
47.842	5	1	4785	3	2	28	2292	0
47.845	5	1	4785	6	2	28	2292	0
47.846	5	1	4785	7	2	28	2292	0
47.847	4	2	4785	8	2	28	2292	0
47.848	4	2	4785	9	2	28	2292	0
47.849	4	2	4785	10	2	28	2292	0
47.852	5	1	4786	3	2	28	2292	0
47.855	5	1	4786	6	2	28	2292	0
47.856	5	1	4786	7	2	28	2292	0
47.857	4	2	4786	8	2	28	2292	0
47.858	4	2	4786	9	2	28	2292	0
47.859	4	2	4786	10	2	28	2292	0
47.862	5	1	4787	3	2	28	2292	0
47.865	5	1	4787	6	2	28	2292	0
47.866	5	1	4787	7	2	28	2292	0
47.867	4	2	4787	8	2	28	2292	0
47.868	4	2	4787	9	2	28	2292	0
47.869	4	2	4787	10	2	28	2292	0
47.872	5	1	4788	3	2	28	2292	0
47.875	5	1	4788	6	2	28	2292	0
47.876	5	1	4788	7	2	28	2292	0
47.877	4	2	4788	8	2	28	2292	0
47.878	4	2	4788	9	2	28	2292	0
47.879	4	2	4788	10	2	28	2292	0
47.882	5	1	4789	3	2	28	2292	0
47.885	5	1	4789	6	2	28	2292	0
47.886	5	1	4789	7	2	28	2292	0
47.887	4	2	4789	8	2	28	2292	0
