% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
43592	4	2	2	0	0	6	309	0	1	1	0
43592	5	1	2	0	0	14	775	0	1	1	0
43593	4	2	2	0	0	6	309	0	1	1	0
43593	5	1	2	0	0	14	775	0	1	1	0
43594	4	2	2	0	0	28	2196	0	1	0	0
43594	5	1	2	0	0	28	2196	0	1	0	0
43595	4	2	2	0	0	28	2196	3	0	1	0
43596	4	2	2	0	0	6	309	0	1	1	0
43597	4	2	2	0	0	6	309	0	1	1	0
43598	4	2	2	0	0	28	2196	2	0	0	0
43598	5	1	2	0	0	28	2196	2	0	1	0
43599	4	2	2	0	0	28	2196	0	1	0	0
43599	5	1	2	0	0	28	2196	0	1	0	0
43600	4	2	2	0	0	6	309	0	1	1	0
43601	4	2	2	0	0	28	2196	1	0	0	0
43601	5	1	2	0	0	28	2196	1	0	0	0
43602	4	2	2	0	0	6	309	0	1	1	0
43602	5	1	2	0	0	14	775	0	1	1	0
43603	4	2	2	0	0	6	309	0	1	1	0
43603	5	1	2	0	0	14	775	0	1	1	0
43604	4	2	2	0	0	28	2196	0	1	0	0
43604	5	1	2	0	0	28	2196	0	1	0	0
43605	4	2	2	0	0	28	2196	3	0	1	0
43606	4	2	2	0	0	28	2196	1	0	0	0
43606	5	1	2	0	0	28	2196	1	0	0	0
43607	4	2	2	0	0	6	309	0	1	1	0
43608	4	2	2	0	0	28	2196	2	0	0	0
43608	5	1	2	0	0	28	2196	2	0	1	0
43609	4	2	2	0	0	28	2196	0	1	0	0
43609	5	1	2	0	0	28	2196	0	1	0	0
43610	4	2	2	0	0	6	309	0	1	1	0
43611	4	2	2	0	0	28	2196	1	0	0	0
43611	5	1	2	0	0	28	2196	1	0	0	0
43612	4	2	2	0	0	6	309	0	1	1	0
43612	5	1	2	0	0	14	775	0	1	1	0
43613	4	2	2	0	0	28	2196	2	0	0	0
43613	5	1	2	0	0	28	2196	2	0	1	0
43614	4	2	2	0	0	6	309	0	1	1	0
43614	5	1	2	0	0	14	775	0	1	1	0
43615	4	2	2	0	0	28	2196	3	0	1	0
43615	5	1	2	0	0	14	775	0	1	1	0
43616	4	2	2	0	0	28	2196	1	0	0	0
43616	5	1	2	0	0	28	2196	1	0	0	0
43617	4	2	2	0	0	6	309	0	1	1	0
43618	4	2	2	0	0	28	2196	2	0	0	0
43618	5	1	2	0	0	28	2196	2	0	1	0
43619	4	2	2	0	0	28	2196	0	1	0	0
43619	5	1	2	0	0	28	2196	0	1	0	0
43620	4	2	2	0	0	28	2196	3	0	1	0
43621	4	2	2	0	0	6	309	0	1	1	0
43622	4	2	2	0	0	6	309	0	1	1	0
43622	5	1	2	0	0	14	775	0	1	1	0
43623	4	2	2	0	0	28	2196	2	0	0	0
43623	5	1	2	0	0	28	2196	2	0	1	0
43624	4	2	2	0	0	6	309	0	1	1	0
43624	5	1	2	0	0	14	775	0	1	1	0
43625	4	2	2	0	0	28	2196	3	0	1	0
43625	5	1	2	0	0	14	775	0	1	1	0
43626	4	2	2	0	0	28	2196	1	0	0	0
43626	5	1	2	0	0	28	2196	1	0	0	0
43627	4	2	2	0	0	6	309	0	1	1	0
43628	4	2	2	0	0	28	2196	0	1	1	0
43629	4	2	2	0	0	28	2196	0	1	0	0
43629	5	1	2	0	0	28	2196	0	1	0	0
43630	4	2	2	0	0	28	2196	3	0	1	0
43632	5	1	2	0	0	14	775	0	1	1	0
43633	4	2	2	0	0	28	2196	2	0	0	0
43633	5	1	2	0	0	28	2196	2	0	1	0
43634	4	2	2	0	0	6	309	0	1	1	0
43634	5	1	2	0	0	14	775	0	1	1	0
43635	4	2	2	0	0	6	309	0	1	1	0
43635	5	1	2	0	0	14	775	0	1	1	0
43636	4	2	2	0	0	28	2196	1	0	0	0
43636	5	1	2	0	0	28	2196	1	0	0	0
43637	4	2	2	0	0	28	2196	0	1	1	0
43638	4	2	2	0	0	28	2196	0	1	1	0
43639	5	1	2	0	0	28	2196	0	1	1	0
43640	4	2	2	0	0	28	2196	3	0	1	0
43642	5	1	2	0	0	14	775	0	1	1	0
43643	4	2	2	0	0	28	2196	2	0	0	0
43643	5	1	2	0	0	28	2196	2	0	1	0
43644	4	2	2	0	0	6	309	0	1	1	0
43644	5	1	2	0	0	14	775	0	1	1	0
43645	4	2	2	0	0	6	309	0	1	1	0
43645	5	1	2	0	0	14	775	0	1	1	0
43646	4	2	2	0	0	28	2196	0	1	1	0
43647	4	2	2	0	0	28	2196	0	1	1	0
43649	5	1	2	0	0	28	2196	0	1	1	0
43650	4	2	2	0	0	28	2196	3	0	1	0
43652	5	1	2	0	0	14	775	0	1	1	0
43653	5	1	2	0	0	14	775	0	1	1	0
43654	4	2	2	0	0	28	2196	0	1	0	0
43654	5	1	2	0	0	28	2196	0	1	0	0
43655	4	2	2	0	0	28	2196	0	1	1	0
43656	4	2	2	0	0	28	2196	0	1	1	0
43659	5	1	2	0	0	28	2196	0	1	1	0
43661	4	2	2	0	0	28	2196	1	0	0	0
43661	5	1	2	0	0	28	2196	1	0	0	0
43662	5	1	2	0	0	14	775	0	1	1	0
43663	5	1	2	0	0	14	775	0	1	1	0
43664	4	2	2	0	0	28	2196	0	1	0	0
43664	5	1	2	0	0	28	2196	0	1	0	0
43665	4	2	2	0	0	28	2196	0	1	1	0
43666	4	2	2	0	0	28	2196	0	1	1	0
43668	4	2	2	0	0	28	2196	2	0	0	0
43668	5	1	2	0	0	28	2196	2	0	1	0
43669	5	1	2	0	0	28	2196	0	1	1	0
43671	4	2	2	0	0	28	2196	1	0	0	0
43671	5	1	2	0	0	28	2196	1	0	0	0
43672	5	1	2	0	0	14	775	0	1	1	0
43673	5	1	2	0	0	14	775	0	1	1	0
43674	4	2	2	0	0	28	2196	0	1	0	0
43674	5	1	2	0	0	28	2196	0	1	0	0
43675	4	2	2	0	0	28	2196	3	0	1	0
43676	4	2	2	0	0	6	309	0	1	1	0
43677	4	2	2	0	0	6	309	0	1	1	0
43678	4	2	2	0	0	28	2196	2	0	0	0
43678	5	1	2	0	0	28	2196	2	0	1	0
43679	5	1	2	0	0	28	2196	0	1	1	0
43681	4	2	2	0	0	28	2196	1	0	0	0
43681	5	1	2	0	0	28	2196	1	0	0	0
43682	4	2	2	0	0	6	309	0	1	1	0
43682	5	1	2	0	0	14	775	0	1	1	0
43683	4	2	2	0	0	6	309	0	1	1	0
43683	5	1	2	0	0	14	775	0	1	1	0
43684	4	2	2	0	0	28	2196	0	1	0	0
43684	5	1	2	0	0	28	2196	0	1	0	0
43685	4	2	2	0	0	28	2196	3	0	1	0
43686	4	2	2	0	0	6	309	0	1	1	0
43687	4	2	2	0	0	6	309	0	1	1	0
43688	4	2	2	0	0	28	2196	2	0	0	0
43688	5	1	2	0	0	28	2196	2	0	1	0
43689	4	2	2	0	0	28	2196	0	1	0	0
43689	5	1	2	0	0	28	2196	0	1	0	0
43690	4	2	2	0	0	6	309	0	1	1	0
43691	4	2	2	0	0	28	2196	1	0	0	0
43691	5	1	2	0	0	28	2196	1	0	0	0
43692	4	2	2	0	0	6	309	0	1	1	0
43692	5	1	2	0	0	14	775	0	1	1	0
43693	4	2	2	0	0	6	309	0	1	1	0
43693	5	1	2	0	0	14	775	0	1	1	0
43694	4	2	2	0	0	28	2196	0	1	0	0
43694	5	1	2	0	0	28	2196	0	1	0	0
43695	4	2	2	0	0	28	2196	3	0	1	0
43696	4	2	2	0	0	28	2196	1	0	0	0
43696	5	1	2	0	0	28	2196	1	0	0	0
43697	4	2	2	0	0	6	309	0	1	1	0
43698	4	2	2	0	0	28	2196	2	0	0	0
43698	5	1	2	0	0	28	2196	2	0	1	0
43699	4	2	2	0	0	28	2196	0	1	0	0
43699	5	1	2	0	0	28	2196	0	1	0	0
43700	4	2	2	0	0	6	309	0	1	1	0
43701	4	2	2	0	0	28	2196	1	0	0	0
43701	5	1	2	0	0	28	2196	1	0	0	0
43702	4	2	2	0	0	6	309	0	1	1	0
43702	5	1	2	0	0	14	775	0	1	1	0
43703	4	2	2	0	0	28	2196	2	0	0	0
43703	5	1	2	0	0	28	2196	2	0	1	0
43704	4	2	2	0	0	6	309	0	1	1	0
43704	5	1	2	0	0	14	775	0	1	1	0
43705	4	2	2	0	0	28	2196	3	0	1	0
43705	5	1	2	0	0	14	775	0	1	1	0
43706	4	2	2	0	0	28	2196	1	0	0	0
43706	5	1	2	0	0	28	2196	1	0	0	0
43707	4	2	2	0	0	6	309	0	1	1	0
43708	4	2	2	0	0	28	2196	2	0	0	0
43708	5	1	2	0	0	28	2196	2	0	1	0
43709	4	2	2	0	0	28	2196	0	1	0	0
43709	5	1	2	0	0	28	2196	0	1	0	0
43710	4	2	2	0	0	28	2196	3	0	1	0
43711	4	2	2	0	0	6	309	0	1	1	0
43712	4	2	2	0	0	6	309	0	1	1	0
43712	5	1	2	0	0	14	775	0	1	1	0
43713	4	2	2	0	0	28	2196	2	0	0	0
43713	5	1	2	0	0	28	2196	2	0	1	0
43714	4	2	2	0	0	6	309	0	1	1	0
43714	5	1	2	0	0	14	775	0	1	1	0
43715	4	2	2	0	0	28	2196	3	0	1	0
43715	5	1	2	0	0	14	775	0	1	1	0
43716	4	2	2	0	0	28	2196	1	0	0	0
43716	5	1	2	0	0	28	2196	1	0	0	0
43717	4	2	2	0	0	6	309	0	1	1	0
43718	4	2	2	0	0	28	2196	0	1	1	0
43719	4	2	2	0	0	28	2196	0	1	0	0
43719	5	1	2	0	0	28	2196	0	1	0	0
43720	4	2	2	0	0	28	2196	3	0	1	0
43722	5	1	2	0	0	14	775	0	1	1	0
43723	4	2	2	0	0	28	2196	2	0	0	0
43723	5	1	2	0	0	28	2196	2	0	1	0
43724	4	2	2	0	0	6	309	0	1	1	0
43724	5	1	2	0	0	14	775	0	1	1	0
43725	4	2	2	0	0	6	309	0	1	1	0
43725	5	1	2	0	0	14	775	0	1	1	0
43726	4	2	2	0	0	28	2196	1	0	0	0
43726	5	1	2	0	0	28	2196	1	0	0	0
43727	4	2	2	0	0	28	2196	0	1	1	0
43728	4	2	2	0	0	28	2196	0	1	1	0
43729	5	1	2	0	0	28	2196	0	1	1	0
43730	4	2	2	0	0	28	2196	3	0	1	0
43732	5	1	2	0	0	14	775	0	1	1	0
43733	4	2	2	0	0	28	2196	2	0	0	0
43733	5	1	2	0	0	28	2196	2	0	1	0
43734	4	2	2	0	0	8	421	0	1	1	0
43734	5	1	2	0	0	14	775	0	1	1	0
43735	4	2	2	0	0	8	421	0	1	1	0
43735	5	1	2	0	0	14	775	0	1	1	0
43736	4	2	2	0	0	28	2196	0	1	1	0
43737	4	2	2	0	0	28	2196	0	1	1	0
43739	5	1	2	0	0	28	2196	0	1	1	0
43740	4	2	2	0	0	28	2196	3	0	1	0
43742	5	1	2	0	0	14	775	0	1	1	0
43743	5	1	2	0	0	14	775	0	1	1	0
43744	4	2	2	0	0	28	2196	0	1	0	0
43744	5	1	2	0	0	28	2196	0	1	0	0
43745	4	2	2	0	0	28	2196	0	1	1	0
43746	4	2	2	0	0	28	2196	0	1	1	0
43749	5	1	2	0	0	28	2196	0	1	1	0
43751	4	2	2	0	0	28	2196	1	0	0	0
43751	5	1	2	0	0	28	2196	1	0	0	0
43752	5	1	2	0	0	14	775	0	1	1	0
43753	5	1	2	0	0	14	775	0	1	1	0
43754	4	2	2	0	0	28	2196	0	1	0	0
43754	5	1	2	0	0	28	2196	0	1	0	0
43755	4	2	2	0	0	28	2196	0	1	1	0
43756	4	2	2	0	0	28	2196	0	1	1	0
43758	4	2	2	0	0	28	2196	2	0	0	0
43758	5	1	2	0	0	28	2196	2	0	1	0
43759	5	1	2	0	0	28	2196	0	1	1	0
43761	4	2	2	0	0	28	2196	1	0	0	0
43761	5	1	2	0	0	28	2196	1	0	0	0
43762	5	1	2	0	0	14	775	0	1	1	0
43763	5	1	2	0	0	14	775	0	1	1	0
43764	4	2	2	0	0	28	2196	0	1	0	0
43764	5	1	2	0	0	28	2196	0	1	0	0
43765	4	2	2	0	0	28	2196	3	0	1	0
43766	4	2	2	0	0	8	421	0	1	1	0
43767	4	2	2	0	0	8	421	0	1	1	0
43768	4	2	2	0	0	28	2196	2	0	0	0
43768	5	1	2	0	0	28	2196	2	0	1	0
43769	5	1	2	0	0	28	2196	0	1	1	0
43771	4	2	2	0	0	28	2196	1	0	0	0
43771	5	1	2	0	0	28	2196	1	0	0	0
43772	4	2	2	0	0	8	421	0	1	1	0
43772	5	1	2	0	0	14	775	0	1	1	0
43773	4	2	2	0	0	8	421	0	1	1	0
43773	5	1	2	0	0	14	775	0	1	1	0
43774	4	2	2	0	0	28	2196	0	1	0	0
43774	5	1	2	0	0	28	2196	0	1	0	0
43775	4	2	2	0	0	28	2196	3	0	1	0
43776	4	2	2	0	0	8	421	0	1	1	0
43777	4	2	2	0	0	8	421	0	1	1	0
43778	4	2	2	0	0	28	2196	2	0	0	0
43778	5	1	2	0	0	28	2196	2	0	1	0
43779	4	2	2	0	0	28	2196	0	1	0	0
43779	5	1	2	0	0	28	2196	0	1	0	0
43780	4	2	2	0	0	8	421	0	1	1	0
43781	4	2	2	0	0	28	2196	1	0	0	0
43781	5	1	2	0	0	28	2196	1	0	0	0
43782	4	2	2	0	0	8	421	0	1	1	0
43782	5	1	2	0	0	14	775	0	1	1	0
43783	4	2	2	0	0	8	421	0	1	1	0
43783	5	1	2	0	0	14	775	0	1	1	0
43784	4	2	2	0	0	28	2196	0	1	0	0
43784	5	1	2	0	0	28	2196	0	1	0	0
43785	4	2	2	0	0	28	2196	3	0	1	0
43786	4	2	2	0	0	28	2196	1	0	0	0
43786	5	1	2	0	0	28	2196	1	0	0	0
43787	4	2	2	0	0	8	421	0	1	1	0
43788	4	2	2	0	0	28	2196	2	0	0	0
43788	5	1	2	0	0	28	2196	2	0	1	0
43789	4	2	2	0	0	28	2196	0	1	0	0
43789	5	1	2	0	0	28	2196	0	1	0	0
43791	4	2	2	0	0	28	2196	1	0	0	0
43791	5	1	2	0	0	28	2196	1	0	0	0
43792	5	1	2	0	0	14	775	0	1	1	0
43793	4	2	2	0	0	28	2196	2	0	0	0
43793	5	1	2	0	0	28	2196	2	0	1	0
43794	4	2	2	0	0	8	421	0	1	1	0
43794	5	1	2	0	0	14	775	0	1	1	0
43795	4	2	2	0	0	28	2196	3	0	1	0
43795	5	1	2	0	0	14	775	0	1	1	0
43796	4	2	2	0	0	28	2196	1	0	0	0
43796	5	1	2	0	0	28	2196	1	0	0	0
43797	4	2	2	0	0	8	421	0	1	1	0
43798	4	2	2	0	0	28	2196	2	0	0	0
43798	5	1	2	0	0	28	2196	2	0	1	0
43799	4	2	2	0	0	28	2196	0	1	0	0
43799	5	1	2	0	0	28	2196	0	1	0	0
43800	4	2	2	0	0	28	2196	3	0	1	0
43801	4	2	2	0	0	28	2196	0	1	1	0
43802	5	1	2	0	0	14	775	0	1	1	0
43803	4	2	2	0	0	28	2196	2	0	0	0
43803	5	1	2	0	0	28	2196	2	0	1	0
43804	4	2	2	0	0	8	421	0	1	1	0
43804	5	1	2	0	0	14	775	0	1	1	0
43805	4	2	2	0	0	28	2196	3	0	1	0
43805	5	1	2	0	0	14	775	0	1	1	0
43806	4	2	2	0	0	28	2196	1	0	0	0
43806	5	1	2	0	0	28	2196	1	0	0	0
43807	4	2	2	0	0	8	421	0	1	1	0
43808	4	2	2	0	0	28	2196	0	1	1	0
43809	4	2	2	0	0	28	2196	0	1	0	0
43809	5	1	2	0	0	28	2196	0	1	0	0
43810	4	2	2	0	0	28	2196	3	0	1	0
43812	5	1	2	0	0	14	775	0	1	1	0
43813	4	2	2	0	0	28	2196	2	0	0	0
43813	5	1	2	0	0	28	2196	2	0	1	0
43814	4	2	2	0	0	8	421	0	1	1	0
43814	5	1	2	0	0	14	775	0	1	1	0
43815	4	2	2	0	0	8	421	0	1	1	0
43815	5	1	2	0	0	14	775	0	1	1	0
43816	4	2	2	0	0	28	2196	1	0	0	0
43816	5	1	2	0	0	28	2196	1	0	0	0
43817	4	2	2	0	0	28	2196	0	1	1	0
43818	4	2	2	0	0	28	2196	0	1	1	0
43819	5	1	2	0	0	28	2196	0	1	1	0
43820	4	2	2	0	0	28	2196	3	0	1	0
43822	5	1	2	0	0	14	775	0	1	1	0
43823	4	2	2	0	0	28	2196	2	0	0	0
43823	5	1	2	0	0	28	2196	2	0	1	0
43824	4	2	2	0	0	8	421	0	1	1	0
43824	5	1	2	0	0	14	775	0	1	1	0
43825	4	2	2	0	0	8	421	0	1	1	0
43825	5	1	2	0	0	14	775	0	1	1	0
43826	4	2	2	0	0	28	2196	0	1	1	0
43827	4	2	2	0	0	28	2196	0	1	1	0
43829	5	1	2	0	0	28	2196	0	1	1	0
43830	4	2	2	0	0	28	2196	3	0	1	0
43832	5	1	2	0	0	14	775	0	1	1	0
43833	5	1	2	0	0	14	775	0	1	1	0
43834	4	2	2	0	0	28	2196	0	1	0	0
43834	5	1	2	0	0	28	2196	0	1	0	0
43835	4	2	2	0	0	28	2196	0	1	1	0
43836	4	2	2	0	0	28	2196	0	1	1	0
43839	5	1	2	0	0	28	2196	0	1	1	0
43841	4	2	2	0	0	28	2196	1	0	0	0
43841	5	1	2	0	0	28	2196	1	0	0	0
43842	5	1	2	0	0	14	775	0	1	1	0
43843	5	1	2	0	0	14	775	0	1	1	0
43844	4	2	2	0	0	28	2196	0	1	0	0
43844	5	1	2	0	0	28	2196	0	1	0	0
43845	4	2	2	0	0	28	2196	0	1	1	0
43846	4	2	2	0	0	28	2196	0	1	1	0
43848	4	2	2	0	0	28	2196	2	0	0	0
43848	5	1	2	0	0	28	2196	2	0	1	0
43849	5	1	2	0	0	28	2196	0	1	1	0
43851	4	2	2	0	0	28	2196	1	0	0	0
43851	5	1	2	0	0	28	2196	1	0	0	0
43852	5	1	2	0	0	14	775	0	1	1	0
43853	5	1	2	0	0	14	775	0	1	1	0
43854	4	2	2	0	0	28	2196	0	1	0	0
43854	5	1	2	0	0	28	2196	0	1	0	0
43855	4	2	2	0	0	28	2196	3	0	1	0
43856	4	2	2	0	0	8	421	0	1	1	0
43857	4	2	2	0	0	8	421	0	1	1	0
43858	4	2	2	0	0	28	2196	2	0	0	0
43858	5	1	2	0	0	28	2196	2	0	1	0
43859	5	1	2	0	0	28	2196	0	1	1	0
43861	4	2	2	0	0	28	2196	1	0	0	0
43861	5	1	2	0	0	28	2196	1	0	0	0
43862	4	2	2	0	0	8	421	0	1	1	0
43862	5	1	2	0	0	14	775	0	1	1	0
43863	4	2	2	0	0	8	421	0	1	1	0
43863	5	1	2	0	0	14	775	0	1	1	0
43864	4	2	2	0	0	28	2196	0	1	0	0
43864	5	1	2	0	0	28	2196	0	1	0	0
43865	4	2	2	0	0	28	2196	3	0	1	0
43866	4	2	2	0	0	8	421	0	1	1	0
43867	4	2	2	0	0	8	421	0	1	1	0
43868	4	2	2	0	0	28	2196	2	0	0	0
43868	5	1	2	0	0	28	2196	2	0	1	0
43869	4	2	2	0	0	28	2196	0	1	0	0
43869	5	1	2	0	0	28	2196	0	1	0	0
43870	4	2	2	0	0	8	421	0	1	1	0
43871	4	2	2	0	0	28	2196	1	0	0	0
43871	5	1	2	0	0	28	2196	1	0	0	0
43872	4	2	2	0	0	8	421	0	1	1	0
43872	5	1	2	0	0	14	775	0	1	1	0
43873	5	1	2	0	0	14	775	0	1	1	0
43874	4	2	2	0	0	28	2196	0	1	0	0
43874	5	1	2	0	0	28	2196	0	1	0	0
43875	4	2	2	0	0	28	2196	3	0	1	0
43876	4	2	2	0	0	28	2196	1	0	0	0
43876	5	1	2	0	0	28	2196	1	0	0	0
43877	4	2	2	0	0	8	421	0	1	1	0
43878	4	2	2	0	0	28	2196	2	0	0	0
43878	5	1	2	0	0	28	2196	2	0	1	0
43879	4	2	2	0	0	28	2196	0	1	0	0
43879	5	1	2	0	0	28	2196	0	1	0	0
43881	4	2	2	0	0	28	2196	1	0	0	0
43881	5	1	2	0	0	28	2196	1	0	0	0
43882	5	1	2	0	0	14	775	0	1	1	0
43883	4	2	2	0	0	28	2196	2	0	0	0
43883	5	1	2	0	0	28	2196	2	0	1	0
43884	4	2	2	0	0	8	421	0	1	1	0
43884	5	1	2	0	0	14	775	0	1	1	0
43885	4	2	2	0	0	28	2196	3	0	1	0
43885	5	1	2	0	0	14	775	0	1	1	0
43886	4	2	2	0	0	28	2196	1	0	0	0
43886	5	1	2	0	0	28	2196	1	0	0	0
43887	4	2	2	0	0	8	421	0	1	1	0
43888	4	2	2	0	0	28	2196	2	0	0	0
43888	5	1	2	0	0	28	2196	2	0	1	0
43889	4	2	2	0	0	28	2196	0	1	0	0
43889	5	1	2	0	0	28	2196	0	1	0	0
43890	4	2	2	0	0	28	2196	3	0	1	0
43891	4	2	2	0	0	28	2196	0	1	1	0
43892	5	1	2	0	0	14	775	0	1	1	0
43893	4	2	2	0	0	28	2196	2	0	0	0
43893	5	1	2	0	0	28	2196	2	0	1	0
43894	4	2	2	0	0	8	421	0	1	1	0
43894	5	1	2	0	0	14	775	0	1	1	0
43895	4	2	2	0	0	28	2196	3	0	1	0
43895	5	1	2	0	0	14	775	0	1	1	0
43896	4	2	2	0	0	28	2196	1	0	0	0
43896	5	1	2	0	0	28	2196	1	0	0	0
43897	4	2	2	0	0	8	421	0	1	1	0
43898	4	2	2	0	0	28	2196	0	1	1	0
43899	4	2	2	0	0	28	2196	0	1	0	0
43899	5	1	2	0	0	28	2196	0	1	0	0
43900	4	2	2	0	0	28	2196	3	0	1	0
43902	5	1	2	0	0	14	775	0	1	1	0
43903	4	2	2	0	0	28	2196	2	0	0	0
43903	5	1	2	0	0	28	2196	2	0	1	0
43904	4	2	2	0	0	8	421	0	1	1	0
43904	5	1	2	0	0	14	775	0	1	1	0
43905	4	2	2	0	0	8	421	0	1	1	0
43905	5	1	2	0	0	14	775	0	1	1	0
43906	4	2	2	0	0	28	2196	1	0	0	0
43906	5	1	2	0	0	28	2196	1	0	0	0
43907	4	2	2	0	0	28	2196	0	1	1	0
43908	4	2	2	0	0	28	2196	0	1	1	0
43909	5	1	2	0	0	28	2196	0	1	1	0
43910	4	2	2	0	0	28	2196	3	0	1	0
43912	5	1	2	0	0	14	775	0	1	1	0
43913	4	2	2	0	0	28	2196	2	0	0	0
43913	5	1	2	0	0	28	2196	2	0	1	0
43914	4	2	2	0	0	8	421	0	1	1	0
43914	5	1	2	0	0	14	775	0	1	1	0
43915	4	2	2	0	0	8	421	0	1	1	0
43915	5	1	2	0	0	14	775	0	1	1	0
43916	4	2	2	0	0	28	2196	0	1	1	0
43917	4	2	2	0	0	28	2196	0	1	1	0
43919	5	1	2	0	0	28	2196	0	1	1	0
43920	4	2	2	0	0	28	2196	3	0	1	0
43922	5	1	2	0	0	14	775	0	1	1	0
43923	5	1	2	0	0	14	775	0	1	1	0
43924	4	2	2	0	0	28	2196	0	1	0	0
43924	5	1	2	0	0	28	2196	0	1	0	0
43925	4	2	2	0	0	28	2196	0	1	1	0
43926	4	2	2	0	0	28	2196	0	1	1	0
43929	5	1	2	0	0	28	2196	0	1	1	0
43931	4	2	2	0	0	28	2196	1	0	0	0
43931	5	1	2	0	0	28	2196	1	0	0	0
43932	5	1	2	0	0	14	775	0	1	1	0
43933	5	1	2	0	0	14	775	0	1	1	0
43934	4	2	2	0	0	28	2196	0	1	0	0
43934	5	1	2	0	0	28	2196	0	1	0	0
43935	4	2	2	0	0	28	2196	0	1	1	0
43936	4	2	2	0	0	28	2196	0	1	1	0
43938	4	2	2	0	0	28	2196	2	0	0	0
43938	5	1	2	0	0	28	2196	2	0	1	0
43939	5	1	2	0	0	28	2196	0	1	1	0
43941	4	2	2	0	0	28	2196	1	0	0	0
43941	5	1	2	0	0	28	2196	1	0	0	0
43942	5	1	2	0	0	14	775	0	1	1	0
43943	5	1	2	0	0	14	775	0	1	1	0
43944	4	2	2	0	0	28	2196	0	1	0	0
43944	5	1	2	0	0	28	2196	0	1	0	0
43945	4	2	2	0	0	28	2196	3	0	1	0
43946	4	2	2	0	0	8	421	0	1	1	0
43947	4	2	2	0	0	8	421	0	1	1	0
43948	4	2	2	0	0	28	2196	2	0	0	0
43948	5	1	2	0	0	28	2196	2	0	1	0
43949	5	1	2	0	0	28	2196	0	1	1	0
43951	4	2	2	0	0	28	2196	1	0	0	0
43951	5	1	2	0	0	28	2196	1	0	0	0
43952	4	2	2	0	0	8	421	0	1	1	0
43952	5	1	2	0	0	14	775	0	1	1	0
43953	4	2	2	0	0	8	421	0	1	1	0
43953	5	1	2	0	0	14	775	0	1	1	0
43954	4	2	2	0	0	28	2196	0	1	0	0
43954	5	1	2	0	0	28	2196	0	1	0	0
43955	4	2	2	0	0	28	2196	3	0	1	0
43956	4	2	2	0	0	8	421	0	1	1	0
43957	4	2	2	0	0	8	421	0	1	1	0
43958	4	2	2	0	0	28	2196	2	0	0	0
43958	5	1	2	0	0	28	2196	2	0	1	0
43959	4	2	2	0	0	28	2196	0	1	0	0
43959	5	1	2	0	0	28	2196	0	1	0	0
43960	4	2	2	0	0	8	421	0	1	1	0
43961	4	2	2	0	0	28	2196	1	0	0	0
43961	5	1	2	0	0	28	2196	1	0	0	0
43962	4	2	2	0	0	8	421	0	1	1	0
43962	5	1	2	0	0	14	775	0	1	1	0
43963	5	1	2	0	0	14	775	0	1	1	0
43964	4	2	2	0	0	28	2196	0	1	0	0
43964	5	1	2	0	0	28	2196	0	1	0	0
43965	4	2	2	0	0	28	2196	3	0	1	0
43966	4	2	2	0	0	28	2196	1	0	0	0
43966	5	1	2	0	0	28	2196	1	0	0	0
43967	4	2	2	0	0	8	421	0	1	1	0
43968	4	2	2	0	0	28	2196	2	0	0	0
43968	5	1	2	0	0	28	2196	2	0	1	0
43969	4	2	2	0	0	28	2196	0	1	0	0
43969	5	1	2	0	0	28	2196	0	1	0	0
43971	4	2	2	0	0	28	2196	1	0	0	0
43971	5	1	2	0	0	28	2196	1	0	0	0
43972	5	1	2	0	0	14	775	0	1	1	0
43973	4	2	2	0	0	28	2196	2	0	0	0
43973	5	1	2	0	0	28	2196	2	0	1	0
43974	4	2	2	0	0	8	421	0	1	1	0
43974	5	1	2	0	0	14	775	0	1	1	0
43975	4	2	2	0	0	28	2196	3	0	1	0
43975	5	1	2	0	0	14	775	0	1	1	0
43976	4	2	2	0	0	28	2196	1	0	0	0
43976	5	1	2	0	0	28	2196	1	0	0	0
43977	4	2	2	0	0	8	421	0	1	1	0
43978	4	2	2	0	0	28	2196	2	0	0	0
43978	5	1	2	0	0	28	2196	2	0	1	0
43979	4	2	2	0	0	28	2196	0	1	0	0
43979	5	1	2	0	0	28	2196	0	1	0	0
43980	4	2	2	0	0	28	2196	3	0	1	0
43981	4	2	2	0	0	28	2196	0	1	1	0
43982	5	1	2	0	0	14	775	0	1	1	0
43983	4	2	2	0	0	28	2196	2	0	0	0
43983	5	1	2	0	0	28	2196	2	0	1	0
43984	4	2	2	0	0	8	421	0	1	1	0
43984	5	1	2	0	0	14	775	0	1	1	0
43985	4	2	2	0	0	28	2196	3	0	1	0
43985	5	1	2	0	0	14	775	0	1	1	0
43986	4	2	2	0	0	28	2196	1	0	0	0
43986	5	1	2	0	0	28	2196	1	0	0	0
43987	4	2	2	0	0	8	421	0	1	1	0
43988	4	2	2	0	0	28	2196	0	1	1	0
43989	4	2	2	0	0	28	2196	0	1	0	0
43989	5	1	2	0	0	28	2196	0	1	0	0
43990	4	2	2	0	0	28	2196	3	0	1	0
43992	5	1	2	0	0	14	775	0	1	1	0
43993	4	2	2	0	0	28	2196	2	0	0	0
43993	5	1	2	0	0	28	2196	2	0	1	0
43994	4	2	2	0	0	8	421	0	1	1	0
43994	5	1	2	0	0	14	775	0	1	1	0
43995	4	2	2	0	0	8	421	0	1	1	0
