% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
11096	1	1	1	0	28	2292	0	1	0
11098	1	1	1	0	28	2292	0	1	0
11106	1	1	1	0	28	2292	0	1	0
11108	1	1	1	0	28	2292	0	1	0
11116	1	1	1	0	28	2292	0	1	0
11118	1	1	1	0	28	2292	0	1	0
11126	1	1	1	0	28	2292	0	1	0
11128	1	1	1	0	28	2292	0	1	0
11136	1	1	1	0	28	2292	0	1	0
11138	1	1	1	0	28	2292	0	1	0
11146	1	1	1	0	28	2292	0	1	0
11148	1	1	1	0	28	2292	0	1	0
11156	1	1	1	0	28	2292	0	1	0
11158	1	1	1	0	28	2292	0	1	0
11166	1	1	1	0	28	2292	0	1	0
11168	1	1	1	0	28	2292	0	1	0
11176	1	1	1	0	28	2292	0	1	0
11178	1	1	1	0	28	2292	0	1	0
11186	1	1	1	0	28	2292	0	1	0
11188	1	1	1	0	28	2292	0	1	0
11196	1	1	1	0	28	2292	0	1	0
11198	1	1	1	0	28	2292	0	1	0
11206	1	1	1	0	28	2292	0	1	0
11208	1	1	1	0	28	2292	0	1	0
11216	1	1	1	0	28	2292	0	1	0
11218	1	1	1	0	28	2292	0	1	0
11226	1	1	1	0	28	2292	0	1	0
11228	1	1	1	0	28	2292	0	1	0
11236	1	1	1	0	28	2292	0	1	0
11238	1	1	1	0	28	2292	0	1	0
11246	1	1	1	0	28	2292	0	1	0
11248	1	1	1	0	28	2292	0	1	0
11256	1	1	1	0	28	2292	0	1	0
11258	1	1	1	0	28	2292	0	1	0
11266	1	1	1	0	28	2292	0	1	0
11268	1	1	1	0	28	2292	0	1	0
11276	1	1	1	0	28	2292	0	1	0
11278	1	1	1	0	28	2292	0	1	0
11286	1	1	1	0	28	2292	0	1	0
11288	1	1	1	0	28	2292	0	1	0
11296	1	1	1	0	28	2292	0	1	0
11298	1	1	1	0	28	2292	0	1	0
11306	1	1	1	0	28	2292	0	1	0
11308	1	1	1	0	28	2292	0	1	0
11316	1	1	1	0	28	2292	0	1	0
11318	1	1	1	0	28	2292	0	1	0
11326	1	1	1	0	28	2292	0	1	0
11328	1	1	1	0	28	2292	0	1	0
11336	1	1	1	0	28	2292	0	1	0
11338	1	1	1	0	28	2292	0	1	0
11346	1	1	1	0	28	2292	0	1	0
11348	1	1	1	0	28	2292	0	1	0
11356	1	1	1	0	28	2292	0	1	0
11358	1	1	1	0	28	2292	0	1	0
11366	1	1	1	0	28	2292	0	1	0
11368	1	1	1	0	28	2292	0	1	0
11376	1	1	1	0	28	2292	0	1	0
11378	1	1	1	0	28	2292	0	1	0
11386	1	1	1	0	28	2292	0	1	0
11388	1	1	1	0	28	2292	0	1	0
11396	1	1	1	0	28	2292	0	1	0
11398	1	1	1	0	28	2292	0	1	0
11406	1	1	1	0	28	2292	0	1	0
11408	1	1	1	0	28	2292	0	1	0
11416	1	1	1	0	28	2292	0	1	0
11418	1	1	1	0	28	2292	0	1	0
11426	1	1	1	0	28	2292	0	1	0
11428	1	1	1	0	28	2292	0	1	0
11436	1	1	1	0	28	2292	0	1	0
11438	1	1	1	0	28	2292	0	1	0
11446	1	1	1	0	28	2292	0	1	0
11448	1	1	1	0	28	2292	0	1	0
11456	1	1	1	0	28	2292	0	1	0
11458	1	1	1	0	28	2292	0	1	0
11466	1	1	1	0	28	2292	0	1	0
11468	1	1	1	0	28	2292	0	1	0
11476	1	1	1	0	28	2292	0	1	0
11478	1	1	1	0	28	2292	0	1	0
11486	1	1	1	0	28	2292	0	1	0
11488	1	1	1	0	28	2292	0	1	0
11496	1	1	1	0	28	2292	0	1	0
11498	1	1	1	0	28	2292	0	1	0
11506	1	1	1	0	28	2292	0	1	0
11508	1	1	1	0	28	2292	0	1	0
11516	1	1	1	0	28	2292	0	1	0
11518	1	1	1	0	28	2292	0	1	0
11526	1	1	1	0	28	2292	0	1	0
11528	1	1	1	0	28	2292	0	1	0
11536	1	1	1	0	28	2292	0	1	0
11538	1	1	1	0	28	2292	0	1	0
11546	1	1	1	0	28	2292	0	1	0
11548	1	1	1	0	28	2292	0	1	0
11556	1	1	1	0	28	2292	0	1	0
11558	1	1	1	0	28	2292	0	1	0
11566	1	1	1	0	28	2292	0	1	0
11568	1	1	1	0	28	2292	0	1	0
11576	1	1	1	0	28	2292	0	1	0
11578	1	1	1	0	28	2292	0	1	0
11586	1	1	1	0	28	2292	0	1	0
11588	1	1	1	0	28	2292	0	1	0
11596	1	1	1	0	28	2292	0	1	0
11598	1	1	1	0	28	2292	0	1	0
11606	1	1	1	0	28	2292	0	1	0
11608	1	1	1	0	28	2292	0	1	0
11616	1	1	1	0	28	2292	0	1	0
11618	1	1	1	0	28	2292	0	1	0
11626	1	1	1	0	28	2292	0	1	0
11628	1	1	1	0	28	2292	0	1	0
11636	1	1	1	0	28	2292	0	1	0
11638	1	1	1	0	28	2292	0	1	0
11646	1	1	1	0	28	2292	0	1	0
11648	1	1	1	0	28	2292	0	1	0
11656	1	1	1	0	28	2292	0	1	0
11658	1	1	1	0	28	2292	0	1	0
11666	1	1	1	0	28	2292	0	1	0
11668	1	1	1	0	28	2292	0	1	0
11676	1	1	1	0	28	2292	0	1	0
11678	1	1	1	0	28	2292	0	1	0
11686	1	1	1	0	28	2292	0	1	0
11688	1	1	1	0	28	2292	0	1	0
11696	1	1	1	0	28	2292	0	1	0
11698	1	1	1	0	28	2292	0	1	0
11706	1	1	1	0	28	2292	0	1	0
11708	1	1	1	0	28	2292	0	1	0
11716	1	1	1	0	28	2292	0	1	0
11718	1	1	1	0	28	2292	0	1	0
11726	1	1	1	0	28	2292	0	1	0
11728	1	1	1	0	28	2292	0	1	0
11736	1	1	1	0	28	2292	0	1	0
11738	1	1	1	0	28	2292	0	1	0
11746	1	1	1	0	28	2292	0	1	0
11748	1	1	1	0	28	2292	0	1	0
11756	1	1	1	0	28	2292	0	1	0
11758	1	1	1	0	28	2292	0	1	0
11766	1	1	1	0	28	2292	0	1	0
11768	1	1	1	0	28	2292	0	1	0
11776	1	1	1	0	28	2292	0	1	0
11778	1	1	1	0	28	2292	0	1	0
11786	1	1	1	0	28	2292	0	1	0
11788	1	1	1	0	28	2292	0	1	0
11796	1	1	1	0	28	2292	0	1	0
11798	1	1	1	0	28	2292	0	1	0
11806	1	1	1	0	28	2292	0	1	0
11808	1	1	1	0	28	2292	0	1	0
11816	1	1	1	0	28	2292	0	1	0
11818	1	1	1	0	28	2292	0	1	0
11826	1	1	1	0	28	2292	0	1	0
11828	1	1	1	0	28	2292	0	1	0
11836	1	1	1	0	28	2292	0	1	0
11838	1	1	1	0	28	2292	0	1	0
11846	1	1	1	0	28	2292	0	1	0
11848	1	1	1	0	28	2292	0	1	0
11856	1	1	1	0	28	2292	0	1	0
11858	1	1	1	0	28	2292	0	1	0
11866	1	1	1	0	28	2292	0	1	0
11868	1	1	1	0	28	2292	0	1	0
11876	1	1	1	0	28	2292	0	1	0
11878	1	1	1	0	28	2292	0	1	0
11886	1	1	1	0	28	2292	0	1	0
11888	1	1	1	0	28	2292	0	1	0
11896	1	1	1	0	28	2292	0	1	0
11898	1	1	1	0	28	2292	0	1	0
11906	1	1	1	0	28	2292	0	1	0
11908	1	1	1	0	28	2292	0	1	0
11916	1	1	1	0	28	2292	0	1	0
11918	1	1	1	0	28	2292	0	1	0
11926	1	1	1	0	28	2292	0	1	0
11928	1	1	1	0	28	2292	0	1	0
11936	1	1	1	0	28	2292	0	1	0
11938	1	1	1	0	28	2292	0	1	0
11946	1	1	1	0	28	2292	0	1	0
11948	1	1	1	0	28	2292	0	1	0
11956	1	1	1	0	28	2292	0	1	0
11958	1	1	1	0	28	2292	0	1	0
11966	1	1	1	0	28	2292	0	1	0
11968	1	1	1	0	28	2292	0	1	0
11976	1	1	1	0	28	2292	0	1	0
11978	1	1	1	0	28	2292	0	1	0
11986	1	1	1	0	28	2292	0	1	0
11988	1	1	1	0	28	2292	0	1	0
11996	1	1	1	0	28	2292	0	1	0
11998	1	1	1	0	28	2292	0	1	0
12006	1	1	1	0	28	2292	0	1	0
12008	1	1	1	0	28	2292	0	1	0
12016	1	1	1	0	28	2292	0	1	0
12018	1	1	1	0	28	2292	0	1	0
12026	1	1	1	0	28	2292	0	1	0
12028	1	1	1	0	28	2292	0	1	0
12036	1	1	1	0	28	2292	0	1	0
12038	1	1	1	0	28	2292	0	1	0
12046	1	1	1	0	28	2292	0	1	0
12048	1	1	1	0	28	2292	0	1	0
12056	1	1	1	0	28	2292	0	1	0
12058	1	1	1	0	28	2292	0	1	0
12066	1	1	1	0	28	2292	0	1	0
12068	1	1	1	0	28	2292	0	1	0
12076	1	1	1	0	28	2292	0	1	0
12078	1	1	1	0	28	2292	0	1	0
12086	1	1	1	0	28	2292	0	1	0
12088	1	1	1	0	28	2292	0	1	0
12096	1	1	1	0	28	2292	0	1	0
12098	1	1	1	0	28	2292	0	1	0
12106	1	1	1	0	28	2292	0	1	0
12108	1	1	1	0	28	2292	0	1	0
12116	1	1	1	0	28	2292	0	1	0
12118	1	1	1	0	28	2292	0	1	0
12126	1	1	1	0	28	2292	0	1	0
12128	1	1	1	0	28	2292	0	1	0
12136	1	1	1	0	28	2292	0	1	0
12138	1	1	1	0	28	2292	0	1	0
12146	1	1	1	0	28	2292	0	1	0
12148	1	1	1	0	28	2292	0	1	0
12156	1	1	1	0	28	2292	0	1	0
12158	1	1	1	0	28	2292	0	1	0
12166	1	1	1	0	28	2292	0	1	0
12168	1	1	1	0	28	2292	0	1	0
12176	1	1	1	0	28	2292	0	1	0
12178	1	1	1	0	28	2292	0	1	0
12186	1	1	1	0	28	2292	0	1	0
12188	1	1	1	0	28	2292	0	1	0
12196	1	1	1	0	28	2292	0	1	0
12198	1	1	1	0	28	2292	0	1	0
12206	1	1	1	0	28	2292	0	1	0
12208	1	1	1	0	28	2292	0	1	0
12216	1	1	1	0	28	2292	0	1	0
12218	1	1	1	0	28	2292	0	1	0
12226	1	1	1	0	28	2292	0	1	0
12228	1	1	1	0	28	2292	0	1	0
12236	1	1	1	0	28	2292	0	1	0
12238	1	1	1	0	28	2292	0	1	0
12246	1	1	1	0	28	2292	0	1	0
12248	1	1	1	0	28	2292	0	1	0
12256	1	1	1	0	28	2292	0	1	0
12258	1	1	1	0	28	2292	0	1	0
12266	1	1	1	0	28	2292	0	1	0
12268	1	1	1	0	28	2292	0	1	0
12276	1	1	1	0	28	2292	0	1	0
12278	1	1	1	0	28	2292	0	1	0
12286	1	1	1	0	28	2292	0	1	0
12288	1	1	1	0	28	2292	0	1	0
12296	1	1	1	0	28	2292	0	1	0
12298	1	1	1	0	28	2292	0	1	0
12306	1	1	1	0	28	2292	0	1	0
12308	1	1	1	0	28	2292	0	1	0
12316	1	1	1	0	28	2292	0	1	0
12318	1	1	1	0	28	2292	0	1	0
12326	1	1	1	0	28	2292	0	1	0
12328	1	1	1	0	28	2292	0	1	0
12336	1	1	1	0	28	2292	0	1	0
12338	1	1	1	0	28	2292	0	1	0
12346	1	1	1	0	28	2292	0	1	0
12348	1	1	1	0	28	2292	0	1	0
12356	1	1	1	0	28	2292	0	1	0
12358	1	1	1	0	28	2292	0	1	0
12366	1	1	1	0	28	2292	0	1	0
12368	1	1	1	0	28	2292	0	1	0
12376	1	1	1	0	28	2292	0	1	0
12378	1	1	1	0	28	2292	0	1	0
12386	1	1	1	0	28	2292	0	1	0
12388	1	1	1	0	28	2292	0	1	0
12396	1	1	1	0	28	2292	0	1	0
12398	1	1	1	0	28	2292	0	1	0
12406	1	1	1	0	28	2292	0	1	0
12408	1	1	1	0	28	2292	0	1	0
12416	1	1	1	0	28	2292	0	1	0
12418	1	1	1	0	28	2292	0	1	0
12426	1	1	1	0	28	2292	0	1	0
12428	1	1	1	0	28	2292	0	1	0
12436	1	1	1	0	28	2292	0	1	0
12438	1	1	1	0	28	2292	0	1	0
12446	1	1	1	0	28	2292	0	1	0
12448	1	1	1	0	28	2292	0	1	0
12456	1	1	1	0	28	2292	0	1	0
12458	1	1	1	0	28	2292	0	1	0
12466	1	1	1	0	28	2292	0	1	0
12468	1	1	1	0	28	2292	0	1	0
12476	1	1	1	0	28	2292	0	1	0
12478	1	1	1	0	28	2292	0	1	0
12486	1	1	1	0	28	2292	0	1	0
12488	1	1	1	0	28	2292	0	1	0
12496	1	1	1	0	28	2292	0	1	0
12498	1	1	1	0	28	2292	0	1	0
12506	1	1	1	0	28	2292	0	1	0
12508	1	1	1	0	28	2292	0	1	0
12516	1	1	1	0	28	2292	0	1	0
12518	1	1	1	0	28	2292	0	1	0
12526	1	1	1	0	28	2292	0	1	0
12528	1	1	1	0	28	2292	0	1	0
12536	1	1	1	0	28	2292	0	1	0
12538	1	1	1	0	28	2292	0	1	0
12546	1	1	1	0	28	2292	0	1	0
12548	1	1	1	0	28	2292	0	1	0
12556	1	1	1	0	28	2292	0	1	0
12558	1	1	1	0	28	2292	0	1	0
12566	1	1	1	0	28	2292	0	1	0
12568	1	1	1	0	28	2292	0	1	0
12576	1	1	1	0	28	2292	0	1	0
12578	1	1	1	0	28	2292	0	1	0
12586	1	1	1	0	28	2292	0	1	0
12588	1	1	1	0	28	2292	0	1	0
12596	1	1	1	0	28	2292	0	1	0
12598	1	1	1	0	28	2292	0	1	0
12606	1	1	1	0	28	2292	0	1	0
12608	1	1	1	0	28	2292	0	1	0
12616	1	1	1	0	28	2292	0	1	0
12618	1	1	1	0	28	2292	0	1	0
12626	1	1	1	0	28	2292	0	1	0
12628	1	1	1	0	28	2292	0	1	0
12636	1	1	1	0	28	2292	0	1	0
12638	1	1	1	0	28	2292	0	1	0
12646	1	1	1	0	28	2292	0	1	0
12648	1	1	1	0	28	2292	0	1	0
12656	1	1	1	0	28	2292	0	1	0
12658	1	1	1	0	28	2292	0	1	0
12666	1	1	1	0	28	2292	0	1	0
12668	1	1	1	0	28	2292	0	1	0
12676	1	1	1	0	28	2292	0	1	0
12678	1	1	1	0	28	2292	0	1	0
12686	1	1	1	0	28	2292	0	1	0
12688	1	1	1	0	28	2292	0	1	0
12696	1	1	1	0	28	2292	0	1	0
12698	1	1	1	0	28	2292	0	1	0
12706	1	1	1	0	28	2292	0	1	0
12708	1	1	1	0	28	2292	0	1	0
12716	1	1	1	0	28	2292	0	1	0
12718	1	1	1	0	28	2292	0	1	0
12726	1	1	1	0	28	2292	0	1	0
12728	1	1	1	0	28	2292	0	1	0
12736	1	1	1	0	28	2292	0	1	0
12738	1	1	1	0	28	2292	0	1	0
12746	1	1	1	0	28	2292	0	1	0
12748	1	1	1	0	28	2292	0	1	0
12756	1	1	1	0	28	2292	0	1	0
12758	1	1	1	0	28	2292	0	1	0
12766	1	1	1	0	28	2292	0	1	0
12768	1	1	1	0	28	2292	0	1	0
12776	1	1	1	0	28	2292	0	1	0
12778	1	1	1	0	28	2292	0	1	0
12786	1	1	1	0	28	2292	0	1	0
12788	1	1	1	0	28	2292	0	1	0
12796	1	1	1	0	28	2292	0	1	0
12798	1	1	1	0	28	2292	0	1	0
12806	1	1	1	0	28	2292	0	1	0
12808	1	1	1	0	28	2292	0	1	0
12816	1	1	1	0	28	2292	0	1	0
12818	1	1	1	0	28	2292	0	1	0
12826	1	1	1	0	28	2292	0	1	0
12828	1	1	1	0	28	2292	0	1	0
12836	1	1	1	0	28	2292	0	1	0
12838	1	1	1	0	28	2292	0	1	0
12846	1	1	1	0	28	2292	0	1	0
12848	1	1	1	0	28	2292	0	1	0
12856	1	1	1	0	28	2292	0	1	0
12858	1	1	1	0	28	2292	0	1	0
12866	1	1	1	0	28	2292	0	1	0
12868	1	1	1	0	28	2292	0	1	0
12876	1	1	1	0	28	2292	0	1	0
12878	1	1	1	0	28	2292	0	1	0
12886	1	1	1	0	28	2292	0	1	0
12888	1	1	1	0	28	2292	0	1	0
12896	1	1	1	0	28	2292	0	1	0
12898	1	1	1	0	28	2292	0	1	0
12906	1	1	1	0	28	2292	0	1	0
12908	1	1	1	0	28	2292	0	1	0
12916	1	1	1	0	28	2292	0	1	0
12918	1	1	1	0	28	2292	0	1	0
12926	1	1	1	0	28	2292	0	1	0
12928	1	1	1	0	28	2292	0	1	0
12936	1	1	1	0	28	2292	0	1	0
12938	1	1	1	0	28	2292	0	1	0
12946	1	1	1	0	28	2292	0	1	0
12948	1	1	1	0	28	2292	0	1	0
12956	1	1	1	0	28	2292	0	1	0
12958	1	1	1	0	28	2292	0	1	0
12966	1	1	1	0	28	2292	0	1	0
12968	1	1	1	0	28	2292	0	1	0
12976	1	1	1	0	28	2292	0	1	0
12978	1	1	1	0	28	2292	0	1	0
12986	1	1	1	0	28	2292	0	1	0
12988	1	1	1	0	28	2292	0	1	0
12996	1	1	1	0	28	2292	0	1	0
12998	1	1	1	0	28	2292	0	1	0
13006	1	1	1	0	28	2292	0	1	0
13008	1	1	1	0	28	2292	0	1	0
13016	1	1	1	0	28	2292	0	1	0
13018	1	1	1	0	28	2292	0	1	0
13026	1	1	1	0	28	2292	0	1	0
13028	1	1	1	0	28	2292	0	1	0
13036	1	1	1	0	28	2292	0	1	0
13038	1	1	1	0	28	2292	0	1	0
13046	1	1	1	0	28	2292	0	1	0
13048	1	1	1	0	28	2292	0	1	0
13056	1	1	1	0	28	2292	0	1	0
13058	1	1	1	0	28	2292	0	1	0
13066	1	1	1	0	28	2292	0	1	0
13068	1	1	1	0	28	2292	0	1	0
13076	1	1	1	0	28	2292	0	1	0
13078	1	1	1	0	28	2292	0	1	0
13086	1	1	1	0	28	2292	0	1	0
13088	1	1	1	0	28	2292	0	1	0
13096	1	1	1	0	28	2292	0	1	0
13098	1	1	1	0	28	2292	0	1	0
13106	1	1	1	0	28	2292	0	1	0
13108	1	1	1	0	28	2292	0	1	0
13116	1	1	1	0	28	2292	0	1	0
13118	1	1	1	0	28	2292	0	1	0
13126	1	1	1	0	28	2292	0	1	0
13128	1	1	1	0	28	2292	0	1	0
13136	1	1	1	0	28	2292	0	1	0
13138	1	1	1	0	28	2292	0	1	0
13146	1	1	1	0	28	2292	0	1	0
13148	1	1	1	0	28	2292	0	1	0
13156	1	1	1	0	28	2292	0	1	0
13158	1	1	1	0	28	2292	0	1	0
13166	1	1	1	0	28	2292	0	1	0
13168	1	1	1	0	28	2292	0	1	0
13176	1	1	1	0	28	2292	0	1	0
13178	1	1	1	0	28	2292	0	1	0
13186	1	1	1	0	28	2292	0	1	0
13188	1	1	1	0	28	2292	0	1	0
13196	1	1	1	0	28	2292	0	1	0
13198	1	1	1	0	28	2292	0	1	0
13206	1	1	1	0	28	2292	0	1	0
13208	1	1	1	0	28	2292	0	1	0
13216	1	1	1	0	28	2292	0	1	0
13218	1	1	1	0	28	2292	0	1	0
13226	1	1	1	0	28	2292	0	1	0
13228	1	1	1	0	28	2292	0	1	0
13236	1	1	1	0	28	2292	0	1	0
13238	1	1	1	0	28	2292	0	1	0
13246	1	1	1	0	28	2292	0	1	0
13248	1	1	1	0	28	2292	0	1	0
13256	1	1	1	0	28	2292	0	1	0
13258	1	1	1	0	28	2292	0	1	0
13266	1	1	1	0	28	2292	0	1	0
13268	1	1	1	0	28	2292	0	1	0
13276	1	1	1	0	28	2292	0	1	0
13278	1	1	1	0	28	2292	0	1	0
13286	1	1	1	0	28	2292	0	1	0
13288	1	1	1	0	28	2292	0	1	0
13296	1	1	1	0	28	2292	0	1	0
13298	1	1	1	0	28	2292	0	1	0
13306	1	1	1	0	28	2292	0	1	0
13308	1	1	1	0	28	2292	0	1	0
13316	1	1	1	0	28	2292	0	1	0
13318	1	1	1	0	28	2292	0	1	0
13326	1	1	1	0	28	2292	0	1	0
13328	1	1	1	0	28	2292	0	1	0
13336	1	1	1	0	28	2292	0	1	0
13338	1	1	1	0	28	2292	0	1	0
13346	1	1	1	0	28	2292	0	1	0
13348	1	1	1	0	28	2292	0	1	0
13356	1	1	1	0	28	2292	0	1	0
13358	1	1	1	0	28	2292	0	1	0
13366	1	1	1	0	28	2292	0	1	0
13368	1	1	1	0	28	2292	0	1	0
13376	1	1	1	0	28	2292	0	1	0
13378	1	1	1	0	28	2292	0	1	0
13386	1	1	1	0	28	2292	0	1	0
13388	1	1	1	0	28	2292	0	1	0
13396	1	1	1	0	28	2292	0	1	0
13398	1	1	1	0	28	2292	0	1	0
13406	1	1	1	0	28	2292	0	1	0
13408	1	1	1	0	28	2292	0	1	0
13416	1	1	1	0	28	2292	0	1	0
13418	1	1	1	0	28	2292	0	1	0
13426	1	1	1	0	28	2292	0	1	0
13428	1	1	1	0	28	2292	0	1	0
13436	1	1	1	0	28	2292	0	1	0
13438	1	1	1	0	28	2292	0	1	0
13446	1	1	1	0	28	2292	0	1	0
13448	1	1	1	0	28	2292	0	1	0
13456	1	1	1	0	28	2292	0	1	0
13458	1	1	1	0	28	2292	0	1	0
13466	1	1	1	0	28	2292	0	1	0
13468	1	1	1	0	28	2292	0	1	0
13476	1	1	1	0	28	2292	0	1	0
13478	1	1	1	0	28	2292	0	1	0
13486	1	1	1	0	28	2292	0	1	0
13488	1	1	1	0	28	2292	0	1	0
13496	1	1	1	0	28	2292	0	1	0
13498	1	1	1	0	28	2292	0	1	0
13506	1	1	1	0	28	2292	0	1	0
13508	1	1	1	0	28	2292	0	1	0
13516	1	1	1	0	28	2292	0	1	0
13518	1	1	1	0	28	2292	0	1	0
13526	1	1	1	0	28	2292	0	1	0
13528	1	1	1	0	28	2292	0	1	0
13536	1	1	1	0	28	2292	0	1	0
13538	1	1	1	0	28	2292	0	1	0
13546	1	1	1	0	28	2292	0	1	0
13548	1	1	1	0	28	2292	0	1	0
13556	1	1	1	0	28	2292	0	1	0
13558	1	1	1	0	28	2292	0	1	0
13566	1	1	1	0	28	2292	0	1	0
13568	1	1	1	0	28	2292	0	1	0
13576	1	1	1	0	28	2292	0	1	0
13578	1	1	1	0	28	2292	0	1	0
13586	1	1	1	0	28	2292	0	1	0
13588	1	1	1	0	28	2292	0	1	0
13596	1	1	1	0	28	2292	0	1	0
13598	1	1	1	0	28	2292	0	1	0
13606	1	1	1	0	28	2292	0	1	0
13608	1	1	1	0	28	2292	0	1	0
13616	1	1	1	0	28	2292	0	1	0
13618	1	1	1	0	28	2292	0	1	0
13626	1	1	1	0	28	2292	0	1	0
13628	1	1	1	0	28	2292	0	1	0
13636	1	1	1	0	28	2292	0	1	0
13638	1	1	1	0	28	2292	0	1	0
13646	1	1	1	0	28	2292	0	1	0
13648	1	1	1	0	28	2292	0	1	0
13656	1	1	1	0	28	2292	0	1	0
13658	1	1	1	0	28	2292	0	1	0
13666	1	1	1	0	28	2292	0	1	0
13668	1	1	1	0	28	2292	0	1	0
13676	1	1	1	0	28	2292	0	1	0
13678	1	1	1	0	28	2292	0	1	0
13686	1	1	1	0	28	2292	0	1	0
13688	1	1	1	0	28	2292	0	1	0
13696	1	1	1	0	28	2292	0	1	0
13698	1	1	1	0	28	2292	0	1	0
13706	1	1	1	0	28	2292	0	1	0
13708	1	1	1	0	28	2292	0	1	0
13716	1	1	1	0	28	2292	0	1	0
13718	1	1	1	0	28	2292	0	1	0
13726	1	1	1	0	28	2292	0	1	0
13728	1	1	1	0	28	2292	0	1	0
13736	1	1	1	0	28	2292	0	1	0
13738	1	1	1	0	28	2292	0	1	0
13746	1	1	1	0	28	2292	0	1	0
13748	1	1	1	0	28	2292	0	1	0
13756	1	1	1	0	28	2292	0	1	0
13758	1	1	1	0	28	2292	0	1	0
13766	1	1	1	0	28	2292	0	1	0
13768	1	1	1	0	28	2292	0	1	0
13776	1	1	1	0	28	2292	0	1	0
13778	1	1	1	0	28	2292	0	1	0
13786	1	1	1	0	28	2292	0	1	0
13788	1	1	1	0	28	2292	0	1	0
13796	1	1	1	0	28	2292	0	1	0
13798	1	1	1	0	28	2292	0	1	0
13806	1	1	1	0	28	2292	0	1	0
13808	1	1	1	0	28	2292	0	1	0
13816	1	1	1	0	28	2292	0	1	0
13818	1	1	1	0	28	2292	0	1	0
13826	1	1	1	0	28	2292	0	1	0
13828	1	1	1	0	28	2292	0	1	0
13836	1	1	1	0	28	2292	0	1	0
13838	1	1	1	0	28	2292	0	1	0
13846	1	1	1	0	28	2292	0	1	0
13848	1	1	1	0	28	2292	0	1	0
13856	1	1	1	0	28	2292	0	1	0
13858	1	1	1	0	28	2292	0	1	0
13866	1	1	1	0	28	2292	0	1	0
13868	1	1	1	0	28	2292	0	1	0
13876	1	1	1	0	28	2292	0	1	0
13878	1	1	1	0	28	2292	0	1	0
13886	1	1	1	0	28	2292	0	1	0
13888	1	1	1	0	28	2292	0	1	0
13896	1	1	1	0	28	2292	0	1	0
13898	1	1	1	0	28	2292	0	1	0
13906	1	1	1	0	28	2292	0	1	0
13908	1	1	1	0	28	2292	0	1	0
13916	1	1	1	0	28	2292	0	1	0
13918	1	1	1	0	28	2292	0	1	0
13926	1	1	1	0	28	2292	0	1	0
13928	1	1	1	0	28	2292	0	1	0
13936	1	1	1	0	28	2292	0	1	0
13938	1	1	1	0	28	2292	0	1	0
13946	1	1	1	0	28	2292	0	1	0
13948	1	1	1	0	28	2292	0	1	0
13956	1	1	1	0	28	2292	0	1	0
13958	1	1	1	0	28	2292	0	1	0
13966	1	1	1	0	28	2292	0	1	0
13968	1	1	1	0	28	2292	0	1	0
13976	1	1	1	0	28	2292	0	1	0
13978	1	1	1	0	28	2292	0	1	0
13986	1	1	1	0	28	2292	0	1	0
13988	1	1	1	0	28	2292	0	1	0
13996	1	1	1	0	28	2292	0	1	0
13998	1	1	1	0	28	2292	0	1	0
14006	1	1	1	0	28	2292	0	1	0
14008	1	1	1	0	28	2292	0	1	0
14016	1	1	1	0	28	2292	0	1	0
14018	1	1	1	0	28	2292	0	1	0
14026	1	1	1	0	28	2292	0	1	0
14028	1	1	1	0	28	2292	0	1	0
14036	1	1	1	0	28	2292	0	1	0
14038	1	1	1	0	28	2292	0	1	0
14046	1	1	1	0	28	2292	0	1	0
14048	1	1	1	0	28	2292	0	1	0
14056	1	1	1	0	28	2292	0	1	0
14058	1	1	1	0	28	2292	0	1	0
14066	1	1	1	0	28	2292	0	1	0
14068	1	1	1	0	28	2292	0	1	0
14076	1	1	1	0	28	2292	0	1	0
14078	1	1	1	0	28	2292	0	1	0
14086	1	1	1	0	28	2292	0	1	0
14088	1	1	1	0	28	2292	0	1	0
14096	1	1	1	0	28	2292	0	1	0
14098	1	1	1	0	28	2292	0	1	0
14106	1	1	1	0	28	2292	0	1	0
14108	1	1	1	0	28	2292	0	1	0
14116	1	1	1	0	28	2292	0	1	0
14118	1	1	1	0	28	2292	0	1	0
14126	1	1	1	0	28	2292	0	1	0
14128	1	1	1	0	28	2292	0	1	0
14136	1	1	1	0	28	2292	0	1	0
14138	1	1	1	0	28	2292	0	1	0
14146	1	1	1	0	28	2292	0	1	0
14148	1	1	1	0	28	2292	0	1	0
14156	1	1	1	0	28	2292	0	1	0
14158	1	1	1	0	28	2292	0	1	0
14166	1	1	1	0	28	2292	0	1	0
14168	1	1	1	0	28	2292	0	1	0
14176	1	1	1	0	28	2292	0	1	0
14178	1	1	1	0	28	2292	0	1	0
14186	1	1	1	0	28	2292	0	1	0
14188	1	1	1	0	28	2292	0	1	0
14196	1	1	1	0	28	2292	0	1	0
14198	1	1	1	0	28	2292	0	1	0
14206	1	1	1	0	28	2292	0	1	0
14208	1	1	1	0	28	2292	0	1	0
14216	1	1	1	0	28	2292	0	1	0
14218	1	1	1	0	28	2292	0	1	0
14226	1	1	1	0	28	2292	0	1	0
14228	1	1	1	0	28	2292	0	1	0
14236	1	1	1	0	28	2292	0	1	0
14238	1	1	1	0	28	2292	0	1	0
14246	1	1	1	0	28	2292	0	1	0
14248	1	1	1	0	28	2292	0	1	0
14256	1	1	1	0	28	2292	0	1	0
14258	1	1	1	0	28	2292	0	1	0
