% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
42.197	5	1	4220	8	1	28	2196	0	0	0
42.205	5	1	4221	6	1	28	2196	0	0	0
42.207	5	1	4221	8	1	28	2196	0	0	0
42.215	5	1	4222	6	1	28	2196	0	0	0
42.217	5	1	4222	8	1	28	2196	0	0	0
42.225	5	1	4223	6	1	28	2196	0	0	0
42.227	5	1	4223	8	1	28	2196	0	0	0
42.235	5	1	4224	6	1	28	2196	0	0	0
42.237	5	1	4224	8	1	28	2196	0	0	0
42.245	5	1	4225	6	1	28	2196	0	0	0
42.247	5	1	4225	8	1	28	2196	0	0	0
42.255	5	1	4226	6	1	28	2196	0	0	0
42.257	5	1	4226	8	1	28	2196	0	0	0
42.265	5	1	4227	6	1	28	2196	0	0	0
42.267	5	1	4227	8	1	28	2196	0	0	0
42.275	5	1	4228	6	1	28	2196	0	0	0
42.277	5	1	4228	8	1	28	2196	0	0	0
42.285	5	1	4229	6	1	28	2196	0	0	0
42.287	5	1	4229	8	1	28	2196	0	0	0
42.295	5	1	4230	6	1	28	2196	0	0	0
42.297	5	1	4230	8	1	28	2196	0	0	0
42.305	5	1	4231	6	1	28	2196	0	0	0
42.307	5	1	4231	8	1	28	2196	0	0	0
42.315	5	1	4232	6	1	28	2196	0	0	0
42.317	5	1	4232	8	1	28	2196	0	0	0
42.325	5	1	4233	6	1	28	2196	0	0	0
42.327	5	1	4233	8	1	28	2196	0	0	0
42.335	5	1	4234	6	1	28	2196	0	0	0
42.337	5	1	4234	8	1	28	2196	0	0	0
42.345	5	1	4235	6	1	28	2196	0	0	0
42.347	5	1	4235	8	1	28	2196	0	0	0
42.355	5	1	4236	6	1	28	2196	0	0	0
42.357	5	1	4236	8	1	28	2196	0	0	0
42.365	5	1	4237	6	1	28	2196	0	0	0
42.367	5	1	4237	8	1	28	2196	0	0	0
42.375	5	1	4238	6	1	28	2196	0	0	0
42.377	5	1	4238	8	1	28	2196	0	0	0
42.385	5	1	4239	6	1	28	2196	0	0	0
42.387	5	1	4239	8	1	28	2196	0	0	0
42.395	5	1	4240	6	1	28	2196	0	0	0
42.397	5	1	4240	8	1	28	2196	0	0	0
42.405	5	1	4241	6	1	28	2196	0	0	0
42.407	5	1	4241	8	1	28	2196	0	0	0
42.415	5	1	4242	6	1	28	2196	0	0	0
42.417	5	1	4242	8	1	28	2196	0	0	0
42.425	5	1	4243	6	1	28	2196	0	0	0
42.427	5	1	4243	8	1	28	2196	0	0	0
42.435	5	1	4244	6	1	28	2196	0	0	0
42.437	5	1	4244	8	1	28	2196	0	0	0
42.445	5	1	4245	6	1	28	2196	0	0	0
42.447	5	1	4245	8	1	28	2196	0	0	0
42.455	5	1	4246	6	1	28	2196	0	0	0
42.457	5	1	4246	8	1	28	2196	0	0	0
42.465	5	1	4247	6	1	28	2196	0	0	0
42.467	5	1	4247	8	1	28	2196	0	0	0
42.475	5	1	4248	6	1	28	2196	0	0	0
42.477	5	1	4248	8	1	28	2196	0	0	0
42.485	5	1	4249	6	1	28	2196	0	0	0
42.487	5	1	4249	8	1	28	2196	0	0	0
42.495	5	1	4250	6	1	28	2196	0	0	0
42.497	5	1	4250	8	1	28	2196	0	0	0
42.505	5	1	4251	6	1	28	2196	0	0	0
42.507	5	1	4251	8	1	28	2196	0	0	0
42.515	5	1	4252	6	1	28	2196	0	0	0
42.517	5	1	4252	8	1	28	2196	0	0	0
42.525	5	1	4253	6	1	28	2196	0	0	0
42.527	5	1	4253	8	1	28	2196	0	0	0
42.535	5	1	4254	6	1	28	2196	0	0	0
42.537	5	1	4254	8	1	28	2196	0	0	0
42.545	5	1	4255	6	1	28	2196	0	0	0
42.547	5	1	4255	8	1	28	2196	0	0	0
42.555	5	1	4256	6	1	28	2196	0	0	0
42.557	5	1	4256	8	1	28	2196	0	0	0
42.565	5	1	4257	6	1	28	2196	0	0	0
42.567	5	1	4257	8	1	28	2196	0	0	0
42.575	5	1	4258	6	1	28	2196	0	0	0
42.577	5	1	4258	8	1	28	2196	0	0	0
42.585	5	1	4259	6	1	28	2196	0	0	0
42.587	5	1	4259	8	1	28	2196	0	0	0
42.595	5	1	4260	6	1	28	2196	0	0	0
42.597	5	1	4260	8	1	28	2196	0	0	0
42.605	5	1	4261	6	1	28	2196	0	0	0
42.607	5	1	4261	8	1	28	2196	0	0	0
42.615	5	1	4262	6	1	28	2196	0	0	0
42.617	5	1	4262	8	1	28	2196	0	0	0
42.625	5	1	4263	6	1	28	2196	0	0	0
42.627	5	1	4263	8	1	28	2196	0	0	0
42.635	5	1	4264	6	1	28	2196	0	0	0
42.637	5	1	4264	8	1	28	2196	0	0	0
42.645	5	1	4265	6	1	28	2196	0	0	0
42.647	5	1	4265	8	1	28	2196	0	0	0
42.655	5	1	4266	6	1	28	2196	0	0	0
42.657	5	1	4266	8	1	28	2196	0	0	0
42.665	5	1	4267	6	1	28	2196	0	0	0
42.667	5	1	4267	8	1	28	2196	0	0	0
42.675	5	1	4268	6	1	28	2196	0	0	0
42.677	5	1	4268	8	1	28	2196	0	0	0
42.685	5	1	4269	6	1	28	2196	0	0	0
42.687	5	1	4269	8	1	28	2196	0	0	0
42.695	5	1	4270	6	1	28	2196	0	0	0
42.697	5	1	4270	8	1	28	2196	0	0	0
42.705	5	1	4271	6	1	28	2196	0	0	0
42.707	5	1	4271	8	1	28	2196	0	0	0
42.715	5	1	4272	6	1	28	2196	0	0	0
42.717	5	1	4272	8	1	28	2196	0	0	0
42.725	5	1	4273	6	1	28	2196	0	0	0
42.727	5	1	4273	8	1	28	2196	0	0	0
42.735	5	1	4274	6	1	28	2196	0	0	0
42.737	5	1	4274	8	1	28	2196	0	0	0
42.745	5	1	4275	6	1	28	2196	0	0	0
42.747	5	1	4275	8	1	28	2196	0	0	0
42.755	5	1	4276	6	1	28	2196	0	0	0
42.757	5	1	4276	8	1	28	2196	0	0	0
42.765	5	1	4277	6	1	28	2196	0	0	0
42.767	5	1	4277	8	1	28	2196	0	0	0
42.775	5	1	4278	6	1	28	2196	0	0	0
42.777	5	1	4278	8	1	28	2196	0	0	0
42.785	5	1	4279	6	1	28	2196	0	0	0
42.787	5	1	4279	8	1	28	2196	0	0	0
42.795	5	1	4280	6	1	28	2196	0	0	0
42.797	5	1	4280	8	1	28	2196	0	0	0
42.805	5	1	4281	6	1	28	2196	0	0	0
42.807	5	1	4281	8	1	28	2196	0	0	0
42.815	5	1	4282	6	1	28	2196	0	0	0
42.817	5	1	4282	8	1	28	2196	0	0	0
42.825	5	1	4283	6	1	28	2196	0	0	0
42.827	5	1	4283	8	1	28	2196	0	0	0
42.835	5	1	4284	6	1	28	2196	0	0	0
42.837	5	1	4284	8	1	28	2196	0	0	0
42.845	5	1	4285	6	1	28	2196	0	0	0
42.847	5	1	4285	8	1	28	2196	0	0	0
42.855	5	1	4286	6	1	28	2196	0	0	0
42.857	5	1	4286	8	1	28	2196	0	0	0
42.865	5	1	4287	6	1	28	2196	0	0	0
42.867	5	1	4287	8	1	28	2196	0	0	0
42.875	5	1	4288	6	1	28	2196	0	0	0
42.877	5	1	4288	8	1	28	2196	0	0	0
42.885	5	1	4289	6	1	28	2196	0	0	0
42.887	5	1	4289	8	1	28	2196	0	0	0
42.895	5	1	4290	6	1	28	2196	0	0	0
42.897	5	1	4290	8	1	28	2196	0	0	0
42.905	5	1	4291	6	1	28	2196	0	0	0
42.907	5	1	4291	8	1	28	2196	0	0	0
42.915	5	1	4292	6	1	28	2196	0	0	0
42.917	5	1	4292	8	1	28	2196	0	0	0
42.925	5	1	4293	6	1	28	2196	0	0	0
42.927	5	1	4293	8	1	28	2196	0	0	0
42.935	5	1	4294	6	1	28	2196	0	0	0
42.937	5	1	4294	8	1	28	2196	0	0	0
42.945	5	1	4295	6	1	28	2196	0	0	0
42.947	5	1	4295	8	1	28	2196	0	0	0
42.955	5	1	4296	6	1	28	2196	0	0	0
42.957	5	1	4296	8	1	28	2196	0	0	0
42.965	5	1	4297	6	1	28	2196	0	0	0
42.967	5	1	4297	8	1	28	2196	0	0	0
42.975	5	1	4298	6	1	28	2196	0	0	0
42.977	5	1	4298	8	1	28	2196	0	0	0
42.985	5	1	4299	6	1	28	2196	0	0	0
42.987	5	1	4299	8	1	28	2196	0	0	0
42.995	5	1	4300	6	1	28	2196	0	0	0
42.997	5	1	4300	8	1	28	2196	0	0	0
43.005	5	1	4301	6	1	28	2196	0	0	0
43.007	5	1	4301	8	1	28	2196	0	0	0
43.015	5	1	4302	6	1	28	2196	0	0	0
43.017	5	1	4302	8	1	28	2196	0	0	0
43.025	5	1	4303	6	1	28	2196	0	0	0
43.027	5	1	4303	8	1	28	2196	0	0	0
43.035	5	1	4304	6	1	28	2196	0	0	0
43.037	5	1	4304	8	1	28	2196	0	0	0
43.045	5	1	4305	6	1	28	2196	0	0	0
43.047	5	1	4305	8	1	28	2196	0	0	0
43.055	5	1	4306	6	1	28	2196	0	0	0
43.057	5	1	4306	8	1	28	2196	0	0	0
43.065	5	1	4307	6	1	28	2196	0	0	0
43.067	5	1	4307	8	1	28	2196	0	0	0
43.075	5	1	4308	6	1	28	2196	0	0	0
43.077	5	1	4308	8	1	28	2196	0	0	0
43.085	5	1	4309	6	1	28	2196	0	0	0
43.087	5	1	4309	8	1	28	2196	0	0	0
43.095	5	1	4310	6	1	28	2196	0	0	0
43.097	5	1	4310	8	1	28	2196	0	0	0
43.105	5	1	4311	6	1	28	2196	0	0	0
43.107	5	1	4311	8	1	28	2196	0	0	0
43.115	5	1	4312	6	1	28	2196	0	0	0
43.117	5	1	4312	8	1	28	2196	0	0	0
43.125	5	1	4313	6	1	28	2196	0	0	0
43.127	5	1	4313	8	1	28	2196	0	0	0
43.135	5	1	4314	6	1	28	2196	0	0	0
43.137	5	1	4314	8	1	28	2196	0	0	0
43.145	5	1	4315	6	1	28	2196	0	0	0
43.147	5	1	4315	8	1	28	2196	0	0	0
43.155	5	1	4316	6	1	28	2196	0	0	0
43.157	5	1	4316	8	1	28	2196	0	0	0
43.165	5	1	4317	6	1	28	2196	0	0	0
43.167	5	1	4317	8	1	28	2196	0	0	0
43.175	5	1	4318	6	1	28	2196	0	0	0
43.177	5	1	4318	8	1	28	2196	0	0	0
43.185	5	1	4319	6	1	28	2196	0	0	0
43.187	5	1	4319	8	1	28	2196	0	0	0
43.195	5	1	4320	6	1	28	2196	0	0	0
43.197	5	1	4320	8	1	28	2196	0	0	0
43.205	5	1	4321	6	1	28	2196	0	0	0
43.207	5	1	4321	8	1	28	2196	0	0	0
43.215	5	1	4322	6	1	28	2196	0	0	0
43.217	5	1	4322	8	1	28	2196	0	0	0
43.225	5	1	4323	6	1	28	2196	0	0	0
43.227	5	1	4323	8	1	28	2196	0	0	0
43.235	5	1	4324	6	1	28	2196	0	0	0
43.237	5	1	4324	8	1	28	2196	0	0	0
43.245	5	1	4325	6	1	28	2196	0	0	0
43.247	5	1	4325	8	1	28	2196	0	0	0
43.255	5	1	4326	6	1	28	2196	0	0	0
43.257	5	1	4326	8	1	28	2196	0	0	0
43.265	5	1	4327	6	1	28	2196	0	0	0
43.267	5	1	4327	8	1	28	2196	0	0	0
43.275	5	1	4328	6	1	28	2196	0	0	0
43.277	5	1	4328	8	1	28	2196	0	0	0
43.285	5	1	4329	6	1	28	2196	0	0	0
43.287	5	1	4329	8	1	28	2196	0	0	0
43.295	5	1	4330	6	1	28	2196	0	0	0
43.297	5	1	4330	8	1	28	2196	0	0	0
43.305	5	1	4331	6	1	28	2196	0	0	0
43.307	5	1	4331	8	1	28	2196	0	0	0
43.315	5	1	4332	6	1	28	2196	0	0	0
43.317	5	1	4332	8	1	28	2196	0	0	0
43.325	5	1	4333	6	1	28	2196	0	0	0
43.327	5	1	4333	8	1	28	2196	0	0	0
43.335	5	1	4334	6	1	28	2196	0	0	0
43.337	5	1	4334	8	1	28	2196	0	0	0
43.345	5	1	4335	6	1	28	2196	0	0	0
43.347	5	1	4335	8	1	28	2196	0	0	0
43.355	5	1	4336	6	1	28	2196	0	0	0
43.357	5	1	4336	8	1	28	2196	0	0	0
43.365	5	1	4337	6	1	28	2196	0	0	0
43.367	5	1	4337	8	1	28	2196	0	0	0
43.375	5	1	4338	6	1	28	2196	0	0	0
43.377	5	1	4338	8	1	28	2196	0	0	0
43.385	5	1	4339	6	1	28	2196	0	0	0
43.387	5	1	4339	8	1	28	2196	0	0	0
43.395	5	1	4340	6	1	28	2196	0	0	0
43.397	5	1	4340	8	1	28	2196	0	0	0
43.405	5	1	4341	6	1	28	2196	0	0	0
43.407	5	1	4341	8	1	28	2196	0	0	0
43.415	5	1	4342	6	1	28	2196	0	0	0
43.417	5	1	4342	8	1	28	2196	0	0	0
43.425	5	1	4343	6	1	28	2196	0	0	0
43.427	5	1	4343	8	1	28	2196	0	0	0
43.435	5	1	4344	6	1	28	2196	0	0	0
43.437	5	1	4344	8	1	28	2196	0	0	0
43.445	5	1	4345	6	1	28	2196	0	0	0
43.447	5	1	4345	8	1	28	2196	0	0	0
43.455	5	1	4346	6	1	28	2196	0	0	0
43.457	5	1	4346	8	1	28	2196	0	0	0
43.465	5	1	4347	6	1	28	2196	0	0	0
43.467	5	1	4347	8	1	28	2196	0	0	0
43.475	5	1	4348	6	1	28	2196	0	0	0
43.477	5	1	4348	8	1	28	2196	0	0	0
43.485	5	1	4349	6	1	28	2196	0	0	0
43.487	5	1	4349	8	1	28	2196	0	0	0
43.495	5	1	4350	6	1	28	2196	0	0	0
43.497	5	1	4350	8	1	28	2196	0	0	0
43.505	5	1	4351	6	1	28	2196	0	0	0
43.507	5	1	4351	8	1	28	2196	0	0	0
43.515	5	1	4352	6	1	28	2196	0	0	0
43.517	5	1	4352	8	1	28	2196	0	0	0
43.525	5	1	4353	6	1	28	2196	0	0	0
43.527	5	1	4353	8	1	28	2196	0	0	0
43.535	5	1	4354	6	1	28	2196	0	0	0
43.537	5	1	4354	8	1	28	2196	0	0	0
43.545	5	1	4355	6	1	28	2196	0	0	0
43.547	5	1	4355	8	1	28	2196	0	0	0
43.555	5	1	4356	6	1	28	2196	0	0	0
43.557	5	1	4356	8	1	28	2196	0	0	0
43.565	5	1	4357	6	1	28	2196	0	0	0
43.567	5	1	4357	8	1	28	2196	0	0	0
43.575	5	1	4358	6	1	28	2196	0	0	0
43.577	5	1	4358	8	1	28	2196	0	0	0
43.585	5	1	4359	6	1	28	2196	0	0	0
43.587	5	1	4359	8	1	28	2196	0	0	0
43.595	5	1	4360	6	1	28	2196	0	0	0
43.597	5	1	4360	8	1	28	2196	0	0	0
43.605	5	1	4361	6	1	28	2196	0	0	0
43.607	5	1	4361	8	1	28	2196	0	0	0
43.615	5	1	4362	6	1	28	2196	0	0	0
43.617	5	1	4362	8	1	28	2196	0	0	0
43.625	5	1	4363	6	1	28	2196	0	0	0
43.627	5	1	4363	8	1	28	2196	0	0	0
43.635	5	1	4364	6	1	28	2196	0	0	0
43.637	5	1	4364	8	1	28	2196	0	0	0
43.645	5	1	4365	6	1	28	2196	0	0	0
43.647	5	1	4365	8	1	28	2196	0	0	0
43.655	5	1	4366	6	1	28	2196	0	0	0
43.657	5	1	4366	8	1	28	2196	0	0	0
43.665	5	1	4367	6	1	28	2196	0	0	0
43.667	5	1	4367	8	1	28	2196	0	0	0
43.675	5	1	4368	6	1	28	2196	0	0	0
43.677	5	1	4368	8	1	28	2196	0	0	0
43.685	5	1	4369	6	1	28	2196	0	0	0
43.687	5	1	4369	8	1	28	2196	0	0	0
43.695	5	1	4370	6	1	28	2196	0	0	0
43.697	5	1	4370	8	1	28	2196	0	0	0
43.705	5	1	4371	6	1	28	2196	0	0	0
43.707	5	1	4371	8	1	28	2196	0	0	0
43.715	5	1	4372	6	1	28	2196	0	0	0
43.717	5	1	4372	8	1	28	2196	0	0	0
43.725	5	1	4373	6	1	28	2196	0	0	0
43.727	5	1	4373	8	1	28	2196	0	0	0
43.735	5	1	4374	6	1	28	2196	0	0	0
43.737	5	1	4374	8	1	28	2196	0	0	0
43.745	5	1	4375	6	1	28	2196	0	0	0
43.747	5	1	4375	8	1	28	2196	0	0	0
43.755	5	1	4376	6	1	28	2196	0	0	0
43.757	5	1	4376	8	1	28	2196	0	0	0
43.765	5	1	4377	6	1	28	2196	0	0	0
43.767	5	1	4377	8	1	28	2196	0	0	0
43.775	5	1	4378	6	1	28	2196	0	0	0
43.777	5	1	4378	8	1	28	2196	0	0	0
43.785	5	1	4379	6	1	28	2196	0	0	0
43.787	5	1	4379	8	1	28	2196	0	0	0
43.795	5	1	4380	6	1	28	2196	0	0	0
43.797	5	1	4380	8	1	28	2196	0	0	0
43.805	5	1	4381	6	1	28	2196	0	0	0
43.807	5	1	4381	8	1	28	2196	0	0	0
43.815	5	1	4382	6	1	28	2196	0	0	0
43.817	5	1	4382	8	1	28	2196	0	0	0
43.825	5	1	4383	6	1	28	2196	0	0	0
43.827	5	1	4383	8	1	28	2196	0	0	0
43.835	5	1	4384	6	1	28	2196	0	0	0
43.837	5	1	4384	8	1	28	2196	0	0	0
43.845	5	1	4385	6	1	28	2196	0	0	0
43.847	5	1	4385	8	1	28	2196	0	0	0
43.855	5	1	4386	6	1	28	2196	0	0	0
43.857	5	1	4386	8	1	28	2196	0	0	0
43.865	5	1	4387	6	1	28	2196	0	0	0
43.867	5	1	4387	8	1	28	2196	0	0	0
43.875	5	1	4388	6	1	28	2196	0	0	0
43.877	5	1	4388	8	1	28	2196	0	0	0
43.885	5	1	4389	6	1	28	2196	0	0	0
43.887	5	1	4389	8	1	28	2196	0	0	0
43.895	5	1	4390	6	1	28	2196	0	0	0
43.897	5	1	4390	8	1	28	2196	0	0	0
43.905	5	1	4391	6	1	28	2196	0	0	0
43.907	5	1	4391	8	1	28	2196	0	0	0
43.915	5	1	4392	6	1	28	2196	0	0	0
43.917	5	1	4392	8	1	28	2196	0	0	0
43.925	5	1	4393	6	1	28	2196	0	0	0
43.927	5	1	4393	8	1	28	2196	0	0	0
43.935	5	1	4394	6	1	28	2196	0	0	0
43.937	5	1	4394	8	1	28	2196	0	0	0
43.945	5	1	4395	6	1	28	2196	0	0	0
43.947	5	1	4395	8	1	28	2196	0	0	0
43.955	5	1	4396	6	1	28	2196	0	0	0
43.957	5	1	4396	8	1	28	2196	0	0	0
43.965	5	1	4397	6	1	28	2196	0	0	0
43.967	5	1	4397	8	1	28	2196	0	0	0
43.975	5	1	4398	6	1	28	2196	0	0	0
43.977	5	1	4398	8	1	28	2196	0	0	0
43.985	5	1	4399	6	1	28	2196	0	0	0
43.987	5	1	4399	8	1	28	2196	0	0	0
43.995	5	1	4400	6	1	28	2196	0	0	0
43.997	5	1	4400	8	1	28	2196	0	0	0
44.005	5	1	4401	6	1	28	2196	0	0	0
44.007	5	1	4401	8	1	28	2196	0	0	0
44.015	5	1	4402	6	1	28	2196	0	0	0
44.017	5	1	4402	8	1	28	2196	0	0	0
44.025	5	1	4403	6	1	28	2196	0	0	0
44.027	5	1	4403	8	1	28	2196	0	0	0
44.035	5	1	4404	6	1	28	2196	0	0	0
44.037	5	1	4404	8	1	28	2196	0	0	0
44.045	5	1	4405	6	1	28	2196	0	0	0
44.047	5	1	4405	8	1	28	2196	0	0	0
44.055	5	1	4406	6	1	28	2196	0	0	0
44.057	5	1	4406	8	1	28	2196	0	0	0
44.065	5	1	4407	6	1	28	2196	0	0	0
44.067	5	1	4407	8	1	28	2196	0	0	0
44.075	5	1	4408	6	1	28	2196	0	0	0
44.077	5	1	4408	8	1	28	2196	0	0	0
44.085	5	1	4409	6	1	28	2196	0	0	0
44.087	5	1	4409	8	1	28	2196	0	0	0
44.095	5	1	4410	6	1	28	2196	0	0	0
44.097	5	1	4410	8	1	28	2196	0	0	0
44.105	5	1	4411	6	1	28	2196	0	0	0
44.107	5	1	4411	8	1	28	2196	0	0	0
44.115	5	1	4412	6	1	28	2196	0	0	0
44.117	5	1	4412	8	1	28	2196	0	0	0
44.125	5	1	4413	6	1	28	2196	0	0	0
44.127	5	1	4413	8	1	28	2196	0	0	0
44.135	5	1	4414	6	1	28	2196	0	0	0
44.137	5	1	4414	8	1	28	2196	0	0	0
44.145	5	1	4415	6	1	28	2196	0	0	0
44.147	5	1	4415	8	1	28	2196	0	0	0
44.155	5	1	4416	6	1	28	2196	0	0	0
44.157	5	1	4416	8	1	28	2196	0	0	0
44.165	5	1	4417	6	1	28	2196	0	0	0
44.167	5	1	4417	8	1	28	2196	0	0	0
44.175	5	1	4418	6	1	28	2196	0	0	0
44.177	5	1	4418	8	1	28	2196	0	0	0
44.185	5	1	4419	6	1	28	2196	0	0	0
44.187	5	1	4419	8	1	28	2196	0	0	0
44.195	5	1	4420	6	1	28	2196	0	0	0
44.197	5	1	4420	8	1	28	2196	0	0	0
44.205	5	1	4421	6	1	28	2196	0	0	0
44.207	5	1	4421	8	1	28	2196	0	0	0
44.215	5	1	4422	6	1	28	2196	0	0	0
44.217	5	1	4422	8	1	28	2196	0	0	0
44.225	5	1	4423	6	1	28	2196	0	0	0
44.227	5	1	4423	8	1	28	2196	0	0	0
44.235	5	1	4424	6	1	28	2196	0	0	0
44.237	5	1	4424	8	1	28	2196	0	0	0
44.245	5	1	4425	6	1	28	2196	0	0	0
44.247	5	1	4425	8	1	28	2196	0	0	0
44.255	5	1	4426	6	1	28	2196	0	0	0
44.257	5	1	4426	8	1	28	2196	0	0	0
44.265	5	1	4427	6	1	28	2196	0	0	0
44.267	5	1	4427	8	1	28	2196	0	0	0
44.275	5	1	4428	6	1	28	2196	0	0	0
44.277	5	1	4428	8	1	28	2196	0	0	0
44.285	5	1	4429	6	1	28	2196	0	0	0
44.287	5	1	4429	8	1	28	2196	0	0	0
44.295	5	1	4430	6	1	28	2196	0	0	0
44.297	5	1	4430	8	1	28	2196	0	0	0
44.305	5	1	4431	6	1	28	2196	0	0	0
44.307	5	1	4431	8	1	28	2196	0	0	0
44.315	5	1	4432	6	1	28	2196	0	0	0
44.317	5	1	4432	8	1	28	2196	0	0	0
44.325	5	1	4433	6	1	28	2196	0	0	0
44.327	5	1	4433	8	1	28	2196	0	0	0
44.335	5	1	4434	6	1	28	2196	0	0	0
44.337	5	1	4434	8	1	28	2196	0	0	0
44.345	5	1	4435	6	1	28	2196	0	0	0
44.347	5	1	4435	8	1	28	2196	0	0	0
44.355	5	1	4436	6	1	28	2196	0	0	0
44.357	5	1	4436	8	1	28	2196	0	0	0
44.365	5	1	4437	6	1	28	2196	0	0	0
44.367	5	1	4437	8	1	28	2196	0	0	0
44.375	5	1	4438	6	1	28	2196	0	0	0
44.377	5	1	4438	8	1	28	2196	0	0	0
44.385	5	1	4439	6	1	28	2196	0	0	0
44.387	5	1	4439	8	1	28	2196	0	0	0
44.395	5	1	4440	6	1	28	2196	0	0	0
44.397	5	1	4440	8	1	28	2196	0	0	0
44.405	5	1	4441	6	1	28	2196	0	0	0
44.407	5	1	4441	8	1	28	2196	0	0	0
44.415	5	1	4442	6	1	28	2196	0	0	0
44.417	5	1	4442	8	1	28	2196	0	0	0
44.425	5	1	4443	6	1	28	2196	0	0	0
44.427	5	1	4443	8	1	28	2196	0	0	0
44.435	5	1	4444	6	1	28	2196	0	0	0
44.437	5	1	4444	8	1	28	2196	0	0	0
44.445	5	1	4445	6	1	28	2196	0	0	0
44.447	5	1	4445	8	1	28	2196	0	0	0
44.455	5	1	4446	6	1	28	2196	0	0	0
44.457	5	1	4446	8	1	28	2196	0	0	0
44.465	5	1	4447	6	1	28	2196	0	0	0
44.467	5	1	4447	8	1	28	2196	0	0	0
44.475	5	1	4448	6	1	28	2196	0	0	0
44.477	5	1	4448	8	1	28	2196	0	0	0
44.485	5	1	4449	6	1	28	2196	0	0	0
44.487	5	1	4449	8	1	28	2196	0	0	0
44.495	5	1	4450	6	1	28	2196	0	0	0
44.497	5	1	4450	8	1	28	2196	0	0	0
44.505	5	1	4451	6	1	28	2196	0	0	0
44.507	5	1	4451	8	1	28	2196	0	0	0
44.515	5	1	4452	6	1	28	2196	0	0	0
44.517	5	1	4452	8	1	28	2196	0	0	0
44.525	5	1	4453	6	1	28	2196	0	0	0
44.527	5	1	4453	8	1	28	2196	0	0	0
44.535	5	1	4454	6	1	28	2196	0	0	0
44.537	5	1	4454	8	1	28	2196	0	0	0
44.545	5	1	4455	6	1	28	2196	0	0	0
44.547	5	1	4455	8	1	28	2196	0	0	0
44.555	5	1	4456	6	1	28	2196	0	0	0
44.557	5	1	4456	8	1	28	2196	0	0	0
44.565	5	1	4457	6	1	28	2196	0	0	0
44.567	5	1	4457	8	1	28	2196	0	0	0
44.575	5	1	4458	6	1	28	2196	0	0	0
44.577	5	1	4458	8	1	28	2196	0	0	0
44.585	5	1	4459	6	1	28	2196	0	0	0
44.587	5	1	4459	8	1	28	2196	0	0	0
44.595	5	1	4460	6	1	28	2196	0	0	0
44.597	5	1	4460	8	1	28	2196	0	0	0
44.605	5	1	4461	6	1	28	2196	0	0	0
44.607	5	1	4461	8	1	28	2196	0	0	0
44.615	5	1	4462	6	1	28	2196	0	0	0
44.617	5	1	4462	8	1	28	2196	0	0	0
44.625	5	1	4463	6	1	28	2196	0	0	0
44.627	5	1	4463	8	1	28	2196	0	0	0
44.635	5	1	4464	6	1	28	2196	0	0	0
44.637	5	1	4464	8	1	28	2196	0	0	0
44.645	5	1	4465	6	1	28	2196	0	0	0
44.647	5	1	4465	8	1	28	2196	0	0	0
44.655	5	1	4466	6	1	28	2196	0	0	0
44.657	5	1	4466	8	1	28	2196	0	0	0
44.665	5	1	4467	6	1	28	2196	0	0	0
44.667	5	1	4467	8	1	28	2196	0	0	0
44.675	5	1	4468	6	1	28	2196	0	0	0
44.677	5	1	4468	8	1	28	2196	0	0	0
44.685	5	1	4469	6	1	28	2196	0	0	0
44.687	5	1	4469	8	1	28	2196	0	0	0
44.695	5	1	4470	6	1	28	2196	0	0	0
44.697	5	1	4470	8	1	28	2196	0	0	0
44.705	5	1	4471	6	1	28	2196	0	0	0
44.707	5	1	4471	8	1	28	2196	0	0	0
44.715	5	1	4472	6	1	28	2196	0	0	0
44.717	5	1	4472	8	1	28	2196	0	0	0
44.725	5	1	4473	6	1	28	2196	0	0	0
44.727	5	1	4473	8	1	28	2196	0	0	0
44.735	5	1	4474	6	1	28	2196	0	0	0
44.737	5	1	4474	8	1	28	2196	0	0	0
44.745	5	1	4475	6	1	28	2196	0	0	0
44.747	5	1	4475	8	1	28	2196	0	0	0
44.755	5	1	4476	6	1	28	2196	0	0	0
44.757	5	1	4476	8	1	28	2196	0	0	0
44.765	5	1	4477	6	1	28	2196	0	0	0
44.767	5	1	4477	8	1	28	2196	0	0	0
44.775	5	1	4478	6	1	28	2196	0	0	0
44.777	5	1	4478	8	1	28	2196	0	0	0
44.785	5	1	4479	6	1	28	2196	0	0	0
44.787	5	1	4479	8	1	28	2196	0	0	0
44.795	5	1	4480	6	1	28	2196	0	0	0
44.797	5	1	4480	8	1	28	2196	0	0	0
44.805	5	1	4481	6	1	28	2196	0	0	0
44.807	5	1	4481	8	1	28	2196	0	0	0
44.815	5	1	4482	6	1	28	2196	0	0	0
44.817	5	1	4482	8	1	28	2196	0	0	0
44.825	5	1	4483	6	1	28	2196	0	0	0
44.827	5	1	4483	8	1	28	2196	0	0	0
44.835	5	1	4484	6	1	28	2196	0	0	0
44.837	5	1	4484	8	1	28	2196	0	0	0
44.845	5	1	4485	6	1	28	2196	0	0	0
44.847	5	1	4485	8	1	28	2196	0	0	0
44.855	5	1	4486	6	1	28	2196	0	0	0
44.857	5	1	4486	8	1	28	2196	0	0	0
44.865	5	1	4487	6	1	28	2196	0	0	0
44.867	5	1	4487	8	1	28	2196	0	0	0
44.875	5	1	4488	6	1	28	2196	0	0	0
