% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
65536	9	1	1	0	28	2292	0	1	1	0
65546	9	1	1	0	28	2292	0	1	1	0
65556	9	1	1	0	28	2292	0	1	1	0
65566	9	1	1	0	28	2292	0	1	1	0
65576	9	1	1	0	28	2292	0	1	1	0
65586	9	1	1	0	28	2292	0	1	1	0
65596	9	1	1	0	28	2292	0	1	1	0
65606	9	1	1	0	28	2292	0	1	1	0
65616	9	1	1	0	28	2292	0	1	1	0
65626	9	1	1	0	28	2292	0	1	1	0
65636	9	1	1	0	28	2292	0	1	1	0
65646	9	1	1	0	28	2292	0	1	1	0
65656	9	1	1	0	28	2292	0	1	1	0
65666	9	1	1	0	28	2292	0	1	1	0
65676	9	1	1	0	28	2292	0	1	1	0
65686	9	1	1	0	28	2292	0	1	1	0
65696	9	1	1	0	28	2292	0	1	1	0
65706	9	1	1	0	28	2292	0	1	1	0
65716	9	1	1	0	28	2292	0	1	1	0
65726	9	1	1	0	28	2292	0	1	1	0
65736	9	1	1	0	28	2292	0	1	1	0
65746	9	1	1	0	28	2292	0	1	1	0
65756	9	1	1	0	28	2292	0	1	1	0
65766	9	1	1	0	28	2292	0	1	1	0
65776	9	1	1	0	28	2292	0	1	1	0
65786	9	1	1	0	28	2292	0	1	1	0
65796	9	1	1	0	28	2292	0	1	1	0
65806	9	1	1	0	28	2292	0	1	1	0
65816	9	1	1	0	28	2292	0	1	1	0
65826	9	1	1	0	28	2292	0	1	1	0
65836	9	1	1	0	28	2292	0	1	1	0
65846	9	1	1	0	28	2292	0	1	1	0
65856	9	1	1	0	28	2292	0	1	1	0
65866	9	1	1	0	28	2292	0	1	1	0
65876	9	1	1	0	28	2292	0	1	1	0
65886	9	1	1	0	28	2292	0	1	1	0
65896	9	1	1	0	28	2292	0	1	1	0
65906	9	1	1	0	28	2292	0	1	1	0
65916	9	1	1	0	28	2292	0	1	1	0
65926	9	1	1	0	28	2292	0	1	1	0
65936	9	1	1	0	28	2292	0	1	1	0
65946	9	1	1	0	28	2292	0	1	1	0
65956	9	1	1	0	28	2292	0	1	1	0
65966	9	1	1	0	28	2292	0	1	1	0
65976	9	1	1	0	28	2292	0	1	1	0
65986	9	1	1	0	28	2292	0	1	1	0
65996	9	1	1	0	28	2292	0	1	1	0
66006	9	1	1	0	28	2292	0	1	1	0
66016	9	1	1	0	28	2292	0	1	1	0
66026	9	1	1	0	28	2292	0	1	1	0
66036	9	1	1	0	28	2292	0	1	1	0
66046	9	1	1	0	28	2292	0	1	1	0
66056	9	1	1	0	28	2292	0	1	1	0
66066	9	1	1	0	28	2292	0	1	1	0
66076	9	1	1	0	28	2292	0	1	1	0
66086	9	1	1	0	28	2292	0	1	1	0
66096	9	1	1	0	28	2292	0	1	1	0
66106	9	1	1	0	28	2292	0	1	1	0
66116	9	1	1	0	28	2292	0	1	1	0
66126	9	1	1	0	28	2292	0	1	1	0
66136	9	1	1	0	28	2292	0	1	1	0
66146	9	1	1	0	28	2292	0	1	1	0
66156	9	1	1	0	28	2292	0	1	1	0
66166	9	1	1	0	28	2292	0	1	1	0
66176	9	1	1	0	28	2292	0	1	1	0
66186	9	1	1	0	28	2292	0	1	1	0
66196	9	1	1	0	28	2292	0	1	1	0
66206	9	1	1	0	28	2292	0	1	1	0
66216	9	1	1	0	28	2292	0	1	1	0
66226	9	1	1	0	28	2292	0	1	1	0
66236	9	1	1	0	28	2292	0	1	1	0
66246	9	1	1	0	28	2292	0	1	1	0
66256	9	1	1	0	28	2292	0	1	1	0
66266	9	1	1	0	28	2292	0	1	1	0
66276	9	1	1	0	28	2292	0	1	1	0
66286	9	1	1	0	28	2292	0	1	1	0
66296	9	1	1	0	28	2292	0	1	1	0
66306	9	1	1	0	28	2292	0	1	1	0
66316	9	1	1	0	28	2292	0	1	1	0
66326	9	1	1	0	28	2292	0	1	1	0
66336	9	1	1	0	28	2292	0	1	1	0
66346	9	1	1	0	28	2292	0	1	1	0
66356	9	1	1	0	28	2292	0	1	1	0
66366	9	1	1	0	28	2292	0	1	1	0
66376	9	1	1	0	28	2292	0	1	1	0
66386	9	1	1	0	28	2292	0	1	1	0
66396	9	1	1	0	28	2292	0	1	1	0
66406	9	1	1	0	28	2292	0	1	1	0
66416	9	1	1	0	28	2292	0	1	1	0
66426	9	1	1	0	28	2292	0	1	1	0
66436	9	1	1	0	28	2292	0	1	1	0
66446	9	1	1	0	28	2292	0	1	1	0
66456	9	1	1	0	28	2292	0	1	1	0
66466	9	1	1	0	28	2292	0	1	1	0
66476	9	1	1	0	28	2292	0	1	1	0
66486	9	1	1	0	28	2292	0	1	1	0
66496	9	1	1	0	28	2292	0	1	1	0
66506	9	1	1	0	28	2292	0	1	1	0
66516	9	1	1	0	28	2292	0	1	1	0
66526	9	1	1	0	28	2292	0	1	1	0
66536	9	1	1	0	28	2292	0	1	1	0
66546	9	1	1	0	28	2292	0	1	1	0
66556	9	1	1	0	28	2292	0	1	1	0
66566	9	1	1	0	28	2292	0	1	1	0
66576	9	1	1	0	28	2292	0	1	1	0
66586	9	1	1	0	28	2292	0	1	1	0
66596	9	1	1	0	28	2292	0	1	1	0
66606	9	1	1	0	28	2292	0	1	1	0
66616	9	1	1	0	28	2292	0	1	1	0
66626	9	1	1	0	28	2292	0	1	1	0
66636	9	1	1	0	28	2292	0	1	1	0
66646	9	1	1	0	28	2292	0	1	1	0
66656	9	1	1	0	28	2292	0	1	1	0
66666	9	1	1	0	28	2292	0	1	1	0
66676	9	1	1	0	28	2292	0	1	1	0
66686	9	1	1	0	28	2292	0	1	1	0
66696	9	1	1	0	28	2292	0	1	1	0
66706	9	1	1	0	28	2292	0	1	1	0
66716	9	1	1	0	28	2292	0	1	1	0
66726	9	1	1	0	28	2292	0	1	1	0
66736	9	1	1	0	28	2292	0	1	1	0
66746	9	1	1	0	28	2292	0	1	1	0
66756	9	1	1	0	28	2292	0	1	1	0
66766	9	1	1	0	28	2292	0	1	1	0
66776	9	1	1	0	28	2292	0	1	1	0
66786	9	1	1	0	28	2292	0	1	1	0
66796	9	1	1	0	28	2292	0	1	1	0
66806	9	1	1	0	28	2292	0	1	1	0
66816	9	1	1	0	28	2292	0	1	1	0
66826	9	1	1	0	28	2292	0	1	1	0
66836	9	1	1	0	28	2292	0	1	1	0
66846	9	1	1	0	28	2292	0	1	1	0
66856	9	1	1	0	28	2292	0	1	1	0
66866	9	1	1	0	28	2292	0	1	1	0
66876	9	1	1	0	28	2292	0	1	1	0
66886	9	1	1	0	28	2292	0	1	1	0
66896	9	1	1	0	28	2292	0	1	1	0
66906	9	1	1	0	28	2292	0	1	1	0
66916	9	1	1	0	28	2292	0	1	1	0
66926	9	1	1	0	28	2292	0	1	1	0
66936	9	1	1	0	28	2292	0	1	1	0
66946	9	1	1	0	28	2292	0	1	1	0
66956	9	1	1	0	28	2292	0	1	1	0
66966	9	1	1	0	28	2292	0	1	1	0
66976	9	1	1	0	28	2292	0	1	1	0
66986	9	1	1	0	28	2292	0	1	1	0
66996	9	1	1	0	28	2292	0	1	1	0
67006	9	1	1	0	28	2292	0	1	1	0
67016	9	1	1	0	28	2292	0	1	1	0
67026	9	1	1	0	28	2292	0	1	1	0
67036	9	1	1	0	28	2292	0	1	1	0
67046	9	1	1	0	28	2292	0	1	1	0
67056	9	1	1	0	28	2292	0	1	1	0
67066	9	1	1	0	28	2292	0	1	1	0
67076	9	1	1	0	28	2292	0	1	1	0
67086	9	1	1	0	28	2292	0	1	1	0
67096	9	1	1	0	28	2292	0	1	1	0
67106	9	1	1	0	28	2292	0	1	1	0
67116	9	1	1	0	28	2292	0	1	1	0
67126	9	1	1	0	28	2292	0	1	1	0
67136	9	1	1	0	28	2292	0	1	1	0
67146	9	1	1	0	28	2292	0	1	1	0
67156	9	1	1	0	28	2292	0	1	1	0
67166	9	1	1	0	28	2292	0	1	1	0
67176	9	1	1	0	28	2292	0	1	1	0
67186	9	1	1	0	28	2292	0	1	1	0
67196	9	1	1	0	28	2292	0	1	1	0
67206	9	1	1	0	28	2292	0	1	1	0
67216	9	1	1	0	28	2292	0	1	1	0
67226	9	1	1	0	28	2292	0	1	1	0
67236	9	1	1	0	28	2292	0	1	1	0
67246	9	1	1	0	28	2292	0	1	1	0
67256	9	1	1	0	28	2292	0	1	1	0
67266	9	1	1	0	28	2292	0	1	1	0
67276	9	1	1	0	28	2292	0	1	1	0
67286	9	1	1	0	28	2292	0	1	1	0
67296	9	1	1	0	28	2292	0	1	1	0
67306	9	1	1	0	28	2292	0	1	1	0
67316	9	1	1	0	28	2292	0	1	1	0
67326	9	1	1	0	28	2292	0	1	1	0
67336	9	1	1	0	28	2292	0	1	1	0
67346	9	1	1	0	28	2292	0	1	1	0
67356	9	1	1	0	28	2292	0	1	1	0
67366	9	1	1	0	28	2292	0	1	1	0
67376	9	1	1	0	28	2292	0	1	1	0
67386	9	1	1	0	28	2292	0	1	1	0
67396	9	1	1	0	28	2292	0	1	1	0
67406	9	1	1	0	28	2292	0	1	1	0
67416	9	1	1	0	28	2292	0	1	1	0
67426	9	1	1	0	28	2292	0	1	1	0
67436	9	1	1	0	28	2292	0	1	1	0
67446	9	1	1	0	28	2292	0	1	1	0
67456	9	1	1	0	28	2292	0	1	1	0
67466	9	1	1	0	28	2292	0	1	1	0
67476	9	1	1	0	28	2292	0	1	1	0
67486	9	1	1	0	28	2292	0	1	1	0
67496	9	1	1	0	28	2292	0	1	1	0
67506	9	1	1	0	28	2292	0	1	1	0
67516	9	1	1	0	28	2292	0	1	1	0
67526	9	1	1	0	28	2292	0	1	1	0
67536	9	1	1	0	28	2292	0	1	1	0
67546	9	1	1	0	28	2292	0	1	1	0
67556	9	1	1	0	28	2292	0	1	1	0
67566	9	1	1	0	28	2292	0	1	1	0
67576	9	1	1	0	28	2292	0	1	1	0
67586	9	1	1	0	28	2292	0	1	1	0
67596	9	1	1	0	28	2292	0	1	1	0
67606	9	1	1	0	28	2292	0	1	1	0
67616	9	1	1	0	28	2292	0	1	1	0
67626	9	1	1	0	28	2292	0	1	1	0
67636	9	1	1	0	28	2292	0	1	1	0
67646	9	1	1	0	28	2292	0	1	1	0
67656	9	1	1	0	28	2292	0	1	1	0
67666	9	1	1	0	28	2292	0	1	1	0
67676	9	1	1	0	28	2292	0	1	1	0
67686	9	1	1	0	28	2292	0	1	1	0
67696	9	1	1	0	28	2292	0	1	1	0
67706	9	1	1	0	28	2292	0	1	1	0
67716	9	1	1	0	28	2292	0	1	1	0
67726	9	1	1	0	28	2292	0	1	1	0
67736	9	1	1	0	28	2292	0	1	1	0
67746	9	1	1	0	28	2292	0	1	1	0
67756	9	1	1	0	28	2292	0	1	1	0
67766	9	1	1	0	28	2292	0	1	1	0
67776	9	1	1	0	28	2292	0	1	1	0
67786	9	1	1	0	28	2292	0	1	1	0
67796	9	1	1	0	28	2292	0	1	1	0
67806	9	1	1	0	28	2292	0	1	1	0
67816	9	1	1	0	28	2292	0	1	1	0
67826	9	1	1	0	28	2292	0	1	1	0
67836	9	1	1	0	28	2292	0	1	1	0
67846	9	1	1	0	28	2292	0	1	1	0
67856	9	1	1	0	28	2292	0	1	1	0
67866	9	1	1	0	28	2292	0	1	1	0
67876	9	1	1	0	28	2292	0	1	1	0
67886	9	1	1	0	28	2292	0	1	1	0
67896	9	1	1	0	28	2292	0	1	1	0
67906	9	1	1	0	28	2292	0	1	1	0
67916	9	1	1	0	28	2292	0	1	1	0
67926	9	1	1	0	28	2292	0	1	1	0
67936	9	1	1	0	28	2292	0	1	1	0
67946	9	1	1	0	28	2292	0	1	1	0
67956	9	1	1	0	28	2292	0	1	1	0
67966	9	1	1	0	28	2292	0	1	1	0
67976	9	1	1	0	28	2292	0	1	1	0
67986	9	1	1	0	28	2292	0	1	1	0
67996	9	1	1	0	28	2292	0	1	1	0
68006	9	1	1	0	28	2292	0	1	1	0
68016	9	1	1	0	28	2292	0	1	1	0
68026	9	1	1	0	28	2292	0	1	1	0
68036	9	1	1	0	28	2292	0	1	1	0
68046	9	1	1	0	28	2292	0	1	1	0
68056	9	1	1	0	28	2292	0	1	1	0
68066	9	1	1	0	28	2292	0	1	1	0
68076	9	1	1	0	28	2292	0	1	1	0
68086	9	1	1	0	28	2292	0	1	1	0
68096	9	1	1	0	28	2292	0	1	1	0
68106	9	1	1	0	28	2292	0	1	1	0
68116	9	1	1	0	28	2292	0	1	1	0
68126	9	1	1	0	28	2292	0	1	1	0
68136	9	1	1	0	28	2292	0	1	1	0
68146	9	1	1	0	28	2292	0	1	1	0
68156	9	1	1	0	28	2292	0	1	1	0
68166	9	1	1	0	28	2292	0	1	1	0
68176	9	1	1	0	28	2292	0	1	1	0
68186	9	1	1	0	28	2292	0	1	1	0
68196	9	1	1	0	28	2292	0	1	1	0
68206	9	1	1	0	28	2292	0	1	1	0
68216	9	1	1	0	28	2292	0	1	1	0
68226	9	1	1	0	28	2292	0	1	1	0
68236	9	1	1	0	28	2292	0	1	1	0
68246	9	1	1	0	28	2292	0	1	1	0
68256	9	1	1	0	28	2292	0	1	1	0
68266	9	1	1	0	28	2292	0	1	1	0
68276	9	1	1	0	28	2292	0	1	1	0
68286	9	1	1	0	28	2292	0	1	1	0
68296	9	1	1	0	28	2292	0	1	1	0
68306	9	1	1	0	28	2292	0	1	1	0
68316	9	1	1	0	28	2292	0	1	1	0
68326	9	1	1	0	28	2292	0	1	1	0
68336	9	1	1	0	28	2292	0	1	1	0
68346	9	1	1	0	28	2292	0	1	1	0
68356	9	1	1	0	28	2292	0	1	1	0
68366	9	1	1	0	28	2292	0	1	1	0
68376	9	1	1	0	28	2292	0	1	1	0
68386	9	1	1	0	28	2292	0	1	1	0
68396	9	1	1	0	28	2292	0	1	1	0
68406	9	1	1	0	28	2292	0	1	1	0
68416	9	1	1	0	28	2292	0	1	1	0
68426	9	1	1	0	28	2292	0	1	1	0
68436	9	1	1	0	28	2292	0	1	1	0
68446	9	1	1	0	28	2292	0	1	1	0
68456	9	1	1	0	28	2292	0	1	1	0
68466	9	1	1	0	28	2292	0	1	1	0
68476	9	1	1	0	28	2292	0	1	1	0
68486	9	1	1	0	28	2292	0	1	1	0
68496	9	1	1	0	28	2292	0	1	1	0
68506	9	1	1	0	28	2292	0	1	1	0
68516	9	1	1	0	28	2292	0	1	1	0
68526	9	1	1	0	28	2292	0	1	1	0
68536	9	1	1	0	28	2292	0	1	1	0
68546	9	1	1	0	28	2292	0	1	1	0
68556	9	1	1	0	28	2292	0	1	1	0
68566	9	1	1	0	28	2292	0	1	1	0
68576	9	1	1	0	28	2292	0	1	1	0
68586	9	1	1	0	28	2292	0	1	1	0
68596	9	1	1	0	28	2292	0	1	1	0
68606	9	1	1	0	28	2292	0	1	1	0
68616	9	1	1	0	28	2292	0	1	1	0
68626	9	1	1	0	28	2292	0	1	1	0
68636	9	1	1	0	28	2292	0	1	1	0
68646	9	1	1	0	28	2292	0	1	1	0
68656	9	1	1	0	28	2292	0	1	1	0
68666	9	1	1	0	28	2292	0	1	1	0
68676	9	1	1	0	28	2292	0	1	1	0
68686	9	1	1	0	28	2292	0	1	1	0
68696	9	1	1	0	28	2292	0	1	1	0
68706	9	1	1	0	28	2292	0	1	1	0
68716	9	1	1	0	28	2292	0	1	1	0
68726	9	1	1	0	28	2292	0	1	1	0
68736	9	1	1	0	28	2292	0	1	1	0
68746	9	1	1	0	28	2292	0	1	1	0
68756	9	1	1	0	28	2292	0	1	1	0
68766	9	1	1	0	28	2292	0	1	1	0
68776	9	1	1	0	28	2292	0	1	1	0
68786	9	1	1	0	28	2292	0	1	1	0
68796	9	1	1	0	28	2292	0	1	1	0
68806	9	1	1	0	28	2292	0	1	1	0
68816	9	1	1	0	28	2292	0	1	1	0
68826	9	1	1	0	28	2292	0	1	1	0
68836	9	1	1	0	28	2292	0	1	1	0
68846	9	1	1	0	28	2292	0	1	1	0
68856	9	1	1	0	28	2292	0	1	1	0
68866	9	1	1	0	28	2292	0	1	1	0
68876	9	1	1	0	28	2292	0	1	1	0
68886	9	1	1	0	28	2292	0	1	1	0
68896	9	1	1	0	28	2292	0	1	1	0
68906	9	1	1	0	28	2292	0	1	1	0
68916	9	1	1	0	28	2292	0	1	1	0
68926	9	1	1	0	28	2292	0	1	1	0
68936	9	1	1	0	28	2292	0	1	1	0
68946	9	1	1	0	28	2292	0	1	1	0
68956	9	1	1	0	28	2292	0	1	1	0
68966	9	1	1	0	28	2292	0	1	1	0
68976	9	1	1	0	28	2292	0	1	1	0
68986	9	1	1	0	28	2292	0	1	1	0
68996	9	1	1	0	28	2292	0	1	1	0
69006	9	1	1	0	28	2292	0	1	1	0
69016	9	1	1	0	28	2292	0	1	1	0
69026	9	1	1	0	28	2292	0	1	1	0
69036	9	1	1	0	28	2292	0	1	1	0
69046	9	1	1	0	28	2292	0	1	1	0
69056	9	1	1	0	28	2292	0	1	1	0
69066	9	1	1	0	28	2292	0	1	1	0
69076	9	1	1	0	28	2292	0	1	1	0
69086	9	1	1	0	28	2292	0	1	1	0
69096	9	1	1	0	28	2292	0	1	1	0
69106	9	1	1	0	28	2292	0	1	1	0
69116	9	1	1	0	28	2292	0	1	1	0
69126	9	1	1	0	28	2292	0	1	1	0
69136	9	1	1	0	28	2292	0	1	1	0
69146	9	1	1	0	28	2292	0	1	1	0
69156	9	1	1	0	28	2292	0	1	1	0
69166	9	1	1	0	28	2292	0	1	1	0
69176	9	1	1	0	28	2292	0	1	1	0
69186	9	1	1	0	28	2292	0	1	1	0
69196	9	1	1	0	28	2292	0	1	1	0
69206	9	1	1	0	28	2292	0	1	1	0
69216	9	1	1	0	28	2292	0	1	1	0
69226	9	1	1	0	28	2292	0	1	1	0
69236	9	1	1	0	28	2292	0	1	1	0
69246	9	1	1	0	28	2292	0	1	1	0
69256	9	1	1	0	28	2292	0	1	1	0
69266	9	1	1	0	28	2292	0	1	1	0
69276	9	1	1	0	28	2292	0	1	1	0
69286	9	1	1	0	28	2292	0	1	1	0
69296	9	1	1	0	28	2292	0	1	1	0
69306	9	1	1	0	28	2292	0	1	1	0
69316	9	1	1	0	28	2292	0	1	1	0
69326	9	1	1	0	28	2292	0	1	1	0
69336	9	1	1	0	28	2292	0	1	1	0
69346	9	1	1	0	28	2292	0	1	1	0
69356	9	1	1	0	28	2292	0	1	1	0
69366	9	1	1	0	28	2292	0	1	1	0
69376	9	1	1	0	28	2292	0	1	1	0
69386	9	1	1	0	28	2292	0	1	1	0
69396	9	1	1	0	28	2292	0	1	1	0
69406	9	1	1	0	28	2292	0	1	1	0
69416	9	1	1	0	28	2292	0	1	1	0
69426	9	1	1	0	28	2292	0	1	1	0
69436	9	1	1	0	28	2292	0	1	1	0
69446	9	1	1	0	28	2292	0	1	1	0
69456	9	1	1	0	28	2292	0	1	1	0
69466	9	1	1	0	28	2292	0	1	1	0
69476	9	1	1	0	28	2292	0	1	1	0
69486	9	1	1	0	28	2292	0	1	1	0
69496	9	1	1	0	28	2292	0	1	1	0
69506	9	1	1	0	28	2292	0	1	1	0
69516	9	1	1	0	28	2292	0	1	1	0
69526	9	1	1	0	28	2292	0	1	1	0
69536	9	1	1	0	28	2292	0	1	1	0
69546	9	1	1	0	28	2292	0	1	1	0
69556	9	1	1	0	28	2292	0	1	1	0
69566	9	1	1	0	28	2292	0	1	1	0
69576	9	1	1	0	28	2292	0	1	1	0
69586	9	1	1	0	28	2292	0	1	1	0
69596	9	1	1	0	28	2292	0	1	1	0
69606	9	1	1	0	28	2292	0	1	1	0
69616	9	1	1	0	28	2292	0	1	1	0
69626	9	1	1	0	28	2292	0	1	1	0
69636	9	1	1	0	28	2292	0	1	1	0
69646	9	1	1	0	28	2292	0	1	1	0
69656	9	1	1	0	28	2292	0	1	1	0
69666	9	1	1	0	28	2292	0	1	1	0
69676	9	1	1	0	28	2292	0	1	1	0
69686	9	1	1	0	28	2292	0	1	1	0
69696	9	1	1	0	28	2292	0	1	1	0
69706	9	1	1	0	28	2292	0	1	1	0
69716	9	1	1	0	28	2292	0	1	1	0
69726	9	1	1	0	28	2292	0	1	1	0
69736	9	1	1	0	28	2292	0	1	1	0
69746	9	1	1	0	28	2292	0	1	1	0
69756	9	1	1	0	28	2292	0	1	1	0
69766	9	1	1	0	28	2292	0	1	1	0
69776	9	1	1	0	28	2292	0	1	1	0
69786	9	1	1	0	28	2292	0	1	1	0
69796	9	1	1	0	28	2292	0	1	1	0
69806	9	1	1	0	28	2292	0	1	1	0
69816	9	1	1	0	28	2292	0	1	1	0
69826	9	1	1	0	28	2292	0	1	1	0
69836	9	1	1	0	28	2292	0	1	1	0
69846	9	1	1	0	28	2292	0	1	1	0
69856	9	1	1	0	28	2292	0	1	1	0
69866	9	1	1	0	28	2292	0	1	1	0
69876	9	1	1	0	28	2292	0	1	1	0
69886	9	1	1	0	28	2292	0	1	1	0
69896	9	1	1	0	28	2292	0	1	1	0
69906	9	1	1	0	28	2292	0	1	1	0
69916	9	1	1	0	28	2292	0	1	1	0
69926	9	1	1	0	28	2292	0	1	1	0
69936	9	1	1	0	28	2292	0	1	1	0
69946	9	1	1	0	28	2292	0	1	1	0
69956	9	1	1	0	28	2292	0	1	1	0
69966	9	1	1	0	28	2292	0	1	1	0
69976	9	1	1	0	28	2292	0	1	1	0
69986	9	1	1	0	28	2292	0	1	1	0
69996	9	1	1	0	28	2292	0	1	1	0
70006	9	1	1	0	28	2292	0	1	1	0
70016	9	1	1	0	28	2292	0	1	1	0
70026	9	1	1	0	28	2292	0	1	1	0
70036	9	1	1	0	28	2292	0	1	1	0
70046	9	1	1	0	28	2292	0	1	1	0
70056	9	1	1	0	28	2292	0	1	1	0
70066	9	1	1	0	28	2292	0	1	1	0
70076	9	1	1	0	28	2292	0	1	1	0
70086	9	1	1	0	28	2292	0	1	1	0
70096	9	1	1	0	28	2292	0	1	1	0
70106	9	1	1	0	28	2292	0	1	1	0
70116	9	1	1	0	28	2292	0	1	1	0
70126	9	1	1	0	28	2292	0	1	1	0
70136	9	1	1	0	28	2292	0	1	1	0
70146	9	1	1	0	28	2292	0	1	1	0
70156	9	1	1	0	28	2292	0	1	1	0
70166	9	1	1	0	28	2292	0	1	1	0
70176	9	1	1	0	28	2292	0	1	1	0
70186	9	1	1	0	28	2292	0	1	1	0
70196	9	1	1	0	28	2292	0	1	1	0
70206	9	1	1	0	28	2292	0	1	1	0
70216	9	1	1	0	28	2292	0	1	1	0
70226	9	1	1	0	28	2292	0	1	1	0
70236	9	1	1	0	28	2292	0	1	1	0
70246	9	1	1	0	28	2292	0	1	1	0
70256	9	1	1	0	28	2292	0	1	1	0
70266	9	1	1	0	28	2292	0	1	1	0
70276	9	1	1	0	28	2292	0	1	1	0
70286	9	1	1	0	28	2292	0	1	1	0
70296	9	1	1	0	28	2292	0	1	1	0
70306	9	1	1	0	28	2292	0	1	1	0
70316	9	1	1	0	28	2292	0	1	1	0
70326	9	1	1	0	28	2292	0	1	1	0
70336	9	1	1	0	28	2292	0	1	1	0
70346	9	1	1	0	28	2292	0	1	1	0
70356	9	1	1	0	28	2292	0	1	1	0
70366	9	1	1	0	28	2292	0	1	1	0
70376	9	1	1	0	28	2292	0	1	1	0
70386	9	1	1	0	28	2292	0	1	1	0
70396	9	1	1	0	28	2292	0	1	1	0
70406	9	1	1	0	28	2292	0	1	1	0
70416	9	1	1	0	28	2292	0	1	1	0
70426	9	1	1	0	28	2292	0	1	1	0
70436	9	1	1	0	28	2292	0	1	1	0
70446	9	1	1	0	28	2292	0	1	1	0
70456	9	1	1	0	28	2292	0	1	1	0
70466	9	1	1	0	28	2292	0	1	1	0
70476	9	1	1	0	28	2292	0	1	1	0
70486	9	1	1	0	28	2292	0	1	1	0
70496	9	1	1	0	28	2292	0	1	1	0
70506	9	1	1	0	28	2292	0	1	1	0
70516	9	1	1	0	28	2292	0	1	1	0
70526	9	1	1	0	28	2292	0	1	1	0
70536	9	1	1	0	28	2292	0	1	1	0
70546	9	1	1	0	28	2292	0	1	1	0
70556	9	1	1	0	28	2292	0	1	1	0
70566	9	1	1	0	28	2292	0	1	1	0
70576	9	1	1	0	28	2292	0	1	1	0
70586	9	1	1	0	28	2292	0	1	1	0
70596	9	1	1	0	28	2292	0	1	1	0
70606	9	1	1	0	28	2292	0	1	1	0
70616	9	1	1	0	28	2292	0	1	1	0
70626	9	1	1	0	28	2292	0	1	1	0
70636	9	1	1	0	28	2292	0	1	1	0
70646	9	1	1	0	28	2292	0	1	1	0
70656	9	1	1	0	28	2292	0	1	1	0
70666	9	1	1	0	28	2292	0	1	1	0
70676	9	1	1	0	28	2292	0	1	1	0
70686	9	1	1	0	28	2292	0	1	1	0
70696	9	1	1	0	28	2292	0	1	1	0
70706	9	1	1	0	28	2292	0	1	1	0
70716	9	1	1	0	28	2292	0	1	1	0
70726	9	1	1	0	28	2292	0	1	1	0
70736	9	1	1	0	28	2292	0	1	1	0
70746	9	1	1	0	28	2292	0	1	1	0
70756	9	1	1	0	28	2292	0	1	1	0
70766	9	1	1	0	28	2292	0	1	1	0
70776	9	1	1	0	28	2292	0	1	1	0
70786	9	1	1	0	28	2292	0	1	1	0
70796	9	1	1	0	28	2292	0	1	1	0
70806	9	1	1	0	28	2292	0	1	1	0
70816	9	1	1	0	28	2292	0	1	1	0
70826	9	1	1	0	28	2292	0	1	1	0
70836	9	1	1	0	28	2292	0	1	1	0
70846	9	1	1	0	28	2292	0	1	1	0
70856	9	1	1	0	28	2292	0	1	1	0
70866	9	1	1	0	28	2292	0	1	1	0
70876	9	1	1	0	28	2292	0	1	1	0
70886	9	1	1	0	28	2292	0	1	1	0
70896	9	1	1	0	28	2292	0	1	1	0
70906	9	1	1	0	28	2292	0	1	1	0
70916	9	1	1	0	28	2292	0	1	1	0
70926	9	1	1	0	28	2292	0	1	1	0
70936	9	1	1	0	28	2292	0	1	1	0
70946	9	1	1	0	28	2292	0	1	1	0
70956	9	1	1	0	28	2292	0	1	1	0
70966	9	1	1	0	28	2292	0	1	1	0
70976	9	1	1	0	28	2292	0	1	1	0
70986	9	1	1	0	28	2292	0	1	1	0
70996	9	1	1	0	28	2292	0	1	1	0
71006	9	1	1	0	28	2292	0	1	1	0
71016	9	1	1	0	28	2292	0	1	1	0
71026	9	1	1	0	28	2292	0	1	1	0
71036	9	1	1	0	28	2292	0	1	1	0
71046	9	1	1	0	28	2292	0	1	1	0
71056	9	1	1	0	28	2292	0	1	1	0
71066	9	1	1	0	28	2292	0	1	1	0
71076	9	1	1	0	28	2292	0	1	1	0
71086	9	1	1	0	28	2292	0	1	1	0
71096	9	1	1	0	28	2292	0	1	1	0
71106	9	1	1	0	28	2292	0	1	1	0
71116	9	1	1	0	28	2292	0	1	1	0
71126	9	1	1	0	28	2292	0	1	1	0
71136	9	1	1	0	28	2292	0	1	1	0
71146	9	1	1	0	28	2292	0	1	1	0
71156	9	1	1	0	28	2292	0	1	1	0
71166	9	1	1	0	28	2292	0	1	1	0
71176	9	1	1	0	28	2292	0	1	1	0
71186	9	1	1	0	28	2292	0	1	1	0
71196	9	1	1	0	28	2292	0	1	1	0
71206	9	1	1	0	28	2292	0	1	1	0
71216	9	1	1	0	28	2292	0	1	1	0
71226	9	1	1	0	28	2292	0	1	1	0
71236	9	1	1	0	28	2292	0	1	1	0
71246	9	1	1	0	28	2292	0	1	1	0
71256	9	1	1	0	28	2292	0	1	1	0
71266	9	1	1	0	28	2292	0	1	1	0
71276	9	1	1	0	28	2292	0	1	1	0
71286	9	1	1	0	28	2292	0	1	1	0
71296	9	1	1	0	28	2292	0	1	1	0
71306	9	1	1	0	28	2292	0	1	1	0
71316	9	1	1	0	28	2292	0	1	1	0
71326	9	1	1	0	28	2292	0	1	1	0
71336	9	1	1	0	28	2292	0	1	1	0
