% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
46.68	5	1	4669	1	1	28	2292	0
46.682	5	1	4669	3	1	28	2292	0
46.69	5	1	4670	1	1	28	2292	0
46.692	5	1	4670	3	1	28	2292	0
46.7	5	1	4671	1	1	28	2292	0
46.702	5	1	4671	3	1	28	2292	0
46.71	5	1	4672	1	1	28	2292	0
46.712	5	1	4672	3	1	28	2292	0
46.72	5	1	4673	1	1	28	2292	0
46.722	5	1	4673	3	1	28	2292	0
46.73	5	1	4674	1	1	28	2292	0
46.732	5	1	4674	3	1	28	2292	0
46.74	5	1	4675	1	1	28	2292	0
46.742	5	1	4675	3	1	28	2292	0
46.75	5	1	4676	1	1	28	2292	0
46.752	5	1	4676	3	1	28	2292	0
46.76	5	1	4677	1	1	28	2292	0
46.762	5	1	4677	3	1	28	2292	0
46.77	5	1	4678	1	1	28	2292	0
46.772	5	1	4678	3	1	28	2292	0
46.78	5	1	4679	1	1	28	2292	0
46.782	5	1	4679	3	1	28	2292	0
46.79	5	1	4680	1	1	28	2292	0
46.792	5	1	4680	3	1	28	2292	0
46.8	5	1	4681	1	1	28	2292	0
46.802	5	1	4681	3	1	28	2292	0
46.81	5	1	4682	1	1	28	2292	0
46.812	5	1	4682	3	1	28	2292	0
46.82	5	1	4683	1	1	28	2292	0
46.822	5	1	4683	3	1	28	2292	0
46.83	5	1	4684	1	1	28	2292	0
46.832	5	1	4684	3	1	28	2292	0
46.84	5	1	4685	1	1	28	2292	0
46.842	5	1	4685	3	1	28	2292	0
46.85	5	1	4686	1	1	28	2292	0
46.852	5	1	4686	3	1	28	2292	0
46.86	5	1	4687	1	1	28	2292	0
46.862	5	1	4687	3	1	28	2292	0
46.87	5	1	4688	1	1	28	2292	0
46.872	5	1	4688	3	1	28	2292	0
46.88	5	1	4689	1	1	28	2292	0
46.882	5	1	4689	3	1	28	2292	0
46.89	5	1	4690	1	1	28	2292	0
46.892	5	1	4690	3	1	28	2292	0
46.9	5	1	4691	1	1	28	2292	0
46.902	5	1	4691	3	1	28	2292	0
46.91	5	1	4692	1	1	28	2292	0
46.912	5	1	4692	3	1	28	2292	0
46.92	5	1	4693	1	1	28	2292	0
46.922	5	1	4693	3	1	28	2292	0
46.93	5	1	4694	1	1	28	2292	0
46.932	5	1	4694	3	1	28	2292	0
46.94	5	1	4695	1	1	28	2292	0
46.942	5	1	4695	3	1	28	2292	0
46.95	5	1	4696	1	1	28	2292	0
46.952	5	1	4696	3	1	28	2292	0
46.96	5	1	4697	1	1	28	2292	0
46.962	5	1	4697	3	1	28	2292	0
46.97	5	1	4698	1	1	28	2292	0
46.972	5	1	4698	3	1	28	2292	0
46.98	5	1	4699	1	1	28	2292	0
46.982	5	1	4699	3	1	28	2292	0
46.99	5	1	4700	1	1	28	2292	0
46.992	5	1	4700	3	1	28	2292	0
47	5	1	4701	1	1	28	2292	0
47.002	5	1	4701	3	1	28	2292	0
47.01	5	1	4702	1	1	28	2292	0
47.012	5	1	4702	3	1	28	2292	0
47.02	5	1	4703	1	1	28	2292	0
47.022	5	1	4703	3	1	28	2292	0
47.03	5	1	4704	1	1	28	2292	0
47.032	5	1	4704	3	1	28	2292	0
47.04	5	1	4705	1	1	28	2292	0
47.042	5	1	4705	3	1	28	2292	0
47.05	5	1	4706	1	1	28	2292	0
47.052	5	1	4706	3	1	28	2292	0
47.06	5	1	4707	1	1	28	2292	0
47.062	5	1	4707	3	1	28	2292	0
47.07	5	1	4708	1	1	28	2292	0
47.072	5	1	4708	3	1	28	2292	0
47.08	5	1	4709	1	1	28	2292	0
47.082	5	1	4709	3	1	28	2292	0
47.09	5	1	4710	1	1	28	2292	0
47.092	5	1	4710	3	1	28	2292	0
47.1	5	1	4711	1	1	28	2292	0
47.102	5	1	4711	3	1	28	2292	0
47.11	5	1	4712	1	1	28	2292	0
47.112	5	1	4712	3	1	28	2292	0
47.12	5	1	4713	1	1	28	2292	0
47.122	5	1	4713	3	1	28	2292	0
47.13	5	1	4714	1	1	28	2292	0
47.132	5	1	4714	3	1	28	2292	0
47.14	5	1	4715	1	1	28	2292	0
47.142	5	1	4715	3	1	28	2292	0
47.15	5	1	4716	1	1	28	2292	0
47.152	5	1	4716	3	1	28	2292	0
47.16	5	1	4717	1	1	28	2292	0
47.162	5	1	4717	3	1	28	2292	0
47.17	5	1	4718	1	1	28	2292	0
47.172	5	1	4718	3	1	28	2292	0
47.18	5	1	4719	1	1	28	2292	0
47.182	5	1	4719	3	1	28	2292	0
47.19	5	1	4720	1	1	28	2292	0
47.192	5	1	4720	3	1	28	2292	0
47.2	5	1	4721	1	1	28	2292	0
47.202	5	1	4721	3	1	28	2292	0
47.21	5	1	4722	1	1	28	2292	0
47.212	5	1	4722	3	1	28	2292	0
47.22	5	1	4723	1	1	28	2292	0
47.222	5	1	4723	3	1	28	2292	0
47.23	5	1	4724	1	1	28	2292	0
47.232	5	1	4724	3	1	28	2292	0
47.24	5	1	4725	1	1	28	2292	0
47.242	5	1	4725	3	1	28	2292	0
47.25	5	1	4726	1	1	28	2292	0
47.252	5	1	4726	3	1	28	2292	0
47.26	5	1	4727	1	1	28	2292	0
47.262	5	1	4727	3	1	28	2292	0
47.27	5	1	4728	1	1	28	2292	0
47.272	5	1	4728	3	1	28	2292	0
47.28	5	1	4729	1	1	28	2292	0
47.282	5	1	4729	3	1	28	2292	0
47.29	5	1	4730	1	1	28	2292	0
47.292	5	1	4730	3	1	28	2292	0
47.3	5	1	4731	1	1	28	2292	0
47.302	5	1	4731	3	1	28	2292	0
47.31	5	1	4732	1	1	28	2292	0
47.312	5	1	4732	3	1	28	2292	0
47.32	5	1	4733	1	1	28	2292	0
47.322	5	1	4733	3	1	28	2292	0
47.33	5	1	4734	1	1	28	2292	0
47.332	5	1	4734	3	1	28	2292	0
47.34	5	1	4735	1	1	28	2292	0
47.342	5	1	4735	3	1	28	2292	0
47.35	5	1	4736	1	1	28	2292	0
47.352	5	1	4736	3	1	28	2292	0
47.36	5	1	4737	1	1	28	2292	0
47.362	5	1	4737	3	1	28	2292	0
47.37	5	1	4738	1	1	28	2292	0
47.372	5	1	4738	3	1	28	2292	0
47.38	5	1	4739	1	1	28	2292	0
47.382	5	1	4739	3	1	28	2292	0
47.39	5	1	4740	1	1	28	2292	0
47.392	5	1	4740	3	1	28	2292	0
47.4	5	1	4741	1	1	28	2292	0
47.402	5	1	4741	3	1	28	2292	0
47.41	5	1	4742	1	1	28	2292	0
47.412	5	1	4742	3	1	28	2292	0
47.42	5	1	4743	1	1	28	2292	0
47.422	5	1	4743	3	1	28	2292	0
47.43	5	1	4744	1	1	28	2292	0
47.432	5	1	4744	3	1	28	2292	0
47.44	5	1	4745	1	1	28	2292	0
47.442	5	1	4745	3	1	28	2292	0
47.45	5	1	4746	1	1	28	2292	0
47.452	5	1	4746	3	1	28	2292	0
47.46	5	1	4747	1	1	28	2292	0
47.462	5	1	4747	3	1	28	2292	0
47.47	5	1	4748	1	1	28	2292	0
47.472	5	1	4748	3	1	28	2292	0
47.48	5	1	4749	1	1	28	2292	0
47.482	5	1	4749	3	1	28	2292	0
47.49	5	1	4750	1	1	28	2292	0
47.492	5	1	4750	3	1	28	2292	0
47.5	5	1	4751	1	1	28	2292	0
47.502	5	1	4751	3	1	28	2292	0
47.51	5	1	4752	1	1	28	2292	0
47.512	5	1	4752	3	1	28	2292	0
47.52	5	1	4753	1	1	28	2292	0
47.522	5	1	4753	3	1	28	2292	0
47.53	5	1	4754	1	1	28	2292	0
47.532	5	1	4754	3	1	28	2292	0
47.54	5	1	4755	1	1	28	2292	0
47.542	5	1	4755	3	1	28	2292	0
47.55	5	1	4756	1	1	28	2292	0
47.552	5	1	4756	3	1	28	2292	0
47.56	5	1	4757	1	1	28	2292	0
47.562	5	1	4757	3	1	28	2292	0
47.57	5	1	4758	1	1	28	2292	0
47.572	5	1	4758	3	1	28	2292	0
47.58	5	1	4759	1	1	28	2292	0
47.582	5	1	4759	3	1	28	2292	0
47.59	5	1	4760	1	1	28	2292	0
47.592	5	1	4760	3	1	28	2292	0
47.6	5	1	4761	1	1	28	2292	0
47.602	5	1	4761	3	1	28	2292	0
47.61	5	1	4762	1	1	28	2292	0
47.612	5	1	4762	3	1	28	2292	0
47.62	5	1	4763	1	1	28	2292	0
47.622	5	1	4763	3	1	28	2292	0
47.63	5	1	4764	1	1	28	2292	0
47.632	5	1	4764	3	1	28	2292	0
47.64	5	1	4765	1	1	28	2292	0
47.642	5	1	4765	3	1	28	2292	0
47.65	5	1	4766	1	1	28	2292	0
47.652	5	1	4766	3	1	28	2292	0
47.66	5	1	4767	1	1	28	2292	0
47.662	5	1	4767	3	1	28	2292	0
47.67	5	1	4768	1	1	28	2292	0
47.672	5	1	4768	3	1	28	2292	0
47.68	5	1	4769	1	1	28	2292	0
47.682	5	1	4769	3	1	28	2292	0
47.69	5	1	4770	1	1	28	2292	0
47.692	5	1	4770	3	1	28	2292	0
47.7	5	1	4771	1	1	28	2292	0
47.702	5	1	4771	3	1	28	2292	0
47.71	5	1	4772	1	1	28	2292	0
47.712	5	1	4772	3	1	28	2292	0
47.72	5	1	4773	1	1	28	2292	0
47.722	5	1	4773	3	1	28	2292	0
47.73	5	1	4774	1	1	28	2292	0
47.732	5	1	4774	3	1	28	2292	0
47.74	5	1	4775	1	1	28	2292	0
47.742	5	1	4775	3	1	28	2292	0
47.75	5	1	4776	1	1	28	2292	0
47.752	5	1	4776	3	1	28	2292	0
47.76	5	1	4777	1	1	28	2292	0
47.762	5	1	4777	3	1	28	2292	0
47.77	5	1	4778	1	1	28	2292	0
47.772	5	1	4778	3	1	28	2292	0
47.78	5	1	4779	1	1	28	2292	0
47.782	5	1	4779	3	1	28	2292	0
47.79	5	1	4780	1	1	28	2292	0
47.792	5	1	4780	3	1	28	2292	0
47.8	5	1	4781	1	1	28	2292	0
47.802	5	1	4781	3	1	28	2292	0
47.81	5	1	4782	1	1	28	2292	0
47.812	5	1	4782	3	1	28	2292	0
47.82	5	1	4783	1	1	28	2292	0
47.822	5	1	4783	3	1	28	2292	0
47.83	5	1	4784	1	1	28	2292	0
47.832	5	1	4784	3	1	28	2292	0
47.84	5	1	4785	1	1	28	2292	0
47.842	5	1	4785	3	1	28	2292	0
47.85	5	1	4786	1	1	28	2292	0
47.852	5	1	4786	3	1	28	2292	0
47.86	5	1	4787	1	1	28	2292	0
47.862	5	1	4787	3	1	28	2292	0
47.87	5	1	4788	1	1	28	2292	0
47.872	5	1	4788	3	1	28	2292	0
47.88	5	1	4789	1	1	28	2292	0
47.882	5	1	4789	3	1	28	2292	0
47.89	5	1	4790	1	1	28	2292	0
47.892	5	1	4790	3	1	28	2292	0
47.9	5	1	4791	1	1	28	2292	0
47.902	5	1	4791	3	1	28	2292	0
47.91	5	1	4792	1	1	28	2292	0
47.912	5	1	4792	3	1	28	2292	0
47.92	5	1	4793	1	1	28	2292	0
47.922	5	1	4793	3	1	28	2292	0
47.93	5	1	4794	1	1	28	2292	0
47.932	5	1	4794	3	1	28	2292	0
47.94	5	1	4795	1	1	28	2292	0
47.942	5	1	4795	3	1	28	2292	0
47.95	5	1	4796	1	1	28	2292	0
47.952	5	1	4796	3	1	28	2292	0
47.96	5	1	4797	1	1	28	2292	0
47.962	5	1	4797	3	1	28	2292	0
47.97	5	1	4798	1	1	28	2292	0
47.972	5	1	4798	3	1	28	2292	0
47.98	5	1	4799	1	1	28	2292	0
47.982	5	1	4799	3	1	28	2292	0
47.99	5	1	4800	1	1	28	2292	0
47.992	5	1	4800	3	1	28	2292	0
48	5	1	4801	1	1	28	2292	0
48.002	5	1	4801	3	1	28	2292	0
48.01	5	1	4802	1	1	28	2292	0
48.012	5	1	4802	3	1	28	2292	0
48.02	5	1	4803	1	1	28	2292	0
48.022	5	1	4803	3	1	28	2292	0
48.03	5	1	4804	1	1	28	2292	0
48.032	5	1	4804	3	1	28	2292	0
48.04	5	1	4805	1	1	28	2292	0
48.042	5	1	4805	3	1	28	2292	0
48.05	5	1	4806	1	1	28	2292	0
48.052	5	1	4806	3	1	28	2292	0
48.06	5	1	4807	1	1	28	2292	0
48.062	5	1	4807	3	1	28	2292	0
48.07	5	1	4808	1	1	28	2292	0
48.072	5	1	4808	3	1	28	2292	0
48.08	5	1	4809	1	1	28	2292	0
48.082	5	1	4809	3	1	28	2292	0
48.09	5	1	4810	1	1	28	2292	0
48.092	5	1	4810	3	1	28	2292	0
48.1	5	1	4811	1	1	28	2292	0
48.102	5	1	4811	3	1	28	2292	0
48.11	5	1	4812	1	1	28	2292	0
48.112	5	1	4812	3	1	28	2292	0
48.12	5	1	4813	1	1	28	2292	0
48.122	5	1	4813	3	1	28	2292	0
48.13	5	1	4814	1	1	28	2292	0
48.132	5	1	4814	3	1	28	2292	0
48.14	5	1	4815	1	1	28	2292	0
48.142	5	1	4815	3	1	28	2292	0
48.15	5	1	4816	1	1	28	2292	0
48.152	5	1	4816	3	1	28	2292	0
48.16	5	1	4817	1	1	28	2292	0
48.162	5	1	4817	3	1	28	2292	0
48.17	5	1	4818	1	1	28	2292	0
48.172	5	1	4818	3	1	28	2292	0
48.18	5	1	4819	1	1	28	2292	0
48.182	5	1	4819	3	1	28	2292	0
48.19	5	1	4820	1	1	28	2292	0
48.192	5	1	4820	3	1	28	2292	0
48.2	5	1	4821	1	1	28	2292	0
48.202	5	1	4821	3	1	28	2292	0
48.21	5	1	4822	1	1	28	2292	0
48.212	5	1	4822	3	1	28	2292	0
48.22	5	1	4823	1	1	28	2292	0
48.222	5	1	4823	3	1	28	2292	0
48.23	5	1	4824	1	1	28	2292	0
48.232	5	1	4824	3	1	28	2292	0
48.24	5	1	4825	1	1	28	2292	0
48.242	5	1	4825	3	1	28	2292	0
48.25	5	1	4826	1	1	28	2292	0
48.252	5	1	4826	3	1	28	2292	0
48.26	5	1	4827	1	1	28	2292	0
48.262	5	1	4827	3	1	28	2292	0
48.27	5	1	4828	1	1	28	2292	0
48.272	5	1	4828	3	1	28	2292	0
48.28	5	1	4829	1	1	28	2292	0
48.282	5	1	4829	3	1	28	2292	0
48.29	5	1	4830	1	1	28	2292	0
48.292	5	1	4830	3	1	28	2292	0
48.3	5	1	4831	1	1	28	2292	0
48.302	5	1	4831	3	1	28	2292	0
48.31	5	1	4832	1	1	28	2292	0
48.312	5	1	4832	3	1	28	2292	0
48.32	5	1	4833	1	1	28	2292	0
48.322	5	1	4833	3	1	28	2292	0
48.33	5	1	4834	1	1	28	2292	0
48.332	5	1	4834	3	1	28	2292	0
48.34	5	1	4835	1	1	28	2292	0
48.342	5	1	4835	3	1	28	2292	0
48.35	5	1	4836	1	1	28	2292	0
48.352	5	1	4836	3	1	28	2292	0
48.36	5	1	4837	1	1	28	2292	0
48.362	5	1	4837	3	1	28	2292	0
48.37	5	1	4838	1	1	28	2292	0
48.372	5	1	4838	3	1	28	2292	0
48.38	5	1	4839	1	1	28	2292	0
48.382	5	1	4839	3	1	28	2292	0
48.39	5	1	4840	1	1	28	2292	0
48.392	5	1	4840	3	1	28	2292	0
48.4	5	1	4841	1	1	28	2292	0
48.402	5	1	4841	3	1	28	2292	0
48.41	5	1	4842	1	1	28	2292	0
48.412	5	1	4842	3	1	28	2292	0
48.42	5	1	4843	1	1	28	2292	0
48.422	5	1	4843	3	1	28	2292	0
48.43	5	1	4844	1	1	28	2292	0
48.432	5	1	4844	3	1	28	2292	0
48.44	5	1	4845	1	1	28	2292	0
48.442	5	1	4845	3	1	28	2292	0
48.45	5	1	4846	1	1	28	2292	0
48.452	5	1	4846	3	1	28	2292	0
48.46	5	1	4847	1	1	28	2292	0
48.462	5	1	4847	3	1	28	2292	0
48.47	5	1	4848	1	1	28	2292	0
48.472	5	1	4848	3	1	28	2292	0
48.48	5	1	4849	1	1	28	2292	0
48.482	5	1	4849	3	1	28	2292	0
48.49	5	1	4850	1	1	28	2292	0
48.492	5	1	4850	3	1	28	2292	0
48.5	5	1	4851	1	1	28	2292	0
48.502	5	1	4851	3	1	28	2292	0
48.51	5	1	4852	1	1	28	2292	0
48.512	5	1	4852	3	1	28	2292	0
48.52	5	1	4853	1	1	28	2292	0
48.522	5	1	4853	3	1	28	2292	0
48.53	5	1	4854	1	1	28	2292	0
48.532	5	1	4854	3	1	28	2292	0
48.54	5	1	4855	1	1	28	2292	0
48.542	5	1	4855	3	1	28	2292	0
48.55	5	1	4856	1	1	28	2292	0
48.552	5	1	4856	3	1	28	2292	0
48.56	5	1	4857	1	1	28	2292	0
48.562	5	1	4857	3	1	28	2292	0
48.57	5	1	4858	1	1	28	2292	0
48.572	5	1	4858	3	1	28	2292	0
48.58	5	1	4859	1	1	28	2292	0
48.582	5	1	4859	3	1	28	2292	0
48.59	5	1	4860	1	1	28	2292	0
48.592	5	1	4860	3	1	28	2292	0
48.6	5	1	4861	1	1	28	2292	0
48.602	5	1	4861	3	1	28	2292	0
48.61	5	1	4862	1	1	28	2292	0
48.612	5	1	4862	3	1	28	2292	0
48.62	5	1	4863	1	1	28	2292	0
48.622	5	1	4863	3	1	28	2292	0
48.63	5	1	4864	1	1	28	2292	0
48.632	5	1	4864	3	1	28	2292	0
48.64	5	1	4865	1	1	28	2292	0
48.642	5	1	4865	3	1	28	2292	0
48.65	5	1	4866	1	1	28	2292	0
48.652	5	1	4866	3	1	28	2292	0
48.66	5	1	4867	1	1	28	2292	0
48.662	5	1	4867	3	1	28	2292	0
48.67	5	1	4868	1	1	28	2292	0
48.672	5	1	4868	3	1	28	2292	0
48.68	5	1	4869	1	1	28	2292	0
48.682	5	1	4869	3	1	28	2292	0
48.69	5	1	4870	1	1	28	2292	0
48.692	5	1	4870	3	1	28	2292	0
48.7	5	1	4871	1	1	28	2292	0
48.702	5	1	4871	3	1	28	2292	0
48.71	5	1	4872	1	1	28	2292	0
48.712	5	1	4872	3	1	28	2292	0
48.72	5	1	4873	1	1	28	2292	0
48.722	5	1	4873	3	1	28	2292	0
48.73	5	1	4874	1	1	28	2292	0
48.732	5	1	4874	3	1	28	2292	0
48.74	5	1	4875	1	1	28	2292	0
48.742	5	1	4875	3	1	28	2292	0
48.75	5	1	4876	1	1	28	2292	0
48.752	5	1	4876	3	1	28	2292	0
48.76	5	1	4877	1	1	28	2292	0
48.762	5	1	4877	3	1	28	2292	0
48.77	5	1	4878	1	1	28	2292	0
48.772	5	1	4878	3	1	28	2292	0
48.78	5	1	4879	1	1	28	2292	0
48.782	5	1	4879	3	1	28	2292	0
48.79	5	1	4880	1	1	28	2292	0
48.792	5	1	4880	3	1	28	2292	0
48.8	5	1	4881	1	1	28	2292	0
48.802	5	1	4881	3	1	28	2292	0
48.81	5	1	4882	1	1	28	2292	0
48.812	5	1	4882	3	1	28	2292	0
48.82	5	1	4883	1	1	28	2292	0
48.822	5	1	4883	3	1	28	2292	0
48.83	5	1	4884	1	1	28	2292	0
48.832	5	1	4884	3	1	28	2292	0
48.84	5	1	4885	1	1	28	2292	0
48.842	5	1	4885	3	1	28	2292	0
48.85	5	1	4886	1	1	28	2292	0
48.852	5	1	4886	3	1	28	2292	0
48.86	5	1	4887	1	1	28	2292	0
48.862	5	1	4887	3	1	28	2292	0
48.87	5	1	4888	1	1	28	2292	0
48.872	5	1	4888	3	1	28	2292	0
48.88	5	1	4889	1	1	28	2292	0
48.882	5	1	4889	3	1	28	2292	0
48.89	5	1	4890	1	1	28	2292	0
48.892	5	1	4890	3	1	28	2292	0
48.9	5	1	4891	1	1	28	2292	0
48.902	5	1	4891	3	1	28	2292	0
48.91	5	1	4892	1	1	28	2292	0
48.912	5	1	4892	3	1	28	2292	0
48.92	5	1	4893	1	1	28	2292	0
48.922	5	1	4893	3	1	28	2292	0
48.93	5	1	4894	1	1	28	2292	0
48.932	5	1	4894	3	1	28	2292	0
48.94	5	1	4895	1	1	28	2292	0
48.942	5	1	4895	3	1	28	2292	0
48.95	5	1	4896	1	1	28	2292	0
48.952	5	1	4896	3	1	28	2292	0
48.96	5	1	4897	1	1	28	2292	0
48.962	5	1	4897	3	1	28	2292	0
48.97	5	1	4898	1	1	28	2292	0
48.972	5	1	4898	3	1	28	2292	0
48.98	5	1	4899	1	1	28	2292	0
48.982	5	1	4899	3	1	28	2292	0
48.99	5	1	4900	1	1	28	2292	0
48.992	5	1	4900	3	1	28	2292	0
49	5	1	4901	1	1	28	2292	0
49.002	5	1	4901	3	1	28	2292	0
49.01	5	1	4902	1	1	28	2292	0
49.012	5	1	4902	3	1	28	2292	0
49.02	5	1	4903	1	1	28	2292	0
49.022	5	1	4903	3	1	28	2292	0
49.03	5	1	4904	1	1	28	2292	0
49.032	5	1	4904	3	1	28	2292	0
49.04	5	1	4905	1	1	28	2292	0
49.042	5	1	4905	3	1	28	2292	0
49.05	5	1	4906	1	1	28	2292	0
49.052	5	1	4906	3	1	28	2292	0
49.06	5	1	4907	1	1	28	2292	0
49.062	5	1	4907	3	1	28	2292	0
49.07	5	1	4908	1	1	28	2292	0
49.072	5	1	4908	3	1	28	2292	0
49.08	5	1	4909	1	1	28	2292	0
49.082	5	1	4909	3	1	28	2292	0
49.09	5	1	4910	1	1	28	2292	0
49.092	5	1	4910	3	1	28	2292	0
49.1	5	1	4911	1	1	28	2292	0
49.102	5	1	4911	3	1	28	2292	0
49.11	5	1	4912	1	1	28	2292	0
49.112	5	1	4912	3	1	28	2292	0
49.12	5	1	4913	1	1	28	2292	0
49.122	5	1	4913	3	1	28	2292	0
49.13	5	1	4914	1	1	28	2292	0
49.132	5	1	4914	3	1	28	2292	0
49.14	5	1	4915	1	1	28	2292	0
49.142	5	1	4915	3	1	28	2292	0
49.15	5	1	4916	1	1	28	2292	0
49.152	5	1	4916	3	1	28	2292	0
49.16	5	1	4917	1	1	28	2292	0
49.162	5	1	4917	3	1	28	2292	0
49.17	5	1	4918	1	1	28	2292	0
49.172	5	1	4918	3	1	28	2292	0
49.18	5	1	4919	1	1	28	2292	0
49.182	5	1	4919	3	1	28	2292	0
49.19	5	1	4920	1	1	28	2292	0
49.192	5	1	4920	3	1	28	2292	0
49.2	5	1	4921	1	1	28	2292	0
49.202	5	1	4921	3	1	28	2292	0
49.21	5	1	4922	1	1	28	2292	0
49.212	5	1	4922	3	1	28	2292	0
49.22	5	1	4923	1	1	28	2292	0
49.222	5	1	4923	3	1	28	2292	0
49.23	5	1	4924	1	1	28	2292	0
49.232	5	1	4924	3	1	28	2292	0
49.24	5	1	4925	1	1	28	2292	0
49.242	5	1	4925	3	1	28	2292	0
49.25	5	1	4926	1	1	28	2292	0
49.252	5	1	4926	3	1	28	2292	0
49.26	5	1	4927	1	1	28	2292	0
49.262	5	1	4927	3	1	28	2292	0
49.27	5	1	4928	1	1	28	2292	0
49.272	5	1	4928	3	1	28	2292	0
49.28	5	1	4929	1	1	28	2292	0
49.282	5	1	4929	3	1	28	2292	0
49.29	5	1	4930	1	1	28	2292	0
49.292	5	1	4930	3	1	28	2292	0
49.3	5	1	4931	1	1	28	2292	0
49.302	5	1	4931	3	1	28	2292	0
49.31	5	1	4932	1	1	28	2292	0
49.312	5	1	4932	3	1	28	2292	0
49.32	5	1	4933	1	1	28	2292	0
49.322	5	1	4933	3	1	28	2292	0
49.33	5	1	4934	1	1	28	2292	0
49.332	5	1	4934	3	1	28	2292	0
49.34	5	1	4935	1	1	28	2292	0
49.342	5	1	4935	3	1	28	2292	0
49.35	5	1	4936	1	1	28	2292	0
49.352	5	1	4936	3	1	28	2292	0
49.36	5	1	4937	1	1	28	2292	0
49.362	5	1	4937	3	1	28	2292	0
49.37	5	1	4938	1	1	28	2292	0
49.372	5	1	4938	3	1	28	2292	0
49.38	5	1	4939	1	1	28	2292	0
49.382	5	1	4939	3	1	28	2292	0
49.39	5	1	4940	1	1	28	2292	0
49.392	5	1	4940	3	1	28	2292	0
49.4	5	1	4941	1	1	28	2292	0
49.402	5	1	4941	3	1	28	2292	0
49.41	5	1	4942	1	1	28	2292	0
49.412	5	1	4942	3	1	28	2292	0
49.42	5	1	4943	1	1	28	2292	0
49.422	5	1	4943	3	1	28	2292	0
49.43	5	1	4944	1	1	28	2292	0
49.432	5	1	4944	3	1	28	2292	0
49.44	5	1	4945	1	1	28	2292	0
49.442	5	1	4945	3	1	28	2292	0
49.45	5	1	4946	1	1	28	2292	0
49.452	5	1	4946	3	1	28	2292	0
49.46	5	1	4947	1	1	28	2292	0
49.462	5	1	4947	3	1	28	2292	0
49.47	5	1	4948	1	1	28	2292	0
49.472	5	1	4948	3	1	28	2292	0
49.48	5	1	4949	1	1	28	2292	0
49.482	5	1	4949	3	1	28	2292	0
49.49	5	1	4950	1	1	28	2292	0
49.492	5	1	4950	3	1	28	2292	0
49.5	5	1	4951	1	1	28	2292	0
49.502	5	1	4951	3	1	28	2292	0
49.51	5	1	4952	1	1	28	2292	0
49.512	5	1	4952	3	1	28	2292	0
49.52	5	1	4953	1	1	28	2292	0
49.522	5	1	4953	3	1	28	2292	0
49.53	5	1	4954	1	1	28	2292	0
49.532	5	1	4954	3	1	28	2292	0
49.54	5	1	4955	1	1	28	2292	0
49.542	5	1	4955	3	1	28	2292	0
49.55	5	1	4956	1	1	28	2292	0
49.552	5	1	4956	3	1	28	2292	0
49.56	5	1	4957	1	1	28	2292	0
49.562	5	1	4957	3	1	28	2292	0
49.57	5	1	4958	1	1	28	2292	0
49.572	5	1	4958	3	1	28	2292	0
49.58	5	1	4959	1	1	28	2292	0
49.582	5	1	4959	3	1	28	2292	0
49.59	5	1	4960	1	1	28	2292	0
49.592	5	1	4960	3	1	28	2292	0
49.6	5	1	4961	1	1	28	2292	0
49.602	5	1	4961	3	1	28	2292	0
49.61	5	1	4962	1	1	28	2292	0
49.612	5	1	4962	3	1	28	2292	0
49.62	5	1	4963	1	1	28	2292	0
49.622	5	1	4963	3	1	28	2292	0
49.63	5	1	4964	1	1	28	2292	0
49.632	5	1	4964	3	1	28	2292	0
49.64	5	1	4965	1	1	28	2292	0
49.642	5	1	4965	3	1	28	2292	0
49.65	5	1	4966	1	1	28	2292	0
49.652	5	1	4966	3	1	28	2292	0
49.66	5	1	4967	1	1	28	2292	0
49.662	5	1	4967	3	1	28	2292	0
49.67	5	1	4968	1	1	28	2292	0
49.672	5	1	4968	3	1	28	2292	0
49.68	5	1	4969	1	1	28	2292	0
49.682	5	1	4969	3	1	28	2292	0
49.69	5	1	4970	1	1	28	2292	0
49.692	5	1	4970	3	1	28	2292	0
49.7	5	1	4971	1	1	28	2292	0
49.702	5	1	4971	3	1	28	2292	0
49.71	5	1	4972	1	1	28	2292	0
49.712	5	1	4972	3	1	28	2292	0
49.72	5	1	4973	1	1	28	2292	0
49.722	5	1	4973	3	1	28	2292	0
49.73	5	1	4974	1	1	28	2292	0
49.732	5	1	4974	3	1	28	2292	0
49.74	5	1	4975	1	1	28	2292	0
49.742	5	1	4975	3	1	28	2292	0
49.75	5	1	4976	1	1	28	2292	0
49.752	5	1	4976	3	1	28	2292	0
49.76	5	1	4977	1	1	28	2292	0
49.762	5	1	4977	3	1	28	2292	0
49.77	5	1	4978	1	1	28	2292	0
49.772	5	1	4978	3	1	28	2292	0
49.78	5	1	4979	1	1	28	2292	0
49.782	5	1	4979	3	1	28	2292	0
49.79	5	1	4980	1	1	28	2292	0
49.792	5	1	4980	3	1	28	2292	0
49.8	5	1	4981	1	1	28	2292	0
49.802	5	1	4981	3	1	28	2292	0
49.81	5	1	4982	1	1	28	2292	0
49.812	5	1	4982	3	1	28	2292	0
49.82	5	1	4983	1	1	28	2292	0
49.822	5	1	4983	3	1	28	2292	0
49.83	5	1	4984	1	1	28	2292	0
49.832	5	1	4984	3	1	28	2292	0
49.84	5	1	4985	1	1	28	2292	0
49.842	5	1	4985	3	1	28	2292	0
49.85	5	1	4986	1	1	28	2292	0
